begin_AOI_fix, final_AOI_fix, AOI, game, round
550172367, 550172600, 2_3, 1, 1
550172817, 550172817, 3_1, 1, 1
550172850, 550172867, 3_2, 1, 1
550172883, 550172883, 3_1, 1, 1
550172900, 550172900, 3_2, 1, 1
550172916, 550172916, 3_1, 1, 1
550173250, 550173316, 2_2, 1, 1
550173533, 550173533, 1_2, 1, 1
550173566, 550173566, 1_2, 1, 1
550173599, 550173599, 1_3, 1, 1
550173716, 550173766, 1_5, 1, 1
550173782, 550173882, 1_4, 1, 1
550173999, 550174016, 1_3, 1, 1
550174132, 550174332, 2_3, 1, 1
550174365, 550174565, 2_4, 1, 1
550174681, 550174781, 1_4, 1, 1
550174798, 550174898, 1_5, 1, 1
550175114, 550175114, 3_5, 1, 1
550175131, 550175347, 2_5, 1, 1
550175564, 550176080, 4_0, 1, 1
550176862, 550176862, 2_2, 1, 1
550176895, 550176895, 2_2, 1, 1
550176929, 550177029, 2_2, 1, 1
550177362, 550177362, 1_1, 1, 1
550177412, 550177445, 1_1, 1, 1
550177495, 550177495, 1_1, 1, 1
550177778, 550177828, 2_2, 1, 1
550177944, 550178044, 3_2, 1, 1
550178261, 550178360, 2_3, 1, 1
550178477, 550178510, 1_5, 1, 1
550178527, 550178660, 2_5, 1, 1
550178877, 550179043, 4_0, 1, 1
550197988, 550198305, 2_3, 1, 2
550198421, 550198454, 1_3, 1, 2
550198488, 550198687, 1_3, 1, 2
550198804, 550199054, 2_3, 1, 2
550199187, 550199287, 1_4, 1, 2
550199503, 550199537, 3_5, 1, 2
550199653, 550199870, 2_5, 1, 2
550199986, 550200053, 1_5, 1, 2
550200602, 550200635, 3_2, 1, 2
550200669, 550200669, 3_1, 1, 2
550200685, 550200719, 3_2, 1, 2
550200752, 550200785, 3_2, 1, 2
550201002, 550201151, 1_3, 1, 2
550201268, 550201384, 2_3, 1, 2
550201551, 550201618, 2_2, 1, 2
550201934, 550201934, 1_2, 1, 2
550201951, 550201951, 1_1, 1, 2
550202200, 550202517, 2_2, 1, 2
550202533, 550202750, 2_3, 1, 2
550202866, 550203033, 1_3, 1, 2
550203049, 550203199, 1_4, 1, 2
550203316, 550203432, 2_4, 1, 2
550203549, 550203748, 1_4, 1, 2
550203765, 550203915, 1_3, 1, 2
550203932, 550204115, 1_2, 1, 2
550204281, 550204281, 2_4, 1, 2
550204364, 550204364, 2_4, 1, 2
550204414, 550204414, 2_4, 1, 2
550204531, 550204614, 2_5, 1, 2
550204731, 550204781, 1_5, 1, 2
550204897, 550205014, 2_5, 1, 2
550205230, 550205563, 4_0, 1, 2
550205580, 550205580, 3_5, 1, 2
550205796, 550205913, 1_5, 1, 2
550206046, 550206196, 2_5, 1, 2
550206312, 550206728, 4_0, 1, 2
550207045, 550207195, 1_5, 1, 2
550207311, 550207611, 2_5, 1, 2
550207727, 550207944, 3_5, 1, 2
550208060, 550208060, 3_2, 1, 2
550208826, 550208843, 3_4, 1, 2
550209059, 550209059, 3_1, 1, 2
550209076, 550209076, 3_2, 1, 2
550209192, 550209326, 2_2, 1, 2
