begin_AOI_fix, final_AOI_fix, AOI, game, round
336344161, 336344345, 1_3, 1, 1
336344461, 336344478, 2_3, 1, 1
336344494, 336344494, 2_2, 1, 1
336344511, 336344611, 2_3, 1, 1
336344744, 336344777, 3_3, 1, 1
336344927, 336345110, 3_1, 1, 1
336345127, 336345460, 3_2, 1, 1
336345477, 336345843, 3_1, 1, 1
336345960, 336346126, 3_2, 1, 1
336346242, 336346359, 3_1, 1, 1
336346575, 336346742, 2_2, 1, 1
336346858, 336346975, 1_2, 1, 1
336347091, 336347158, 1_1, 1, 1
336347275, 336347474, 1_3, 1, 1
336347591, 336347641, 2_3, 1, 1
336347657, 336347657, 2_2, 1, 1
336347674, 336347707, 2_3, 1, 1
336347741, 336347924, 2_3, 1, 1
336348090, 336348207, 1_3, 1, 1
336348240, 336348839, 1_4, 1, 1
336349056, 336349056, 2_3, 1, 1
336349106, 336349123, 2_4, 1, 1
336349139, 336349139, 2_3, 1, 1
336349156, 336349156, 2_4, 1, 1
336349189, 336349256, 2_4, 1, 1
336349306, 336349306, 2_4, 1, 1
336349322, 336349339, 2_3, 1, 1
336349356, 336349356, 2_4, 1, 1
336349489, 336349622, 1_4, 1, 1
336349738, 336349971, 1_5, 1, 1
336349988, 336349988, 4_0, 1, 1
336350005, 336350071, 1_5, 1, 1
336350288, 336350321, 2_5, 1, 1
336350355, 336350355, 2_5, 1, 1
336350371, 336350371, 2_4, 1, 1
336350404, 336350421, 2_5, 1, 1
336350737, 336350954, 1_3, 1, 1
336351070, 336351453, 1_5, 1, 1
336351670, 336351953, 3_4, 1, 1
336351969, 336351969, 3_5, 1, 1
336352086, 336352086, 3_4, 1, 1
336352336, 336352603, 3_1, 1, 1
336352636, 336352636, 3_1, 1, 1
336352670, 336352719, 3_1, 1, 1
336352936, 336353019, 1_1, 1, 1
336353236, 336353702, 4_0, 1, 1
336353935, 336353985, 1_1, 1, 1
336354001, 336354118, 1_2, 1, 1
336354235, 336354301, 2_2, 1, 1
336354517, 336354867, 3_1, 1, 1
336354983, 336355616, 3_2, 1, 1
336355733, 336355816, 3_3, 1, 1
336355833, 336355833, 3_2, 1, 1
336355949, 336356215, 3_1, 1, 1
336356232, 336356465, 3_2, 1, 1
336356499, 336356532, 3_2, 1, 1
336356648, 336356798, 2_2, 1, 1
336356931, 336357181, 3_3, 1, 1
336357298, 336357497, 2_3, 1, 1
336357531, 336357531, 2_3, 1, 1
336357564, 336357631, 2_3, 1, 1
336357847, 336357880, 1_3, 1, 1
336358097, 336358397, 3_3, 1, 1
336358513, 336358729, 3_4, 1, 1
336358763, 336359179, 3_4, 1, 1
336359295, 336359329, 3_5, 1, 1
336359545, 336360094, 4_0, 1, 1
336370450, 336370600, 2_3, 1, 2
336370634, 336370750, 2_3, 1, 2
336370867, 336370900, 1_3, 1, 2
336370917, 336371183, 1_2, 1, 2
336371216, 336371249, 1_2, 1, 2
336371283, 336371300, 1_1, 1, 2
336371316, 336371316, 1_2, 1, 2
336371333, 336371333, 1_3, 1, 2
336371466, 336371682, 1_3, 1, 2
336371799, 336372032, 2_3, 1, 2
336372248, 336372265, 3_3, 1, 2
336372398, 336372599, 3_2, 1, 2
336372616, 336372832, 3_3, 1, 2
336373049, 336373814, 1_3, 1, 2
336373848, 336373914, 1_3, 1, 2
336373931, 336374264, 1_2, 1, 2
336374397, 336374447, 1_1, 1, 2
336374663, 336374913, 1_4, 1, 2
336375030, 336375379, 1_5, 1, 2
336375612, 336375612, 1_2, 1, 2
336375629, 336375629, 1_1, 1, 2
336375646, 336376228, 1_2, 1, 2
336376445, 336376528, 2_5, 1, 2
336376545, 336376545, 2_4, 1, 2
336376561, 336376645, 2_5, 1, 2
336376761, 336377094, 1_5, 1, 2
336377310, 336377377, 2_5, 1, 2
336377494, 336377643, 3_5, 1, 2
336379824, 336379874, 2_3, 1, 2
336379941, 336379941, 2_3, 1, 2
336379974, 336379991, 2_3, 1, 2
336380024, 336380024, 2_3, 1, 2
336380041, 336380057, 2_4, 1, 2
336380074, 336380074, 2_3, 1, 2
336380091, 336380091, 2_4, 1, 2
336380124, 336380174, 2_4, 1, 2
336380207, 336380207, 2_4, 1, 2
336380240, 336380257, 2_3, 1, 2
336380290, 336380307, 2_4, 1, 2
336380324, 336380357, 2_3, 1, 2
336380374, 336380440, 2_4, 1, 2
336380473, 336380473, 2_3, 1, 2
336380507, 336380507, 2_3, 1, 2
336380540, 336380540, 2_4, 1, 2
336380557, 336380557, 2_3, 1, 2
336380573, 336380573, 2_4, 1, 2
336380640, 336380640, 2_4, 1, 2
336380657, 336380657, 2_3, 1, 2
336380673, 336380673, 2_4, 1, 2
336380690, 336380690, 2_3, 1, 2
336380707, 336380707, 2_4, 1, 2
336380757, 336380840, 2_4, 1, 2
336380856, 336380856, 2_3, 1, 2
336380906, 336380906, 2_3, 1, 2
336380923, 336381006, 2_4, 1, 2
336381023, 336381023, 2_3, 1, 2
336381039, 336381306, 2_4, 1, 2
336381356, 336381356, 2_4, 1, 2
336381373, 336381373, 2_3, 1, 2
336381389, 336381506, 2_4, 1, 2
336381722, 336381922, 4_0, 1, 2
336382138, 336382138, 2_2, 1, 2
336382172, 336382905, 2_2, 1, 2
336383121, 336383255, 4_0, 1, 2
336392894, 336393177, 1_3, 1, 3
336393193, 336393576, 1_4, 1, 3
336393693, 336393710, 1_3, 1, 3
336393726, 336393926, 1_2, 1, 3
336394242, 336394442, 3_2, 1, 3
336394559, 336394692, 2_3, 1, 3
336394925, 336394975, 2_4, 1, 3
336394991, 336395025, 2_5, 1, 3
336395058, 336395208, 2_5, 1, 3
336395224, 336395224, 2_4, 1, 3
336395241, 336395308, 2_5, 1, 3
336395424, 336395591, 1_5, 1, 3
336395707, 336395874, 4_0, 1, 3
336396090, 336396190, 2_4, 1, 3
336396406, 336396573, 3_4, 1, 3
336396590, 336396856, 3_3, 1, 3
336396973, 336397871, 3_2, 1, 3
336397888, 336398071, 3_3, 1, 3
336398088, 336398088, 3_4, 1, 3
336398105, 336398155, 3_3, 1, 3
336398271, 336398438, 3_1, 1, 3
336398704, 336398704, 1_2, 1, 3
336398721, 336398954, 1_1, 1, 3
336399070, 336399353, 1_3, 1, 3
336399370, 336399719, 1_2, 1, 3
336399936, 336400136, 3_2, 1, 3
336400269, 336400452, 3_3, 1, 3
336400568, 336400868, 3_1, 1, 3
336401134, 336401268, 3_3, 1, 3
336401484, 336401684, 3_2, 1, 3
336401800, 336401800, 3_3, 1, 3
336401917, 336402083, 3_4, 1, 3
336402100, 336402483, 3_5, 1, 3
336402599, 336402599, 2_5, 1, 3
336402616, 336402616, 2_4, 1, 3
336402849, 336402899, 1_5, 1, 3
336402916, 336403199, 1_4, 1, 3
336403315, 336403665, 4_0, 1, 3
336403782, 336404031, 1_5, 1, 3
336404148, 336406712, 4_0, 1, 3
336406928, 336406928, 2_4, 1, 3
336406945, 336406945, 2_3, 1, 3
336407061, 336407161, 2_2, 1, 3
