begin_AOI_fix, final_AOI_fix, AOI, game, round
343201119, 343201402, 4_0, 1, 1
343201618, 343201652, 2_2, 1, 1
343201768, 343201934, 3_1, 1, 1
343202051, 343202118, 3_2, 1, 1
343202367, 343202467, 1_2, 1, 1
343202500, 343202534, 1_2, 1, 1
343202550, 343202767, 1_1, 1, 1
343202883, 343203017, 1_3, 1, 1
343203133, 343203333, 2_3, 1, 1
343203549, 343203649, 2_3, 1, 1
343203766, 343203866, 1_3, 1, 1
343204282, 343204365, 2_3, 1, 1
343204482, 343204565, 1_4, 1, 1
343204598, 343204631, 1_4, 1, 1
343204864, 343204981, 3_3, 1, 1
343205097, 343205281, 3_2, 1, 1
343205297, 343205614, 3_3, 1, 1
343205730, 343205963, 2_3, 1, 1
343206013, 343206013, 2_3, 1, 1
343206130, 343206446, 1_3, 1, 1
343206562, 343206629, 2_4, 1, 1
343206662, 343206762, 2_4, 1, 1
343207062, 343207162, 3_4, 1, 1
343207395, 343207395, 3_3, 1, 1
343207412, 343207528, 3_4, 1, 1
343207744, 343207928, 1_3, 1, 1
343208044, 343208044, 1_4, 1, 1
343208827, 343209010, 3_4, 1, 1
343209126, 343209259, 2_4, 1, 1
343209476, 343209626, 1_4, 1, 1
343209842, 343209842, 3_5, 1, 1
343209892, 343209925, 3_4, 1, 1
343210042, 343210225, 2_5, 1, 1
343210342, 343210342, 2_3, 1, 1
343210342, 343210342, 2_3, 1, 1
343230204, 343230355, 2_3, 1, 2
343230488, 343230554, 3_3, 1, 2
343230571, 343230571, 3_2, 1, 2
343230588, 343230688, 3_3, 1, 2
343230721, 343230837, 3_2, 1, 2
343230954, 343231071, 2_2, 1, 2
343231187, 343231270, 1_2, 1, 2
343231287, 343231570, 1_3, 1, 2
343231686, 343231953, 2_3, 1, 2
343232169, 343232203, 3_3, 1, 2
343232552, 343232685, 3_2, 1, 2
343232802, 343233651, 3_3, 1, 2
343233684, 343233917, 3_3, 1, 2
343234034, 343234217, 3_4, 1, 2
343234333, 343234500, 2_3, 1, 2
343234616, 343234800, 1_3, 1, 2
343243174, 343243607, 3_3, 1, 3
343243824, 343244023, 1_3, 1, 3
343244040, 343244206, 1_2, 1, 3
343244323, 343244539, 2_3, 1, 3
343244955, 343245122, 3_3, 1, 3
343245139, 343245455, 3_2, 1, 3
343245488, 343245688, 3_3, 1, 3
343246038, 343246054, 3_2, 1, 3
343246337, 343246420, 1_2, 1, 3
343246537, 343246587, 1_1, 1, 3
343246620, 343246637, 1_1, 1, 3
343246853, 343247070, 2_2, 1, 3
343247186, 343247652, 3_2, 1, 3
343247669, 343247736, 3_3, 1, 3
343247769, 343247935, 3_3, 1, 3
343248052, 343248185, 2_3, 1, 3
343248401, 343248568, 3_3, 1, 3
343248685, 343249051, 2_3, 1, 3
343249167, 343249284, 1_3, 1, 3
343249300, 343249533, 1_2, 1, 3
343249550, 343249633, 1_1, 1, 3
343249667, 343249667, 1_1, 1, 3
343249700, 343249700, 1_2, 1, 3
343249817, 343250016, 1_3, 1, 3
343250133, 343250433, 4_0, 1, 3
343250550, 343250550, 1_3, 1, 3
343256310, 343256643, 2_3, 1, 4
343256759, 343256826, 1_3, 1, 4
343256843, 343257342, 1_2, 1, 4
343257459, 343257492, 1_3, 1, 4
343257542, 343257542, 1_4, 1, 4
343257658, 343257692, 2_4, 1, 4
343257908, 343258041, 3_2, 1, 4
343258058, 343258274, 3_3, 1, 4
343258391, 343258507, 2_3, 1, 4
343258724, 343258741, 4_0, 1, 4
343258757, 343258757, 1_4, 1, 4
343258774, 343259123, 4_0, 1, 4
343265900, 343266083, 3_3, 1, 5
343266100, 343266250, 2_3, 1, 5
343266466, 343266499, 1_2, 1, 5
343266516, 343266749, 1_3, 1, 5
343266865, 343266932, 2_3, 1, 5
343266949, 343267099, 2_2, 1, 5
343267215, 343267298, 3_2, 1, 5
343267315, 343267581, 3_3, 1, 5
343268231, 343268380, 1_4, 1, 5
343268780, 343268863, 3_4, 1, 5
343268980, 343269130, 2_4, 1, 5
343269246, 343269379, 3_4, 1, 5
343269396, 343269612, 3_5, 1, 5
343269729, 343269995, 2_5, 1, 5
343270012, 343270296, 1_5, 1, 5
343270412, 343270479, 2_5, 1, 5
343270596, 343270596, 3_5, 1, 5
343271028, 343271112, 1_5, 1, 5
343271128, 343271278, 1_4, 1, 5
343271295, 343271295, 1_5, 1, 5
343271411, 343271578, 2_5, 1, 5
343271694, 343271811, 1_5, 1, 5
343271927, 343272127, 4_0, 1, 5
343278736, 343279036, 2_3, 1, 6
343279152, 343279186, 1_3, 1, 6
343279202, 343279402, 1_2, 1, 6
343279619, 343279752, 2_2, 1, 6
343279968, 343280085, 3_1, 1, 6
343280319, 343280768, 4_0, 1, 6
343280985, 343281151, 2_5, 1, 6
343281267, 343281451, 3_5, 1, 6
343295152, 343295635, 3_3, 1, 7
343295852, 343295885, 1_2, 1, 7
343295902, 343296135, 1_3, 1, 7
343296251, 343296434, 2_3, 1, 7
343296551, 343296817, 3_3, 1, 7
343296834, 343297134, 3_2, 1, 7
343297150, 343297283, 3_3, 1, 7
343297500, 343297999, 4_0, 1, 7
343298216, 343298216, 1_2, 1, 7
343298365, 343299048, 3_2, 1, 7
343299098, 343299264, 3_2, 1, 7
343299381, 343299597, 3_3, 1, 7
343299714, 343299864, 3_2, 1, 7
343309354, 343309537, 4_0, 1, 8
343309670, 343309687, 1_2, 1, 8
343309720, 343309886, 1_2, 1, 8
343309920, 343310036, 1_3, 1, 8
343310253, 343310304, 2_3, 1, 8
343310420, 343310670, 3_3, 1, 8
343310786, 343310953, 3_2, 1, 8
343310970, 343311253, 3_3, 1, 8
343311269, 343311419, 3_2, 1, 8
343311536, 343311602, 2_2, 1, 8
343311852, 343312102, 1_2, 1, 8
343312218, 343312451, 2_2, 1, 8
343312468, 343312634, 2_3, 1, 8
343312851, 343313150, 4_0, 1, 8
343313184, 343313200, 4_0, 1, 8
343313583, 343313650, 3_3, 1, 8
343313766, 343313933, 2_3, 1, 8
343314049, 343314216, 3_3, 1, 8
343314332, 343314416, 3_2, 1, 8
343314532, 343314699, 2_2, 1, 8
343325104, 343325304, 1_3, 1, 9
343325437, 343325554, 2_3, 1, 9
343325670, 343325937, 1_3, 1, 9
343326053, 343326153, 2_2, 1, 9
343326370, 343326503, 3_2, 1, 9
343326519, 343326769, 3_3, 1, 9
343326985, 343327185, 4_0, 1, 9
343327302, 343327568, 1_3, 1, 9
343334062, 343334078, 2_3, 1, 10
343334195, 343334411, 3_3, 1, 10
343334628, 343334661, 1_3, 1, 10
343334694, 343334811, 1_3, 1, 10
343334827, 343335044, 1_2, 1, 10
343335160, 343335260, 2_2, 1, 10
343335293, 343335527, 2_3, 1, 10
343335743, 343335876, 3_3, 1, 10
343336009, 343336109, 3_2, 1, 10
343336392, 343337058, 4_0, 1, 10
343357736, 343358069, 2_3, 2, 1
343358186, 343358336, 1_3, 2, 1
343358452, 343358535, 1_2, 2, 1
343358652, 343358802, 2_2, 2, 1
343358918, 343358985, 2_3, 2, 1
343359451, 343359717, 3_2, 2, 1
343359734, 343360100, 3_3, 2, 1
343365062, 343365378, 2_3, 2, 2
343365595, 343365778, 1_3, 2, 2
343365894, 343365961, 2_3, 2, 2
343366078, 343366311, 3_3, 2, 2
343366327, 343366710, 3_2, 2, 2
343366727, 343366727, 3_3, 2, 2
343366760, 343366760, 3_3, 2, 2
343366793, 343366827, 3_3, 2, 2
343367193, 343367393, 1_2, 2, 2
343367409, 343367476, 1_3, 2, 2
343372305, 343372355, 1_3, 2, 3
343372521, 343372671, 2_2, 2, 3
343372821, 343373087, 1_3, 2, 3
343373104, 343373237, 1_2, 2, 3
343373470, 343373470, 2_3, 2, 3
343373587, 343373686, 3_2, 2, 3
343373803, 343374153, 3_3, 2, 3
343374169, 343374352, 3_2, 2, 3
343374602, 343374935, 4_0, 2, 3
343375052, 343375118, 1_5, 2, 3
343375135, 343375301, 1_4, 2, 3
343375418, 343375501, 2_4, 2, 3
343381811, 343382094, 1_2, 2, 4
343382111, 343382344, 1_3, 2, 4
343382461, 343382610, 2_3, 2, 4
343382727, 343382960, 3_3, 2, 4
343382977, 343383260, 3_2, 2, 4
343383476, 343383759, 4_0, 2, 4
343389786, 343390135, 2_3, 2, 5
343390252, 343390419, 1_3, 2, 5
343390436, 343390602, 1_2, 2, 5
343390835, 343390869, 2_2, 2, 5
343390985, 343391118, 3_2, 2, 5
343391152, 343391418, 3_3, 2, 5
343391718, 343391851, 4_0, 2, 5
343392184, 343392200, 2_2, 2, 5
343397877, 343398094, 3_3, 2, 6
343398177, 343398310, 3_3, 2, 6
343398327, 343398726, 3_2, 2, 6
343398943, 343399042, 1_2, 2, 6
343399059, 343399192, 1_3, 2, 6
343399575, 343399625, 2_3, 2, 6
343399642, 343399792, 2_2, 2, 6
343399908, 343400075, 3_3, 2, 6
343400091, 343400309, 3_2, 2, 6
343400525, 343400858, 4_0, 2, 6
343406934, 343406934, 1_3, 2, 7
343406968, 343406985, 1_3, 2, 7
343407034, 343407034, 1_3, 2, 7
343407068, 343407134, 1_3, 2, 7
343407151, 343407151, 1_2, 2, 7
343407267, 343407267, 2_2, 2, 7
343407301, 343407517, 1_3, 2, 7
343407850, 343408050, 3_3, 2, 7
343408066, 343408350, 3_2, 2, 7
343408366, 343408533, 3_3, 2, 7
343408849, 343409115, 4_0, 2, 7
343409332, 343409415, 2_5, 2, 7
343409531, 343409698, 1_5, 2, 7
343409715, 343409998, 1_4, 2, 7
343410114, 343410247, 2_4, 2, 7
343410365, 343410481, 3_4, 2, 7
343416275, 343416408, 1_3, 2, 8
343416424, 343416558, 2_3, 2, 8
343416574, 343416757, 1_3, 2, 8
343416774, 343417040, 1_2, 2, 8
343417257, 343417274, 2_2, 2, 8
343417390, 343417390, 3_3, 2, 8
343417407, 343417423, 3_2, 2, 8
343417440, 343417623, 3_3, 2, 8
343417640, 343417806, 3_2, 2, 8
343417823, 343417823, 3_3, 2, 8
343417939, 343418106, 3_4, 2, 8
343418222, 343418306, 2_4, 2, 8
343418422, 343418505, 1_4, 2, 8
343418622, 343419005, 4_0, 2, 8
343424999, 343425215, 1_3, 2, 9
343425332, 343425365, 2_3, 2, 9
343425482, 343425648, 1_2, 2, 9
343425665, 343425665, 1_3, 2, 9
343425698, 343425815, 1_3, 2, 9
343426031, 343426081, 2_3, 2, 9
343426197, 343426431, 3_3, 2, 9
343426547, 343426614, 3_2, 2, 9
343426880, 343427246, 4_0, 2, 9
343433174, 343433207, 2_3, 2, 10
343433240, 343433240, 2_3, 2, 10
343433290, 343433357, 2_3, 2, 10
343433390, 343433407, 2_2, 2, 10
343433623, 343433806, 1_2, 2, 10
343433823, 343433956, 1_3, 2, 10
343434073, 343434156, 2_3, 2, 10
343434173, 343434356, 2_2, 2, 10
343434372, 343434605, 3_2, 2, 10
343434639, 343434672, 3_2, 2, 10
343434722, 343434972, 3_3, 2, 10
343435188, 343435604, 4_0, 2, 10
343435921, 343436087, 2_3, 2, 10
343459296, 343459445, 2_3, 3, 1
343459562, 343459778, 1_3, 3, 1
343459795, 343459962, 1_2, 3, 1
343460078, 343460228, 2_2, 3, 1
343460245, 343460379, 2_3, 3, 1
343460495, 343460629, 3_3, 3, 1
343460645, 343460928, 3_2, 3, 1
343461045, 343461161, 3_3, 3, 1
343461378, 343461461, 4_0, 3, 1
343461577, 343461727, 1_2, 3, 1
343461844, 343461910, 1_1, 3, 1
343462127, 343462177, 2_2, 3, 1
343462293, 343462843, 3_2, 3, 1
343462959, 343463109, 3_1, 3, 1
343463225, 343463375, 3_3, 3, 1
343463592, 343463592, 2_3, 3, 1
343463808, 343463941, 1_3, 3, 1
343464058, 343464158, 2_3, 3, 1
343464274, 343464507, 3_3, 3, 1
343464923, 343465040, 2_4, 3, 1
343465256, 343465506, 3_4, 3, 1
343465623, 343465673, 3_2, 3, 1
343465789, 343465939, 2_2, 3, 1
343471783, 343471783, 2_3, 3, 2
343471850, 343471866, 1_3, 3, 2
343471966, 343471966, 1_3, 3, 2
343471983, 343472133, 2_3, 3, 2
343472249, 343472383, 3_3, 3, 2
343472499, 343472532, 2_3, 3, 2
343472649, 343472799, 1_2, 3, 2
343472815, 343472949, 1_3, 3, 2
343473165, 343473415, 3_3, 3, 2
343473531, 343473748, 3_2, 3, 2
343473764, 343473931, 3_3, 3, 2
343474181, 343474297, 3_4, 3, 2
343474413, 343474647, 2_4, 3, 2
343474763, 343475063, 1_4, 3, 2
343475546, 343475629, 2_5, 3, 2
343475845, 343475862, 3_5, 3, 2
343475895, 343476361, 3_5, 3, 2
343476594, 343476961, 3_1, 3, 2
343477177, 343477194, 1_1, 3, 2
343477527, 343477610, 1_5, 3, 2
343477626, 343477810, 4_0, 3, 2
343477826, 343478059, 1_4, 3, 2
343482505, 343482738, 2_3, 3, 3
343482855, 343482855, 1_3, 3, 3
343482888, 343482905, 1_3, 3, 3
343482938, 343482971, 1_3, 3, 3
343483005, 343483038, 1_3, 3, 3
343483055, 343483271, 1_2, 3, 3
343483387, 343483438, 1_1, 3, 3
343483554, 343483637, 2_2, 3, 3
343483754, 343483920, 3_2, 3, 3
343483937, 343484353, 3_3, 3, 3
343484370, 343484553, 3_2, 3, 3
343484669, 343484786, 2_3, 3, 3
343484903, 343485169, 1_3, 3, 3
343485285, 343485369, 2_3, 3, 3
343485635, 343485968, 3_3, 3, 3
343486084, 343486151, 2_3, 3, 3
343486367, 343486484, 1_3, 3, 3
343486601, 343486667, 2_3, 3, 3
343486883, 343487000, 3_3, 3, 3
343487017, 343487200, 3_2, 3, 3
343487416, 343487416, 2_2, 3, 3
343492661, 343492994, 2_3, 3, 4
343493210, 343493344, 1_2, 3, 4
343493560, 343493760, 3_2, 3, 4
343493876, 343494160, 3_3, 3, 4
343494276, 343494359, 2_3, 3, 4
343494476, 343494809, 1_3, 3, 4
343494925, 343495042, 2_3, 3, 4
343495258, 343495341, 4_0, 3, 4
343495558, 343495691, 2_3, 3, 4
343501985, 343502184, 2_3, 3, 5
343502301, 343502301, 2_2, 3, 5
343502434, 343502451, 1_2, 3, 5
343502667, 343502784, 3_2, 3, 5
343502900, 343503083, 3_3, 3, 5
343503300, 343503333, 2_3, 3, 5
343503450, 343503833, 1_3, 3, 5
343503949, 343504032, 4_0, 3, 5
343504249, 343504332, 1_2, 3, 5
343504482, 343504515, 2_2, 3, 5
343504548, 343504565, 2_2, 3, 5
343504582, 343504582, 2_3, 3, 5
343511158, 343511275, 1_3, 3, 6
343511292, 343511475, 2_3, 3, 6
343511908, 343512107, 3_2, 3, 6
343512141, 343512457, 3_3, 3, 6
343512474, 343512607, 3_2, 3, 6
343512823, 343512890, 2_2, 3, 6
343513323, 343513572, 4_0, 3, 6
343522530, 343522729, 1_2, 3, 7
343522746, 343522963, 1_3, 3, 7
343523079, 343523079, 2_3, 3, 7
343523295, 343523512, 3_3, 3, 7
343523529, 343523828, 3_2, 3, 7
343523945, 343524078, 2_2, 3, 7
343524194, 343524294, 1_2, 3, 7
343524411, 343524477, 1_3, 3, 7
343524611, 343524860, 4_0, 3, 7
343525077, 343525659, 3_3, 3, 7
343525776, 343525859, 3_2, 3, 7
343525976, 343526059, 2_2, 3, 7
343526342, 343526425, 3_2, 3, 7
343526642, 343526642, 2_2, 3, 7
343526758, 343526808, 1_2, 3, 7
343533052, 343533168, 1_3, 3, 8
343533185, 343533368, 2_3, 3, 8
343533485, 343533585, 1_3, 3, 8
343533601, 343533734, 1_2, 3, 8
343533851, 343533934, 2_2, 3, 8
343534051, 343534167, 3_2, 3, 8
343534184, 343534484, 3_3, 3, 8
343534600, 343534700, 2_3, 3, 8
343534817, 343534916, 1_3, 3, 8
343535033, 343535382, 4_0, 3, 8
343535599, 343535632, 1_3, 3, 8
343539961, 343540144, 1_3, 3, 9
343540277, 343540394, 2_3, 3, 9
343540511, 343540544, 1_2, 3, 9
343540577, 343540577, 1_2, 3, 9
343540611, 343540611, 1_2, 3, 9
343540627, 343540844, 1_3, 3, 9
343540960, 343541027, 2_3, 3, 9
343541144, 343541260, 3_3, 3, 9
343541293, 343541543, 3_2, 3, 9
343542043, 343542043, 1_2, 3, 9
343542159, 343542409, 2_2, 3, 9
343542542, 343542575, 1_2, 3, 9
343542592, 343542808, 1_3, 3, 9
343542925, 343543341, 4_0, 3, 9
343548102, 343548202, 1_3, 3, 10
343548219, 343548219, 2_3, 3, 10
343548235, 343548285, 1_3, 3, 10
343548402, 343548552, 2_3, 3, 10
343548668, 343548801, 1_2, 3, 10
343548818, 343548951, 1_3, 3, 10
343549068, 343549118, 2_3, 3, 10
343549234, 343549384, 3_3, 3, 10
343549501, 343549667, 3_2, 3, 10
343549684, 343549817, 3_3, 3, 10
343550133, 343550351, 1_3, 3, 10
343550467, 343550717, 4_0, 3, 10
343550833, 343550833, 1_2, 3, 10
343550867, 343550883, 1_2, 3, 10
