begin_AOI_fix, final_AOI_fix, AOI, game, round
207437725, 207437741, 2_4, 1, 1
207437758, 207437958, 2_3, 1, 1
207438174, 207438174, 3_1, 1, 1
207438241, 207438524, 3_1, 1, 1
207438824, 207438957, 1_2, 1, 1
207439073, 207439489, 1_3, 1, 1
207439506, 207439689, 1_4, 1, 1
207439739, 207439756, 1_3, 1, 1
207439773, 207439822, 1_4, 1, 1
207439856, 207439939, 1_4, 1, 1
207440056, 207440139, 1_5, 1, 1
207440172, 207440189, 1_5, 1, 1
207440205, 207440222, 1_4, 1, 1
207440255, 207440255, 1_4, 1, 1
207440272, 207440305, 1_5, 1, 1
207440322, 207440322, 1_4, 1, 1
207440339, 207440339, 1_5, 1, 1
207440372, 207440422, 1_5, 1, 1
207440638, 207441837, 3_5, 1, 1
207442103, 207442187, 2_4, 1, 1
207442236, 207442236, 2_4, 1, 1
207442370, 207442469, 2_4, 1, 1
207442503, 207442619, 2_4, 1, 1
207442736, 207442736, 4_0, 1, 1
207442752, 207442902, 1_4, 1, 1
207442919, 207442919, 4_0, 1, 1
207442936, 207442936, 1_4, 1, 1
207442952, 207443052, 4_0, 1, 1
207443069, 207443069, 1_5, 1, 1
207443385, 207443585, 4_0, 1, 1
207443618, 207443968, 4_0, 1, 1
207443985, 207444285, 1_5, 1, 1
207444402, 207444402, 1_4, 1, 1
207444435, 207444452, 1_4, 1, 1
207444485, 207444502, 1_4, 1, 1
207444518, 207444518, 1_5, 1, 1
207444551, 207444551, 1_4, 1, 1
207444585, 207444601, 1_4, 1, 1
207445234, 207445251, 3_5, 1, 1
207445267, 207445467, 3_4, 1, 1
207445584, 207445817, 2_4, 1, 1
207445833, 207446100, 2_3, 1, 1
207446216, 207446233, 3_3, 1, 1
207446250, 207446599, 3_4, 1, 1
207447082, 207447248, 3_5, 1, 1
207447298, 207447298, 3_4, 1, 1
207447432, 207447498, 3_5, 1, 1
207447731, 207447781, 2_3, 1, 1
207447998, 207448014, 1_3, 1, 1
207448131, 207448680, 1_2, 1, 1
207460834, 207460834, 1_3, 1, 2
207460867, 207460867, 1_3, 1, 2
207460901, 207460951, 1_3, 1, 2
207461050, 207461101, 1_3, 1, 2
207461117, 207461117, 2_3, 1, 2
207461250, 207461250, 1_3, 1, 2
207461267, 207461284, 1_2, 1, 2
207461300, 207461633, 1_3, 1, 2
207461667, 207461667, 1_3, 1, 2
207461683, 207461816, 1_2, 1, 2
207461866, 207461866, 1_3, 1, 2
207461983, 207462332, 1_4, 1, 2
207462366, 207462416, 1_4, 1, 2
207462449, 207462749, 1_4, 1, 2
207462865, 207462882, 2_5, 1, 2
207463998, 207464298, 3_5, 1, 2
207464331, 207464364, 3_4, 1, 2
