begin_AOI_fix, final_AOI_fix, AOI, game, round
336508252, 336508602, 3_4, 1, 8
336508718, 336508785, 2_4, 1, 8
336508801, 336508801, 2_5, 1, 8
336509068, 336509134, 1_4, 1, 8
336509251, 336509401, 4_0, 1, 8
336509617, 336509850, 2_5, 1, 8
336510350, 336510833, 1_1, 1, 8
336511116, 336511183, 4_0, 1, 8
336511216, 336511766, 4_0, 1, 8
336533509, 336533592, 2_3, 1, 9
336533626, 336533759, 2_3, 1, 9
336533776, 336533942, 1_3, 1, 9
336533959, 336533959, 1_2, 1, 9
336533992, 336534092, 1_2, 1, 9
336534125, 336534275, 1_2, 1, 9
336534491, 336534541, 3_2, 1, 9
336534558, 336534808, 3_3, 1, 9
336535091, 336535124, 3_2, 1, 9
336535240, 336535307, 2_2, 1, 9
336535324, 336535857, 2_3, 1, 9
336536156, 336536323, 3_4, 1, 9
336536439, 336536589, 2_4, 1, 9
336536705, 336536922, 1_4, 1, 9
336537138, 336537421, 2_4, 1, 9
336537538, 336537787, 3_4, 1, 9
336537904, 336537987, 3_5, 1, 9
336538104, 336538254, 2_5, 1, 9
336538470, 336538703, 1_5, 1, 9
336539119, 336539169, 3_4, 1, 9
336539286, 336539536, 3_2, 1, 9
336539752, 336540251, 4_0, 1, 9
336540601, 336540719, 1_2, 1, 9
336540835, 336540968, 1_3, 1, 9
336541085, 336541268, 1_2, 1, 9
336541284, 336541284, 1_3, 1, 9
336541401, 336541717, 4_0, 1, 9
336556435, 336556618, 1_3, 1, 10
336556934, 336557067, 3_2, 1, 10
336557084, 336557300, 3_3, 1, 10
336557517, 336557550, 1_2, 1, 10
336557983, 336558083, 2_3, 1, 10
336558199, 336558715, 2_2, 1, 10
336559048, 336559148, 2_4, 1, 10
336559365, 336559414, 3_4, 1, 10
336559431, 336559598, 3_5, 1, 10
336559714, 336559831, 2_5, 1, 10
336559947, 336560064, 1_5, 1, 10
336560180, 336561080, 4_0, 1, 10
336588717, 336588784, 2_3, 2, 1
336589000, 336589100, 1_4, 2, 1
336589216, 336589233, 1_3, 2, 1
336589266, 336589266, 1_3, 2, 1
336589300, 336589466, 1_2, 2, 1
336589683, 336589699, 3_2, 2, 1
336589732, 336589732, 3_2, 2, 1
336589766, 336589766, 3_2, 2, 1
336589783, 336590082, 3_3, 2, 1
336590099, 336590382, 3_2, 2, 1
336590498, 336590581, 2_2, 2, 1
336590832, 336591149, 2_3, 2, 1
336591265, 336591398, 3_3, 2, 1
336591515, 336591715, 3_4, 2, 1
336591831, 336592031, 2_4, 2, 1
336592147, 336592247, 3_5, 2, 1
336592364, 336592580, 2_5, 2, 1
336593263, 336593513, 1_5, 2, 1
336593629, 336594245, 4_0, 2, 1
336594461, 336594694, 3_5, 2, 1
336595161, 336595177, 1_3, 2, 1
336595194, 336595377, 1_2, 2, 1
336595494, 336595593, 2_2, 2, 1
336595610, 336595826, 2_3, 2, 1
336596209, 336596326, 2_2, 2, 1
336596542, 336596809, 3_2, 2, 1
336604301, 336604318, 2_3, 2, 2
336604334, 336604667, 1_3, 2, 2
336604884, 336605050, 3_3, 2, 2
336605267, 336605450, 1_3, 2, 2
336605566, 336605683, 1_2, 2, 2
336606032, 336606149, 3_2, 2, 2
336606166, 336606449, 3_3, 2, 2
336606565, 336606698, 2_3, 2, 2
336606815, 336607098, 3_2, 2, 2
336607431, 336607597, 2_4, 2, 2
336607814, 336608130, 4_0, 2, 2
336608147, 336608380, 1_5, 2, 2
336621866, 336621933, 2_3, 2, 3
336622049, 336622232, 1_3, 2, 3
336622449, 336622798, 3_3, 2, 3
336622815, 336622998, 3_2, 2, 3
336623814, 336624080, 4_0, 2, 3
336633404, 336633670, 2_3, 2, 4
336633687, 336633720, 2_2, 2, 4
336633837, 336633903, 3_2, 2, 4
336634120, 336634319, 1_3, 2, 4
336634536, 336635002, 3_2, 2, 4
336635118, 336635451, 3_3, 2, 4
336635568, 336635818, 2_3, 2, 4
336635934, 336636117, 1_5, 2, 4
336636334, 336636467, 3_5, 2, 4
336636584, 336636650, 2_5, 2, 4
336636667, 336636667, 2_4, 2, 4
336636783, 336637083, 3_2, 2, 4
336637100, 336637100, 3_3, 2, 4
336637399, 336637699, 1_2, 2, 4
336637815, 336637982, 2_2, 2, 4
336638098, 336638281, 2_3, 2, 4
336638731, 336639014, 3_2, 2, 4
336639131, 336639230, 3_3, 2, 4
336639730, 336639813, 2_4, 2, 4
336639930, 336639980, 1_4, 2, 4
336640096, 336640312, 4_0, 2, 4
336640329, 336640329, 1_4, 2, 4
336650618, 336650952, 2_3, 2, 5
336651069, 336651152, 3_3, 2, 5
336651368, 336651435, 1_3, 2, 5
336651468, 336651485, 1_3, 2, 5
336651502, 336651851, 2_2, 2, 5
336651968, 336652084, 3_2, 2, 5
336652450, 336652450, 3_3, 2, 5
336652567, 336652734, 3_4, 2, 5
336652850, 336653133, 2_4, 2, 5
336653150, 336653150, 2_5, 2, 5
336653516, 336653599, 3_4, 2, 5
336653716, 336653899, 3_2, 2, 5
336653915, 336654115, 3_1, 2, 5
336654498, 336654814, 4_0, 2, 5
336665203, 336665237, 2_3, 2, 6
336665453, 336665553, 3_2, 2, 6
336665570, 336666119, 3_3, 2, 6
336666236, 336666335, 3_2, 2, 6
336666452, 336666618, 2_2, 2, 6
336666652, 336666852, 2_3, 2, 6
336666868, 336666868, 2_2, 2, 6
336666985, 336667035, 1_2, 2, 6
336667318, 336667384, 1_3, 2, 6
336667501, 336668383, 4_0, 2, 6
336668400, 336668400, 1_4, 2, 6
336677557, 336677757, 1_3, 2, 7
336677873, 336677973, 2_3, 2, 7
336678106, 336678173, 1_2, 2, 7
336678189, 336678390, 1_3, 2, 7
336678606, 336678805, 3_3, 2, 7
336678922, 336679038, 3_2, 2, 7
336679055, 336679055, 3_3, 2, 7
336679471, 336679521, 2_2, 2, 7
336679554, 336679754, 2_3, 2, 7
336679871, 336680021, 2_4, 2, 7
336680037, 336680270, 2_5, 2, 7
336680404, 336680587, 1_4, 2, 7
336680603, 336680904, 4_0, 2, 7
336681021, 336681437, 1_5, 2, 7
336681803, 336681836, 3_5, 2, 7
336682053, 336682053, 3_2, 2, 7
336682402, 336682452, 2_2, 2, 7
336691459, 336691709, 2_3, 2, 8
336691826, 336692025, 1_2, 2, 8
336692142, 336692342, 2_2, 2, 8
336692458, 336692541, 3_2, 2, 8
336692558, 336692691, 3_3, 2, 8
336693074, 336693074, 2_3, 2, 8
336693191, 336693257, 1_4, 2, 8
336693724, 336694173, 4_0, 2, 8
336694389, 336694506, 2_3, 2, 8
336694523, 336694523, 2_2, 2, 8
336702947, 336703230, 2_3, 2, 9
336703347, 336703530, 3_3, 2, 9
336703746, 336703846, 1_3, 2, 9
336703863, 336704063, 1_2, 2, 9
336704279, 336704445, 3_2, 2, 9
336704678, 336704712, 3_3, 2, 9
336704728, 336705011, 3_4, 2, 9
336705028, 336705211, 3_5, 2, 9
336705328, 336705411, 2_5, 2, 9
336705528, 336705661, 1_5, 2, 9
336705777, 336705960, 4_0, 2, 9
336706177, 336706293, 3_4, 2, 9
336706560, 336706693, 2_4, 2, 9
336706809, 336706859, 1_4, 2, 9
336706876, 336706876, 1_5, 2, 9
336707342, 336707492, 3_4, 2, 9
336707509, 336707509, 3_3, 2, 9
336707642, 336707675, 3_3, 2, 9
336707692, 336707925, 3_2, 2, 9
336708041, 336708058, 2_2, 2, 9
336708075, 336708075, 2_3, 2, 9
336708374, 336708391, 1_2, 2, 9
336708724, 336709223, 3_2, 2, 9
336714135, 336714252, 1_3, 2, 10
336714368, 336714701, 3_2, 2, 10
336714818, 336714934, 2_2, 2, 10
336715251, 336715400, 1_3, 2, 10
336715517, 336715717, 2_3, 2, 10
336715833, 336716150, 3_3, 2, 10
336716366, 336716383, 1_4, 2, 10
336716499, 336717032, 4_0, 2, 10
336717049, 336717049, 1_5, 2, 10
336741174, 336741257, 1_3, 3, 1
336741390, 336741523, 2_3, 3, 1
336741640, 336741706, 1_2, 3, 1
336741923, 336742089, 3_2, 3, 1
336742206, 336742306, 3_3, 3, 1
336742322, 336742539, 3_4, 3, 1
336742555, 336742705, 3_5, 3, 1
336742822, 336742922, 2_5, 3, 1
336743038, 336743238, 1_5, 3, 1
336743355, 336743671, 4_0, 3, 1
336743887, 336744020, 3_2, 3, 1
336744303, 336744353, 1_3, 3, 1
336758405, 336758654, 2_3, 3, 2
336758821, 336759154, 3_2, 3, 2
336759370, 336759387, 1_2, 3, 2
336759404, 336759570, 1_3, 3, 2
336759920, 336759986, 2_3, 3, 2
336760203, 336760502, 4_0, 3, 2
336760720, 336760936, 3_3, 3, 2
336761053, 336761103, 3_5, 3, 2
336761219, 336761236, 2_5, 3, 2
336761369, 336761585, 3_2, 3, 2
336771292, 336771608, 2_3, 3, 3
336771725, 336771775, 3_3, 3, 3
336771908, 336771974, 3_2, 3, 3
336772224, 336772224, 1_3, 3, 3
336772257, 336772491, 1_3, 3, 3
336772607, 336772690, 1_2, 3, 3
336772907, 336772923, 3_2, 3, 3
336772940, 336773090, 3_3, 3, 3
336773423, 336773473, 3_2, 3, 3
336773489, 336773689, 3_3, 3, 3
336773806, 336773939, 2_3, 3, 3
336774155, 336774538, 4_0, 3, 3
336774838, 336775038, 1_2, 3, 3
336784844, 336785044, 1_3, 3, 4
336785260, 336785626, 3_2, 3, 4
336785643, 336785843, 3_3, 3, 4
336786059, 336786292, 1_3, 3, 4
336786409, 336786575, 4_0, 3, 4
336786792, 336786842, 3_3, 3, 4
336786975, 336786991, 3_2, 3, 4
336786975, 336786991, 3_2, 3, 4
336794783, 336794833, 1_3, 3, 5
336795166, 336795183, 2_3, 3, 5
336795300, 336795416, 1_3, 3, 5
336795632, 336795782, 3_2, 3, 5
336795799, 336796065, 3_3, 3, 5
336796182, 336796315, 2_3, 3, 5
336796332, 336796332, 2_4, 3, 5
336796664, 336797114, 4_0, 3, 5
336797330, 336797330, 1_2, 3, 5
336805189, 336805206, 1_3, 3, 6
336805422, 336805422, 2_3, 3, 6
336805456, 336805472, 2_3, 3, 6
336805589, 336805722, 3_2, 3, 6
336805738, 336805888, 3_3, 3, 6
336806105, 336806288, 1_3, 3, 6
336806654, 336806771, 3_3, 3, 6
336806987, 336807070, 4_0, 3, 6
336819773, 336819890, 2_3, 3, 7
336820123, 336820123, 1_3, 3, 7
336820156, 336820156, 1_3, 3, 7
336820289, 336820539, 1_3, 3, 7
336820756, 336820906, 3_3, 3, 7
336821023, 336821189, 3_2, 3, 7
336821306, 336821389, 2_2, 3, 7
336821739, 336821955, 2_4, 3, 7
336822072, 336822072, 1_5, 3, 7
336822088, 336822088, 1_4, 3, 7
336822105, 336822255, 4_0, 3, 7
336822271, 336822554, 1_5, 3, 7
336822671, 336822754, 4_0, 3, 7
336822771, 336822771, 1_5, 3, 7
336822987, 336823187, 3_5, 3, 7
336823204, 336823204, 3_4, 3, 7
336823320, 336823387, 3_2, 3, 7
336834442, 336834575, 1_3, 3, 8
336834591, 336834891, 2_3, 3, 8
336834908, 336835141, 3_3, 3, 8
336835391, 336835524, 1_2, 3, 8
336835740, 336835840, 3_2, 3, 8
336835857, 336836106, 3_3, 3, 8
336836573, 336836722, 4_0, 3, 8
336836872, 336836889, 1_2, 3, 8
336836922, 336836922, 1_2, 3, 8
336836955, 336837272, 1_2, 3, 8
336842400, 336842500, 2_3, 3, 9
336842716, 336842883, 1_3, 3, 9
336842900, 336842966, 1_2, 3, 9
336843000, 336843016, 1_2, 3, 9
336843232, 336843266, 3_2, 3, 9
336843282, 336843499, 3_3, 3, 9
336843615, 336843882, 2_3, 3, 9
336844098, 336844348, 4_0, 3, 9
336844564, 336844581, 2_3, 3, 9
336844831, 336844881, 3_3, 3, 9
336844897, 336844897, 3_4, 3, 9
336845297, 336845397, 1_3, 3, 9
336845413, 336845863, 1_2, 3, 9
336846079, 336846429, 3_2, 3, 9
336846546, 336846812, 3_4, 3, 9
336846928, 336847012, 2_2, 3, 9
336852190, 336852839, 1_3, 3, 10
336853056, 336853422, 2_3, 3, 10
336853555, 336853838, 3_2, 3, 10
336853855, 336854088, 3_3, 3, 10
336854404, 336854470, 3_4, 3, 10
336854487, 336854687, 3_5, 3, 10
336854903, 336855053, 4_0, 3, 10
336855369, 336855369, 1_2, 3, 10
336855403, 336855403, 1_2, 3, 10
336855436, 336855436, 1_2, 3, 10
336855553, 336855636, 2_2, 3, 10
336855752, 336856085, 3_2, 3, 10
336856102, 336856502, 3_3, 3, 10
