begin_AOI_fix, final_AOI_fix, AOI, game, round
885158152, 885158320, 4_0, 2, 1
885158536, 885158736, 3_3, 2, 1
885163913, 885164146, 2_3, 2, 2
885164263, 885164596, 3_3, 2, 2
885164613, 885164929, 3_2, 2, 2
885165045, 885165045, 2_2, 2, 2
885165262, 885165328, 1_2, 2, 2
885165445, 885165911, 1_3, 2, 2
885166044, 885166461, 4_0, 2, 2
885166677, 885166827, 1_2, 2, 2
885166960, 885167110, 2_2, 2, 2
885167160, 885167243, 2_2, 2, 2
885167277, 885167626, 2_3, 2, 2
885167743, 885168125, 3_3, 2, 2
885168159, 885168209, 3_3, 2, 2
885168326, 885168376, 3_2, 2, 2
885174103, 885174220, 2_3, 2, 3
885174353, 885174369, 3_2, 2, 3
885174403, 885174719, 3_2, 2, 3
885174736, 885175035, 3_3, 2, 3
885175252, 885175518, 1_3, 2, 3
885175535, 885175801, 1_2, 2, 3
885175918, 885176084, 2_2, 2, 3
885176101, 885176317, 2_3, 2, 3
885176434, 885176916, 3_3, 2, 3
885177133, 885177433, 4_0, 2, 3
885177649, 885178215, 3_3, 2, 3
885178249, 885178366, 3_2, 2, 3
885178399, 885178532, 3_2, 2, 3
885178549, 885179015, 3_3, 2, 3
885184126, 885184242, 2_3, 2, 4
885184376, 885184376, 1_3, 2, 4
885184409, 885184892, 1_3, 2, 4
885184908, 885185125, 1_2, 2, 4
885185158, 885185158, 1_2, 2, 4
885185191, 885185291, 1_2, 2, 4
885185308, 885185308, 1_3, 2, 4
885185425, 885185874, 4_0, 2, 4
885186090, 885186090, 3_3, 2, 4
885186107, 885186290, 3_2, 2, 4
885186323, 885186490, 3_2, 2, 4
885186606, 885186923, 3_3, 2, 4
885192834, 885193416, 1_3, 2, 5
885193533, 885193683, 2_3, 2, 5
885193799, 885194032, 3_3, 2, 5
885194049, 885194365, 3_2, 2, 5
885194582, 885194815, 2_2, 2, 5
885195031, 885195164, 4_0, 2, 5
885195181, 885195398, 1_5, 2, 5
885199760, 885199760, 2_3, 2, 6
885199794, 885199794, 2_3, 2, 6
885199860, 885199877, 2_3, 2, 6
885199894, 885200210, 1_3, 2, 6
885200426, 885200493, 3_3, 2, 6
885200526, 885200776, 3_3, 2, 6
885200809, 885200809, 3_2, 2, 6
885200976, 885201026, 3_2, 2, 6
885201142, 885201275, 2_2, 2, 6
885201392, 885201558, 1_2, 2, 6
885201575, 885201575, 1_3, 2, 6
885201691, 885201925, 4_0, 2, 6
885206686, 885206886, 1_3, 2, 7
885207002, 885207052, 2_3, 2, 7
885207169, 885207252, 3_3, 2, 7
885207385, 885207601, 1_3, 2, 7
885207635, 885207668, 1_3, 2, 7
885207701, 885207718, 1_3, 2, 7
885207851, 885207884, 1_2, 2, 7
885207901, 885207901, 1_3, 2, 7
885208018, 885208402, 4_0, 2, 7
885212913, 885212913, 2_4, 2, 8
885212930, 885212963, 2_3, 2, 8
885212996, 885213063, 2_3, 2, 8
885213196, 885213396, 1_3, 2, 8
885213612, 885213812, 3_3, 2, 8
885213929, 885214112, 3_2, 2, 8
885214162, 885214179, 3_2, 2, 8
885214212, 885214295, 3_2, 2, 8
885214428, 885214428, 2_2, 2, 8
885214461, 885214595, 2_2, 2, 8
885214611, 885214611, 2_3, 2, 8
885214645, 885214645, 2_2, 2, 8
885214661, 885214928, 2_3, 2, 8
885215044, 885215044, 2_4, 2, 8
885215061, 885215077, 2_5, 2, 8
885215111, 885215111, 1_5, 2, 8
885215227, 885215244, 4_0, 2, 8
885215261, 885215261, 1_5, 2, 8
885215277, 885215277, 4_0, 2, 8
885215294, 885215294, 1_5, 2, 8
885215310, 885215310, 1_4, 2, 8
885215327, 885215344, 4_0, 2, 8
885215360, 885215360, 1_5, 2, 8
885215377, 885215593, 4_0, 2, 8
885215627, 885215644, 4_0, 2, 8
885219590, 885219623, 2_3, 2, 9
885219657, 885219657, 2_3, 2, 9
885219706, 885219706, 2_3, 2, 9
885219773, 885219773, 2_3, 2, 9
885219823, 885220306, 1_3, 2, 9
885220522, 885220739, 3_3, 2, 9
885220755, 885221122, 3_2, 2, 9
885221355, 885221688, 4_0, 2, 9
885221804, 885222054, 1_5, 2, 9
885222170, 885222170, 2_3, 2, 9
885226349, 885226682, 2_3, 2, 10
885226798, 885227315, 1_3, 2, 10
885227531, 885227564, 3_3, 2, 10
885227598, 885227614, 3_3, 2, 10
885227648, 885227648, 3_4, 2, 10
885227681, 885227797, 3_3, 2, 10
885227914, 885228214, 3_2, 2, 10
885228364, 885228398, 2_2, 2, 10
885228448, 885228464, 2_2, 2, 10
885228498, 885228564, 2_2, 2, 10
885228614, 885228614, 2_3, 2, 10
885228664, 885228681, 2_2, 2, 10
885229030, 885229064, 1_2, 2, 10
885229080, 885229097, 1_3, 2, 10
885229130, 885229147, 1_2, 2, 10
885229163, 885229163, 1_3, 2, 10
885229180, 885229247, 1_2, 2, 10
885229280, 885229363, 1_2, 2, 10
885229380, 885229380, 1_3, 2, 10
885229496, 885229696, 4_0, 2, 10
885229913, 885229979, 3_2, 2, 10
885230013, 885230296, 3_2, 2, 10
885230312, 885230878, 3_3, 2, 10
885245113, 885245330, 2_3, 3, 1
885245446, 885245946, 1_3, 3, 1
885246079, 885246395, 4_0, 3, 1
885250342, 885250342, 2_4, 3, 2
885250375, 885250375, 2_4, 3, 2
885250408, 885250508, 2_4, 3, 2
885250625, 885250791, 1_3, 3, 2
885250908, 885251041, 1_2, 3, 2
885251291, 885251540, 4_0, 3, 2
885251757, 885251757, 3_3, 3, 2
885251773, 885251773, 3_2, 3, 2
885251807, 885251807, 3_2, 3, 2
885251840, 885251890, 3_2, 3, 2
885251907, 885251907, 3_3, 3, 2
885251923, 885251957, 3_2, 3, 2
885251990, 885252023, 3_2, 3, 2
885252156, 885252173, 2_3, 3, 2
885252156, 885252173, 2_3, 3, 2
885255902, 885256135, 2_3, 3, 3
885256252, 885256335, 1_3, 3, 3
885256551, 885256618, 3_3, 3, 3
885256834, 885257084, 4_0, 3, 3
885260764, 885260931, 3_2, 3, 4
885260947, 885260964, 3_1, 3, 4
885260997, 885261014, 3_2, 3, 4
885261064, 885261064, 3_2, 3, 4
885261097, 885261247, 3_2, 3, 4
885261447, 885261480, 1_2, 3, 4
885261513, 885261613, 1_3, 3, 4
885261830, 885262163, 4_0, 3, 4
885265742, 885266308, 1_3, 3, 5
885266325, 885266325, 1_4, 3, 5
885266341, 885266341, 1_3, 3, 5
885266375, 885266375, 1_3, 3, 5
885266591, 885266591, 2_3, 3, 5
885266708, 885266774, 3_3, 3, 5
885266824, 885266841, 3_3, 3, 5
885266874, 885266874, 3_3, 3, 5
885267090, 885267357, 4_0, 3, 5
885267573, 885267573, 3_3, 3, 5
885267590, 885267590, 3_2, 3, 5
885267623, 885267640, 3_2, 3, 5
885267623, 885267640, 3_2, 3, 5
885271453, 885271453, 2_3, 3, 6
885271487, 885271653, 2_3, 3, 6
885271770, 885272003, 1_3, 3, 6
885272136, 885272369, 4_0, 3, 6
885272402, 885272435, 4_0, 3, 6
885272652, 885272702, 3_3, 3, 6
885272735, 885272818, 3_3, 3, 6
885276614, 885276814, 2_3, 3, 7
885276931, 885277113, 1_3, 3, 7
885277130, 885277280, 1_2, 3, 7
885277313, 885277330, 1_2, 3, 7
885277446, 885277913, 4_0, 3, 7
885277929, 885277929, 1_5, 3, 7
885278146, 885278162, 3_2, 3, 7
885281859, 885282026, 2_3, 3, 8
885282142, 885282175, 1_3, 3, 8
885282408, 885282408, 3_3, 3, 8
885282442, 885282575, 3_3, 3, 8
885282592, 885282608, 3_2, 3, 8
885282658, 885282708, 3_2, 3, 8
885282925, 885283191, 4_0, 3, 8
885283208, 885283208, 1_5, 3, 8
885283224, 885283324, 4_0, 3, 8
885287170, 885287170, 2_3, 3, 9
885287187, 885287386, 1_3, 3, 9
885287603, 885287703, 3_3, 3, 9
885287752, 885287752, 3_3, 3, 9
885287986, 885288286, 4_0, 3, 9
885291899, 885292082, 1_3, 3, 10
885292099, 885292115, 1_2, 3, 10
885292132, 885292132, 1_3, 3, 10
885292165, 885292165, 1_2, 3, 10
885292198, 885292215, 1_2, 3, 10
885292232, 885292232, 1_3, 3, 10
885292348, 885292465, 2_3, 3, 10
885292681, 885293064, 4_0, 3, 10
