begin_AOI_fix, final_AOI_fix, AOI, game, round
426754050, 426754200, 1_4, 1, 7
426754316, 426754416, 2_4, 1, 7
426754633, 426754682, 3_4, 1, 7
426754999, 426755931, 4_0, 1, 7
426763672, 426763922, 2_3, 1, 8
426764038, 426764322, 1_3, 1, 8
426764438, 426764605, 2_3, 1, 8
426764638, 426764638, 2_3, 1, 8
426764671, 426764671, 2_2, 1, 8
426764704, 426764704, 2_2, 1, 8
426764738, 426764738, 2_3, 1, 8
426764804, 426764821, 2_3, 1, 8
426764838, 426764838, 2_2, 1, 8
426764871, 426764888, 2_3, 1, 8
426764904, 426764937, 2_2, 1, 8
426764954, 426764954, 2_3, 1, 8
426765171, 426765820, 4_0, 1, 8
426765171, 426765820, 4_0, 1, 8
426770381, 426770714, 2_3, 1, 9
426770831, 426770914, 1_3, 1, 9
426771131, 426771164, 1_4, 1, 9
426771280, 426771297, 2_4, 1, 9
426771330, 426771364, 2_4, 1, 9
426771580, 426771746, 3_5, 1, 9
426772013, 426772030, 2_5, 1, 9
426772246, 426772779, 4_0, 1, 9
426778056, 426778089, 1_3, 1, 10
426778123, 426778206, 1_3, 1, 10
426778322, 426778322, 2_3, 1, 10
426778439, 426778522, 1_2, 1, 10
426778572, 426778572, 1_2, 1, 10
426778589, 426778589, 1_3, 1, 10
426779022, 426779072, 2_4, 1, 10
426779188, 426779205, 2_3, 1, 10
426779238, 426779238, 2_3, 1, 10
426779271, 426779321, 2_3, 1, 10
426779338, 426779571, 3_3, 1, 10
426779704, 426780520, 4_0, 1, 10
426797218, 426797368, 2_3, 2, 1
426797401, 426797401, 2_3, 2, 1
426797517, 426797701, 1_3, 2, 1
426797717, 426797717, 1_2, 2, 1
426797817, 426797817, 1_3, 2, 1
426797850, 426798017, 1_2, 2, 1
426798034, 426798034, 1_3, 2, 1
426798150, 426798233, 2_4, 2, 1
426798350, 426798516, 3_4, 2, 1
426798533, 426798633, 3_5, 2, 1
426798749, 426799682, 4_0, 2, 1
426804942, 426804942, 2_2, 2, 2
426805625, 426805791, 1_3, 2, 2
426806108, 426806491, 4_0, 2, 2
426806640, 426806790, 3_5, 2, 2
426812600, 426812634, 2_3, 2, 3
426812684, 426812784, 2_3, 2, 3
426812900, 426812933, 3_3, 2, 3
426812967, 426812967, 3_3, 2, 3
426813183, 426813499, 1_3, 2, 3
426813616, 426813716, 2_3, 2, 3
426813849, 426814032, 4_0, 2, 3
426819376, 426819409, 2_3, 2, 4
426819426, 426819426, 1_3, 2, 4
426819459, 426819493, 1_3, 2, 4
426819526, 426819526, 2_3, 2, 4
426819593, 426819792, 2_3, 2, 4
426819909, 426820009, 3_3, 2, 4
426820125, 426820159, 3_4, 2, 4
426820275, 426820874, 4_0, 2, 4
426820991, 426821108, 3_5, 2, 4
426825885, 426826052, 2_3, 2, 5
426826169, 426826352, 1_3, 2, 5
426826468, 426826701, 1_4, 2, 5
426826918, 426827034, 3_5, 2, 5
426827151, 426828033, 4_0, 2, 5
426834709, 426834942, 2_3, 2, 6
426835058, 426835092, 1_3, 2, 6
426835125, 426835341, 1_3, 2, 6
426835358, 426835591, 1_4, 2, 6
426835808, 426835924, 3_5, 2, 6
426836041, 426836057, 4_0, 2, 6
426836091, 426836190, 4_0, 2, 6
426836307, 426836324, 3_5, 2, 6
426836707, 426836923, 4_0, 2, 6
426837040, 426837139, 3_3, 2, 6
426841917, 426841917, 3_3, 2, 7
426841951, 426842001, 3_3, 2, 7
426842034, 426842051, 3_3, 2, 7
426842383, 426842417, 1_3, 2, 7
426842733, 426843166, 4_0, 2, 7
426843282, 426843399, 3_3, 2, 7
426847844, 426848060, 3_3, 2, 8
426848177, 426848477, 3_4, 2, 8
426848593, 426849009, 4_0, 2, 8
426849126, 426849259, 3_4, 2, 8
426849276, 426849309, 4_0, 2, 8
426854070, 426854237, 2_3, 2, 9
426854253, 426854453, 1_3, 2, 9
426854470, 426854486, 1_2, 2, 9
426854503, 426854503, 1_3, 2, 9
426854520, 426854520, 1_2, 2, 9
426854586, 426854603, 1_2, 2, 9
426854620, 426854636, 1_3, 2, 9
426854670, 426854670, 1_3, 2, 9
426854886, 426854986, 4_0, 2, 9
426855302, 426855485, 3_5, 2, 9
426860213, 426860596, 1_3, 2, 10
426860630, 426860630, 1_3, 2, 10
426860763, 426860896, 1_4, 2, 10
426861112, 426861229, 3_5, 2, 10
426861345, 426861678, 4_0, 2, 10
426861978, 426862061, 1_5, 2, 10
426862095, 426862211, 1_4, 2, 10
426862328, 426862344, 2_4, 2, 10
426875513, 426875613, 2_3, 3, 1
426875829, 426875846, 1_3, 3, 1
426875862, 426875862, 1_4, 3, 1
426875979, 426876179, 1_5, 3, 1
426876195, 426876195, 1_4, 3, 1
426876312, 426876378, 1_3, 3, 1
426876412, 426876562, 1_2, 3, 1
426876578, 426876745, 1_3, 3, 1
426876961, 426877694, 4_0, 3, 1
426884036, 426884369, 2_3, 3, 2
426884686, 426884769, 1_3, 3, 2
426884786, 426884935, 1_2, 3, 2
426885152, 426885585, 4_0, 3, 2
426885701, 426885751, 3_4, 3, 2
426889647, 426889680, 2_3, 3, 3
426889713, 426889713, 2_3, 3, 3
426889747, 426889747, 2_3, 3, 3
426889780, 426889780, 2_3, 3, 3
426889996, 426890196, 3_4, 3, 3
426890413, 426890529, 1_3, 3, 3
426891145, 426891228, 4_0, 3, 3
426895007, 426895257, 2_3, 3, 4
426895474, 426895640, 3_4, 3, 4
426895757, 426896006, 4_0, 3, 4
426896023, 426896023, 3_5, 3, 4
426896040, 426896106, 4_0, 3, 4
426896123, 426896123, 3_5, 3, 4
426896140, 426896189, 4_0, 3, 4
426896206, 426896206, 3_5, 3, 4
426896423, 426896423, 1_4, 3, 4
426896439, 426896439, 1_3, 3, 4
426896456, 426896456, 1_4, 3, 4
426896489, 426896572, 1_3, 3, 4
426896606, 426896739, 1_3, 3, 4
426896855, 426896889, 1_4, 3, 4
426901483, 426901483, 2_3, 3, 5
426901600, 426901667, 3_3, 3, 5
426901783, 426901916, 1_3, 3, 5
426901933, 426901950, 1_2, 3, 5
426902066, 426902066, 1_2, 3, 5
426902083, 426902083, 1_3, 3, 5
426902299, 426902299, 3_5, 3, 5
426902349, 426902416, 3_4, 3, 5
426902466, 426902466, 3_4, 3, 5
426902482, 426902582, 3_5, 3, 5
426902699, 426902949, 4_0, 3, 5
426903065, 426903082, 3_5, 3, 5
426903115, 426903115, 3_5, 3, 5
426903132, 426903182, 3_4, 3, 5
426908376, 426908409, 2_3, 3, 6
426908426, 426908426, 3_3, 3, 6
426908442, 426908442, 2_3, 3, 6
426908476, 426908509, 2_3, 3, 6
426908659, 426908659, 3_4, 3, 6
426908675, 426908692, 3_3, 3, 6
426908725, 426908859, 3_4, 3, 6
426908875, 426909008, 3_5, 3, 6
426909125, 426909225, 4_0, 3, 6
426909541, 426909574, 1_3, 3, 6
426909591, 426909591, 1_2, 3, 6
426909624, 426909641, 1_2, 3, 6
426909691, 426909691, 1_3, 3, 6
426909924, 426910274, 4_0, 3, 6
426914685, 426914935, 2_3, 3, 7
426914952, 426914952, 3_3, 3, 7
426915068, 426915118, 3_4, 3, 7
426915534, 426915634, 1_2, 3, 7
426915651, 426915851, 1_3, 3, 7
426916067, 426916400, 4_0, 3, 7
426920229, 426920229, 2_3, 3, 8
426920296, 426920312, 2_3, 3, 8
426920545, 426920545, 2_3, 3, 8
426920762, 426920779, 1_3, 3, 8
426920795, 426920895, 1_2, 3, 8
426921111, 426921228, 4_0, 3, 8
426921245, 426921245, 3_4, 3, 8
426921261, 426921278, 4_0, 3, 8
426921295, 426921295, 3_4, 3, 8
426921311, 426921345, 4_0, 3, 8
426921361, 426921361, 3_5, 3, 8
426921378, 426921378, 4_0, 3, 8
426921394, 426921394, 3_5, 3, 8
426921411, 426921561, 4_0, 3, 8
426921777, 426921944, 1_4, 3, 8
426926422, 426926672, 2_3, 3, 9
426927088, 426927188, 1_3, 3, 9
426927504, 426927954, 4_0, 3, 9
426928270, 426928270, 3_4, 3, 9
426928320, 426928320, 3_4, 3, 9
426928337, 426928337, 3_3, 3, 9
426928370, 426928403, 3_4, 3, 9
426932815, 426932931, 2_3, 3, 10
426933048, 426933164, 1_3, 3, 10
426933181, 426933181, 1_2, 3, 10
426933214, 426933314, 1_2, 3, 10
426933348, 426933398, 1_2, 3, 10
426933614, 426933614, 2_2, 3, 10
426933830, 426934330, 4_0, 3, 10
