begin_AOI_fix, final_AOI_fix, AOI, game, round
343204971, 343205088, 2_3, 1, 1
343205387, 343205387, 4_0, 1, 1
343205537, 343205554, 4_0, 1, 1
343205670, 343205687, 3_4, 1, 1
343205720, 343205870, 3_4, 1, 1
343205887, 343205887, 3_5, 1, 1
343206020, 343206020, 3_5, 1, 1
343206103, 343206137, 4_0, 1, 1
343206170, 343206220, 4_0, 1, 1
343206320, 343206336, 4_0, 1, 1
343206902, 343206902, 2_5, 1, 1
343206952, 343206952, 2_4, 1, 1
343206986, 343207036, 2_4, 1, 1
343207119, 343207202, 2_4, 1, 1
343207219, 343207219, 3_4, 1, 1
343207235, 343207618, 2_4, 1, 1
343208301, 343208584, 2_3, 1, 1
343208700, 343208867, 1_2, 1, 1
343208983, 343209150, 2_3, 1, 1
343209266, 343209466, 3_3, 1, 1
343209583, 343210149, 2_3, 1, 1
343210165, 343210182, 2_4, 1, 1
343210215, 343210215, 2_4, 1, 1
343210265, 343210282, 2_4, 1, 1
343210332, 343210332, 2_3, 1, 1
343210382, 343210448, 2_4, 1, 1
343210565, 343210798, 3_4, 1, 1
343210981, 343210981, 2_3, 1, 1
343210998, 343210998, 2_4, 1, 1
343211014, 343211014, 3_4, 1, 1
343211530, 343211530, 3_5, 1, 1
343211547, 343211547, 4_0, 1, 1
343211564, 343211564, 3_5, 1, 1
343211580, 343211580, 4_0, 1, 1
343211597, 343211597, 3_5, 1, 1
343214943, 343214943, 3_3, 1, 1
343215076, 343215259, 2_2, 1, 1
343217823, 343217990, 1_1, 1, 1
343218073, 343218090, 1_1, 1, 1
343218106, 343218123, 1_2, 1, 1
343218140, 343218156, 1_1, 1, 1
343218173, 343218173, 1_2, 1, 1
343218273, 343218489, 2_2, 1, 1
343218506, 343218789, 3_2, 1, 1
343219005, 343219139, 1_2, 1, 1
343219471, 343219755, 2_2, 1, 1
343219771, 343220087, 2_3, 1, 1
343220404, 343220470, 4_0, 1, 1
343220687, 343220887, 2_5, 1, 1
343221103, 343221186, 3_5, 1, 1
343221403, 343221736, 1_5, 1, 1
343221869, 343221902, 2_5, 1, 1
343221935, 343222002, 2_5, 1, 1
343222118, 343222285, 3_5, 1, 1
343222302, 343222518, 3_4, 1, 1
343222635, 343222884, 4_0, 1, 1
343223167, 343223484, 2_2, 1, 1
343223783, 343223783, 2_2, 1, 1
343223817, 343223850, 2_2, 1, 1
343223883, 343223883, 2_2, 1, 1
343223900, 343224033, 2_3, 1, 1
343231941, 343232340, 2_3, 1, 2
343232457, 343232507, 2_5, 1, 2
343232523, 343232523, 2_4, 1, 2
343232657, 343232790, 1_5, 1, 2
343232923, 343233106, 2_5, 1, 2
343233223, 343233406, 3_5, 1, 2
343233422, 343233639, 3_4, 1, 2
343233655, 343233855, 3_3, 1, 2
343233972, 343234105, 3_2, 1, 2
343234222, 343234405, 2_2, 1, 2
343234521, 343234688, 1_2, 1, 2
343234804, 343234921, 2_2, 1, 2
343235037, 343235120, 2_3, 1, 2
343235237, 343235553, 1_3, 1, 2
343235670, 343235786, 1_4, 1, 2
343235903, 343236003, 2_4, 1, 2
343236219, 343236369, 4_0, 1, 2
343241530, 343241663, 3_3, 1, 3
343241796, 343241796, 2_4, 1, 3
343241830, 343241830, 2_5, 1, 3
343241863, 343242013, 2_5, 1, 3
343242129, 343242213, 1_5, 1, 3
343242329, 343242379, 1_4, 1, 3
343242496, 343242579, 1_3, 1, 3
343242595, 343242962, 1_2, 1, 3
343242978, 343243245, 1_3, 1, 3
343243361, 343243461, 2_3, 1, 3
343243478, 343243744, 2_2, 1, 3
343243861, 343243911, 1_2, 1, 3
343243927, 343244077, 1_3, 1, 3
