begin_AOI_fix, final_AOI_fix, AOI, game, round
301650932, 301651081, 4_0, 1, 1
301651298, 301651481, 2_2, 1, 1
301651614, 301651897, 3_2, 1, 1
301652114, 301652130, 1_2, 1, 1
301652147, 301652380, 1_1, 1, 1
301652413, 301652413, 1_2, 1, 1
301652446, 301652446, 1_1, 1, 1
301652480, 301652480, 1_1, 1, 1
301652713, 301652946, 3_2, 1, 1
301653063, 301653129, 2_2, 1, 1
301653196, 301653279, 2_2, 1, 1
301653296, 301653595, 2_3, 1, 1
301653712, 301653928, 3_3, 1, 1
301654045, 301654344, 2_3, 1, 1
301654411, 301654411, 2_4, 1, 1
301654428, 301654461, 2_3, 1, 1
301654577, 301654627, 2_2, 1, 1
301654644, 301655127, 3_2, 1, 1
301655143, 301655593, 3_3, 1, 1
301655726, 301656042, 3_5, 1, 1
301656076, 301656259, 3_4, 1, 1
301656375, 301656508, 2_4, 1, 1
301656525, 301656708, 2_5, 1, 1
301656841, 301656991, 1_5, 1, 1
301657008, 301657174, 1_4, 1, 1
301657208, 301657224, 1_4, 1, 1
301657258, 301657258, 1_3, 1, 1
301657474, 301657524, 1_2, 1, 1
301657541, 301657557, 1_1, 1, 1
301657591, 301657674, 1_2, 1, 1
301657707, 301657707, 1_2, 1, 1
301657724, 301657724, 1_1, 1, 1
301657740, 301657807, 1_2, 1, 1
301657824, 301657840, 1_1, 1, 1
301657874, 301657874, 1_2, 1, 1
301658023, 301658040, 1_2, 1, 1
301658090, 301658090, 1_2, 1, 1
301658107, 301658123, 1_3, 1, 1
301658156, 301658156, 1_3, 1, 1
301658206, 301658223, 1_3, 1, 1
301658240, 301658256, 1_2, 1, 1
301658273, 301658290, 1_3, 1, 1
301658306, 301658323, 1_2, 1, 1
301658440, 301658523, 1_1, 1, 1
301658639, 301658772, 1_3, 1, 1
301658789, 301658789, 1_4, 1, 1
301658806, 301658872, 1_3, 1, 1
301658989, 301659123, 2_3, 1, 1
301659256, 301659423, 1_3, 1, 1
301659639, 301659889, 4_0, 1, 1
301660005, 301660538, 1_4, 1, 1
301660555, 301660705, 1_5, 1, 1
301660721, 301660721, 1_4, 1, 1
301660771, 301660771, 1_4, 1, 1
301660788, 301660788, 1_5, 1, 1
301660805, 301660838, 1_4, 1, 1
301660954, 301661187, 2_4, 1, 1
301661304, 301661304, 3_4, 1, 1
301661320, 301661320, 3_5, 1, 1
301661421, 301661421, 3_4, 1, 1
301661454, 301661454, 3_4, 1, 1
301661470, 301661820, 3_5, 1, 1
301661937, 301662153, 2_5, 1, 1
301662269, 301662469, 3_5, 1, 1
301662486, 301662486, 3_4, 1, 1
301662602, 301662636, 2_3, 1, 1
301662669, 301662669, 2_3, 1, 1
301662902, 301662919, 1_4, 1, 1
301662935, 301663168, 4_0, 1, 1
301663285, 301663385, 1_5, 1, 1
301663501, 301663635, 2_5, 1, 1
301663851, 301663884, 3_2, 1, 1
301663918, 301663918, 3_2, 1, 1
301663934, 301663951, 3_3, 1, 1
301663968, 301664234, 3_2, 1, 1
301664250, 301664517, 3_3, 1, 1
301664633, 301664700, 2_4, 1, 1
301664733, 301664867, 2_4, 1, 1
301664983, 301665100, 1_4, 1, 1
301665116, 301665915, 1_5, 1, 1
301666032, 301666032, 2_4, 1, 1
301666048, 301666381, 2_5, 1, 1
301666498, 301666581, 3_5, 1, 1
301666614, 301666631, 3_4, 1, 1
301666798, 301666831, 3_4, 1, 1
301666947, 301666981, 3_3, 1, 1
301667014, 301667247, 3_2, 1, 1
301667364, 301667380, 2_2, 1, 1
301667430, 301667480, 2_2, 1, 1
301667513, 301667513, 2_2, 1, 1
301667547, 301667663, 2_2, 1, 1
301667680, 301667680, 2_3, 1, 1
301668046, 301668063, 1_5, 1, 1
301668096, 301668129, 1_5, 1, 1
301668246, 301668479, 4_0, 1, 1
301668612, 301668612, 1_4, 1, 1
301668629, 301668645, 1_5, 1, 1
301668862, 301669512, 3_2, 1, 1
301669529, 301670095, 3_3, 1, 1
301670111, 301670111, 3_4, 1, 1
301670145, 301670378, 3_3, 1, 1
301670494, 301670711, 2_3, 1, 1
301670827, 301670827, 1_2, 1, 1
301670844, 301670844, 1_3, 1, 1
301670927, 301670927, 1_2, 1, 1
301670944, 301670960, 1_3, 1, 1
301670977, 301671010, 1_2, 1, 1
301671060, 301671077, 1_2, 1, 1
301671094, 301671476, 1_3, 1, 1
301671493, 301671493, 1_4, 1, 1
301671510, 301671510, 1_3, 1, 1
301671526, 301671809, 2_3, 1, 1
301671926, 301671959, 1_3, 1, 1
301672093, 301672292, 4_0, 1, 1
301672309, 301672675, 1_4, 1, 1
301672692, 301672941, 1_5, 1, 1
301673058, 301673408, 2_5, 1, 1
301673541, 301673674, 3_5, 1, 1
301673691, 301673907, 3_4, 1, 1
301674024, 301674074, 2_5, 1, 1
301674290, 301674290, 1_4, 1, 1
301681582, 301681732, 4_0, 1, 2
301682049, 301682165, 1_2, 1, 2
301682182, 301682598, 1_3, 1, 2
301682814, 301683031, 2_3, 1, 2
301683064, 301683131, 2_3, 1, 2
301683247, 301683331, 3_3, 1, 2
301683747, 301683780, 1_4, 1, 2
301683897, 301683897, 4_0, 1, 2
301684113, 301684413, 3_2, 1, 2
301684429, 301684429, 3_1, 1, 2
301684463, 301684596, 3_1, 1, 2
301684612, 301684612, 3_2, 1, 2
301684629, 301684796, 3_3, 1, 2
301684829, 301685029, 3_2, 1, 2
301685045, 301685045, 3_3, 1, 2
301685162, 301685212, 3_5, 1, 2
301685328, 301685345, 3_3, 1, 2
301685378, 301685395, 3_4, 1, 2
301685428, 301685728, 3_3, 1, 2
301685894, 301686194, 3_2, 1, 2
301686210, 301686360, 3_3, 1, 2
301686577, 301686610, 4_0, 1, 2
301686627, 301686627, 1_4, 1, 2
301697182, 301697182, 3_3, 1, 3
301697199, 301697565, 2_3, 1, 3
301697682, 301697931, 1_4, 1, 3
301697948, 301698114, 1_5, 1, 3
301698331, 301698414, 1_2, 1, 3
301698631, 301698980, 3_2, 1, 3
301699081, 301699464, 3_3, 1, 3
301699580, 301699847, 3_2, 1, 3
301699963, 301699980, 3_2, 1, 3
301700013, 301700013, 3_2, 1, 3
301700030, 301700030, 3_3, 1, 3
301700046, 301700046, 3_2, 1, 3
301700280, 301700296, 3_2, 1, 3
301700529, 301700712, 3_2, 1, 3
301700729, 301700896, 3_3, 1, 3
301701112, 301701295, 3_2, 1, 3
301701412, 301701445, 3_1, 1, 3
301701462, 301701462, 3_2, 1, 3
301701495, 301701628, 3_2, 1, 3
301701744, 301702177, 3_3, 1, 3
301702294, 301702610, 2_3, 1, 3
301702727, 301702810, 1_3, 1, 3
301702827, 301703276, 1_2, 1, 3
301703293, 301703609, 1_3, 1, 3
301703626, 301703959, 1_4, 1, 3
301704075, 301704391, 4_0, 1, 3
301704508, 301704824, 1_4, 1, 3
301704841, 301705324, 1_3, 1, 3
301705540, 301705590, 2_3, 1, 3
301705707, 301705890, 1_3, 1, 3
301705906, 301706090, 1_2, 1, 3
301706106, 301706423, 1_3, 1, 3
301706456, 301706522, 1_3, 1, 3
301706539, 301706539, 1_4, 1, 3
301706556, 301706706, 1_3, 1, 3
301706722, 301706922, 1_4, 1, 3
301707039, 301707088, 4_0, 1, 3
301707105, 301707105, 1_4, 1, 3
301707321, 301707571, 2_3, 1, 3
301707688, 301708004, 3_3, 1, 3
301708021, 301708204, 3_2, 1, 3
301708437, 301708453, 1_2, 1, 3
301708470, 301708470, 1_3, 1, 3
301708487, 301708520, 1_2, 1, 3
301708553, 301708570, 1_2, 1, 3
301708620, 301708753, 1_2, 1, 3
301708770, 301708786, 1_3, 1, 3
301708836, 301708853, 1_3, 1, 3
301708886, 301709287, 1_3, 1, 3
301709320, 301709620, 1_4, 1, 3
301709753, 301709770, 1_5, 1, 3
301709786, 301709836, 4_0, 1, 3
301709853, 301710086, 1_5, 1, 3
301710352, 301710619, 1_2, 1, 3
301710735, 301711151, 2_3, 1, 3
301711268, 301711601, 1_3, 1, 3
301739021, 301739172, 1_3, 1, 4
301739189, 301739405, 2_3, 1, 4
301739422, 301739621, 3_3, 1, 4
301739638, 301740104, 3_2, 1, 4
301740121, 301740537, 3_3, 1, 4
301740554, 301740820, 3_2, 1, 4
301740853, 301741253, 3_3, 1, 4
301741469, 301741752, 4_0, 1, 4
301741969, 301742002, 3_3, 1, 4
