begin_AOI_fix, final_AOI_fix, AOI, game, round
550359232, 550359515, 3_2, 2, 3
550359731, 550360481, 4_0, 2, 3
550360697, 550360730, 2_3, 2, 3
550360747, 550360764, 3_3, 2, 3
550360864, 550360864, 2_3, 2, 3
550360897, 550360897, 2_3, 2, 3
550361113, 550361196, 1_3, 2, 3
550361313, 550361313, 2_2, 2, 3
550368139, 550368206, 2_3, 2, 4
550368539, 550368556, 1_2, 2, 4
550368589, 550368589, 1_2, 2, 4
550368606, 550368606, 1_3, 2, 4
550368622, 550368655, 1_2, 2, 4
550368672, 550368672, 1_3, 2, 4
550368789, 550368822, 2_2, 2, 4
550369038, 550369172, 3_3, 2, 4
550369188, 550369554, 3_2, 2, 4
550369771, 550370170, 3_4, 2, 4
550370287, 550370354, 2_4, 2, 4
550370470, 550370787, 3_3, 2, 4
550370903, 550371535, 4_0, 2, 4
550371670, 550371770, 3_3, 2, 4
550371803, 550371836, 3_3, 2, 4
550371903, 550371903, 3_2, 2, 4
550371919, 550371919, 3_3, 2, 4
550371953, 550372102, 3_3, 2, 4
550372319, 550373151, 1_2, 2, 4
550378562, 550378595, 1_3, 2, 5
550378612, 550379094, 2_3, 2, 5
550379211, 550379511, 1_3, 2, 5
550379727, 550380143, 3_3, 2, 5
550380160, 550380759, 3_4, 2, 5
550380976, 550381142, 1_3, 2, 5
550381159, 550381442, 1_2, 2, 5
550381575, 550381575, 2_3, 2, 5
550381608, 550381608, 2_3, 2, 5
550381676, 550381676, 2_2, 2, 5
550381709, 550381709, 2_3, 2, 5
550381942, 550381959, 3_4, 2, 5
550381976, 550382342, 4_0, 2, 5
550387685, 550387735, 2_3, 2, 6
550387852, 550388102, 1_3, 2, 6
550388118, 550388285, 1_2, 2, 6
550388501, 550388518, 4_0, 2, 6
550388534, 550388551, 3_4, 2, 6
550388568, 550388718, 4_0, 2, 6
550394795, 550394812, 2_3, 2, 7
550394828, 550394828, 2_2, 2, 7
550394845, 550394911, 2_3, 2, 7
550395028, 550395095, 1_2, 2, 7
550395128, 550395128, 1_3, 2, 7
550395178, 550395311, 1_2, 2, 7
550395428, 550395527, 2_2, 2, 7
550395544, 550395544, 2_3, 2, 7
550395577, 550395994, 2_3, 2, 7
550396310, 550396460, 4_0, 2, 7
550396776, 550396776, 1_2, 2, 7
550396826, 550397192, 1_2, 2, 7
550397309, 550397442, 2_2, 2, 7
550397558, 550397692, 3_2, 2, 7
550403502, 550403702, 1_3, 2, 8
550403819, 550403819, 1_2, 2, 8
550404035, 550404102, 2_3, 2, 8
550404335, 550404451, 4_0, 2, 8
550409379, 550409412, 2_3, 2, 9
550409446, 550409529, 2_3, 2, 9
550409745, 550409879, 1_3, 2, 9
550409995, 550409995, 2_3, 2, 9
550410028, 550410095, 2_3, 2, 9
550410361, 550410361, 3_4, 2, 9
550410378, 550410628, 4_0, 2, 9
550411044, 550411110, 2_2, 2, 9
550415073, 550415290, 3_4, 2, 10
550415506, 550415506, 1_4, 2, 10
550415540, 550415823, 1_3, 2, 10
550416039, 550416289, 4_0, 2, 10
550437716, 550437916, 2_3, 3, 1
550438049, 550438049, 1_2, 3, 1
550438099, 550438299, 1_2, 3, 1
550438415, 550438465, 2_3, 3, 1
550438682, 550438682, 3_3, 3, 1
550438698, 550438698, 3_4, 3, 1
550438815, 550438965, 4_0, 3, 1
550445625, 550445625, 1_2, 3, 2
550445658, 550445824, 1_3, 3, 2
550445941, 550446024, 2_3, 3, 2
550446240, 550446524, 4_0, 3, 2
550450019, 550450036, 2_3, 3, 3
550450069, 550450069, 2_3, 3, 3
550450103, 550450136, 2_3, 3, 3
550450169, 550450236, 2_3, 3, 3
550450352, 550450485, 1_3, 3, 3
550450702, 550451102, 4_0, 3, 3
550456779, 550456846, 2_3, 3, 4
550456863, 550456863, 1_3, 3, 4
550456879, 550457012, 2_3, 3, 4
550457129, 550457212, 3_4, 3, 4
550457329, 550457595, 4_0, 3, 4
550465786, 550466003, 2_3, 3, 5
550466020, 550466020, 2_2, 3, 5
550466436, 550467035, 4_0, 3, 5
550472763, 550472963, 2_3, 3, 6
550473079, 550473229, 1_3, 3, 6
550473345, 550473429, 1_2, 3, 6
550473462, 550473612, 1_3, 3, 6
550473662, 550473778, 1_4, 3, 6
550473795, 550473795, 2_4, 3, 6
550474011, 550474627, 4_0, 3, 6
550480121, 550480404, 2_3, 3, 7
550480520, 550480620, 3_3, 3, 7
550480637, 550480637, 3_4, 3, 7
550480753, 550481053, 4_0, 3, 7
550481270, 550481353, 1_3, 3, 7
550481469, 550481553, 1_4, 3, 7
550481469, 550481553, 1_4, 3, 7
550489062, 550489078, 2_3, 3, 8
550489112, 550489195, 2_3, 3, 8
550489228, 550489378, 2_3, 3, 8
550489395, 550489578, 1_3, 3, 8
550489794, 550489794, 4_0, 3, 8
550489811, 550489827, 3_4, 3, 8
550489844, 550489844, 4_0, 3, 8
550489861, 550489861, 3_4, 3, 8
550489877, 550490294, 4_0, 3, 8
550500166, 550500283, 2_3, 3, 9
550500316, 550500416, 2_3, 3, 9
550500633, 550500982, 1_3, 3, 9
550501199, 550501515, 3_3, 3, 9
550501532, 550501949, 3_2, 3, 9
550502398, 550502398, 4_0, 3, 9
550502648, 550502648, 2_3, 3, 9
550502664, 550502664, 1_3, 3, 9
550502781, 550502898, 1_4, 3, 9
550503114, 550503380, 3_5, 3, 9
550503613, 550503613, 2_5, 3, 9
550503630, 550503830, 1_5, 3, 9
550503846, 550503846, 1_4, 3, 9
550504063, 550504179, 3_4, 3, 9
550504196, 550504612, 3_3, 3, 9
550504729, 550505128, 3_2, 3, 9
550505245, 550505478, 2_2, 3, 9
550505594, 550505977, 3_2, 3, 9
550506194, 550506327, 1_2, 3, 9
550506543, 550507059, 4_0, 3, 9
550511022, 550511138, 2_3, 3, 10
550511255, 550511371, 1_3, 3, 10
550511588, 550511638, 3_4, 3, 10
550511772, 550512105, 4_0, 3, 10
