begin_AOI_fix, final_AOI_fix, AOI, game, round
801683247, 801683596, 1_3, 1, 3
801683613, 801684029, 1_2, 1, 3
801684046, 801684046, 1_3, 1, 3
801684262, 801684429, 4_0, 1, 3
801684645, 801684995, 1_2, 1, 3
801685028, 801685411, 1_2, 1, 3
801685428, 801685727, 1_3, 1, 3
801690673, 801690822, 3_3, 1, 4
801690839, 801690989, 2_3, 1, 4
801691105, 801691205, 1_2, 1, 4
801691222, 801691755, 1_3, 1, 4
801691871, 801692421, 1_2, 1, 4
801692454, 801693153, 1_2, 1, 4
801693170, 801693170, 1_3, 1, 4
801693286, 801693619, 1_4, 1, 4
801693736, 801693952, 1_5, 1, 4
801694218, 801694768, 1_2, 1, 4
801694784, 801695251, 1_3, 1, 4
801695267, 801695617, 1_2, 1, 4
801695733, 801695850, 1_4, 1, 4
801695867, 801696416, 4_0, 1, 4
801696433, 801696433, 1_5, 1, 4
801696549, 801696998, 1_4, 1, 4
801697015, 801697365, 1_3, 1, 4
801697382, 801697698, 1_4, 1, 4
801697814, 801697814, 1_5, 1, 4
801697831, 801697831, 4_0, 1, 4
801697848, 801697898, 1_5, 1, 4
801697914, 801697981, 4_0, 1, 4
801703109, 801703142, 2_3, 1, 5
801703159, 801703159, 2_4, 1, 5
801703376, 801703925, 1_3, 1, 5
801703958, 801704574, 1_2, 1, 5
801704591, 801704807, 1_3, 1, 5
801705024, 801705689, 4_0, 1, 5
801705706, 801705706, 1_4, 1, 5
801705823, 801706239, 1_3, 1, 5
801706255, 801706705, 1_2, 1, 5
801706722, 801707238, 1_3, 1, 5
801707254, 801707288, 1_2, 1, 5
801707321, 801707321, 1_3, 1, 5
801707338, 801707588, 1_2, 1, 5
801707604, 801707637, 1_3, 1, 5
801713432, 801713598, 1_3, 1, 6
801713615, 801713848, 1_2, 1, 6
801713981, 801714247, 1_3, 1, 6
801714281, 801714813, 1_2, 1, 6
801714946, 801715046, 1_1, 1, 6
801715163, 801715363, 2_2, 1, 6
801715662, 801715812, 2_3, 1, 6
801715846, 801715862, 2_3, 1, 6
801715979, 801716295, 3_3, 1, 6
801716328, 801716461, 3_2, 1, 6
801716678, 801716744, 1_3, 1, 6
801716778, 801716844, 1_2, 1, 6
801716878, 801717027, 1_2, 1, 6
801717244, 801717494, 1_4, 1, 6
801717610, 801717610, 2_4, 1, 6
801717827, 801717843, 3_4, 1, 6
801717860, 801717860, 3_3, 1, 6
801717976, 801718259, 3_2, 1, 6
801718276, 801718492, 3_3, 1, 6
801718509, 801718509, 3_2, 1, 6
801718625, 801718709, 3_1, 1, 6
801718943, 801718960, 3_4, 1, 6
801719076, 801719209, 2_4, 1, 6
801719326, 801719525, 1_4, 1, 6
801719542, 801719542, 1_5, 1, 6
801719942, 801720108, 4_0, 1, 6
801720225, 801720325, 1_4, 1, 6
801720341, 801720508, 1_3, 1, 6
801720524, 801720708, 1_2, 1, 6
801720824, 801720941, 1_3, 1, 6
801721057, 801721140, 4_0, 1, 6
801725868, 801726035, 1_3, 1, 7
801726151, 801726151, 1_1, 1, 7
801726168, 801726301, 1_2, 1, 7
801726418, 801726784, 1_3, 1, 7
801726900, 801727050, 1_4, 1, 7
801727367, 801727416, 1_3, 1, 7
801727450, 801727716, 1_3, 1, 7
801727833, 801727949, 1_4, 1, 7
801727966, 801728849, 4_0, 1, 7
801729066, 801729082, 2_4, 1, 7
801729116, 801729232, 2_4, 1, 7
801729349, 801729382, 1_4, 1, 7
801729398, 801729398, 1_5, 1, 7
801729415, 801729632, 1_4, 1, 7
801729748, 801729981, 4_0, 1, 7
801737256, 801737256, 1_4, 1, 8
801737273, 801737439, 1_3, 1, 8
801737556, 801737672, 1_2, 1, 8
801737689, 801737689, 1_3, 1, 8
801737706, 801737722, 1_2, 1, 8
801737739, 801737955, 1_3, 1, 8
801737972, 801738155, 1_4, 1, 8
801738272, 801738771, 4_0, 1, 8
801738988, 801739105, 1_3, 1, 8
801739155, 801739155, 1_2, 1, 8
801739205, 801739454, 1_2, 1, 8
801744798, 801744982, 1_3, 1, 9
801745098, 801745165, 1_2, 1, 9
801745181, 801745381, 1_3, 1, 9
801745498, 801746230, 4_0, 1, 9
801746347, 801746480, 1_4, 1, 9
801746596, 801746663, 2_3, 1, 9
801746680, 801746913, 2_2, 1, 9
801746929, 801747179, 2_3, 1, 9
801747479, 801747612, 1_3, 1, 9
801747728, 801747828, 1_4, 1, 9
801747945, 801748244, 4_0, 1, 9
801748361, 801748478, 1_4, 1, 9
801752557, 801752590, 4_0, 1, 10
801752724, 801752973, 1_3, 1, 10
801753106, 801753123, 1_2, 1, 10
801753240, 801753523, 4_0, 1, 10
801781993, 801782326, 1_3, 2, 1
801782342, 801782342, 1_4, 2, 1
801782359, 801782359, 1_3, 2, 1
801782409, 801782409, 1_3, 2, 1
801782442, 801782442, 1_4, 2, 1
801782459, 801782625, 1_3, 2, 1
801782742, 801783058, 1_2, 2, 1
801783175, 801783275, 1_1, 2, 1
801783291, 801783491, 1_2, 2, 1
801783707, 801784124, 1_3, 2, 1
801784240, 801784274, 1_4, 2, 1
801784307, 801784340, 1_4, 2, 1
801784374, 801784440, 1_4, 2, 1
801784557, 801784740, 1_5, 2, 1
801784856, 801785123, 2_5, 2, 1
801785139, 801785139, 2_4, 2, 1
801785256, 801785272, 2_3, 2, 1
801785289, 801785306, 2_4, 2, 1
801785322, 801785439, 2_3, 2, 1
801785555, 801785572, 3_2, 2, 1
801785605, 801785772, 3_2, 2, 1
801785888, 801786055, 3_1, 2, 1
801786188, 801786255, 2_2, 2, 1
801786271, 801786488, 1_2, 2, 1
801786604, 801786887, 2_2, 2, 1
801787004, 801787070, 1_2, 2, 1
801787486, 801787869, 4_0, 2, 1
801787886, 801787886, 1_4, 2, 1
801788003, 801788069, 1_3, 2, 1
801788102, 801788136, 1_2, 2, 1
801788152, 801788169, 1_3, 2, 1
801788186, 801788585, 1_2, 2, 1
801788602, 801788969, 1_3, 2, 1
801797426, 801797809, 1_3, 2, 2
801797842, 801798025, 1_3, 2, 2
801798042, 801798175, 1_2, 2, 2
801798392, 801798825, 4_0, 2, 2
801803453, 801803653, 1_3, 2, 3
801803670, 801803836, 1_2, 2, 3
801803853, 801804053, 1_3, 2, 3
801804069, 801804069, 1_4, 2, 3
801804186, 801804602, 4_0, 2, 3
801810163, 801810363, 2_3, 2, 4
801810380, 801810530, 1_3, 2, 4
801810563, 801810646, 1_3, 2, 4
801810680, 801810713, 1_3, 2, 4
801810729, 801810763, 1_2, 2, 4
801810779, 801810779, 1_3, 2, 4
801810796, 801810813, 1_2, 2, 4
801811029, 801811245, 4_0, 2, 4
801818720, 801818904, 1_3, 2, 5
801819037, 801819237, 1_2, 2, 5
801819254, 801819437, 1_3, 2, 5
801819554, 801819853, 4_0, 2, 5
801820070, 801820469, 1_2, 2, 5
801825180, 801825180, 1_4, 2, 6
801825197, 801825247, 4_0, 2, 6
801825264, 801825264, 1_4, 2, 6
801825280, 801825330, 4_0, 2, 6
801825347, 801825347, 1_4, 2, 6
801825463, 801825463, 1_3, 2, 6
801825513, 801825513, 1_2, 2, 6
801825547, 801825547, 1_2, 2, 6
801825580, 801825580, 1_3, 2, 6
801825597, 801825597, 1_2, 2, 6
801825646, 801825713, 1_3, 2, 6
801825730, 801825963, 1_2, 2, 6
801825979, 801826113, 1_3, 2, 6
801826329, 801826579, 4_0, 2, 6
801826695, 801826745, 1_3, 2, 6
801826778, 801827011, 1_3, 2, 6
801827128, 801827145, 2_3, 2, 6
801827178, 801827311, 2_2, 2, 6
801827344, 801827478, 2_2, 2, 6
801827594, 801827694, 3_1, 2, 6
801827910, 801828793, 2_3, 2, 6
801832823, 801833105, 4_0, 2, 7
801833122, 801833122, 1_4, 2, 7
801833239, 801833322, 1_3, 2, 7
801833439, 801833588, 1_2, 2, 7
801833705, 801833755, 1_3, 2, 7
801833888, 801833905, 1_4, 2, 7
801833955, 801834021, 1_4, 2, 7
801834138, 801834204, 4_0, 2, 7
801834421, 801834487, 2_3, 2, 7
801834537, 801834537, 2_3, 2, 7
801834554, 801834654, 2_2, 2, 7
801834870, 801834870, 3_1, 2, 7
801834887, 801834887, 3_2, 2, 7
801835103, 801835336, 2_5, 2, 7
801839266, 801839532, 1_3, 2, 8
801839549, 801839682, 1_4, 2, 8
801839799, 801839882, 1_2, 2, 8
801839999, 801840049, 2_2, 2, 8
801840265, 801840531, 4_0, 2, 8
801840748, 801840964, 1_3, 2, 8
801840981, 801841031, 1_2, 2, 8
801840981, 801841031, 1_2, 2, 8
801845176, 801845209, 4_0, 2, 9
801845276, 801845293, 4_0, 2, 9
801845309, 801845326, 1_4, 2, 9
801845343, 801845343, 4_0, 2, 9
801845359, 801845376, 1_4, 2, 9
801845392, 801845392, 4_0, 2, 9
801845609, 801845609, 1_2, 2, 9
801845625, 801845775, 1_3, 2, 9
801845892, 801845942, 2_3, 2, 9
801846158, 801846474, 4_0, 2, 9
801854017, 801854150, 4_0, 2, 10
801854283, 801854500, 1_2, 2, 10
801854516, 801854733, 1_3, 2, 10
801854849, 801855299, 4_0, 2, 10
801855548, 801855565, 1_2, 2, 10
801868851, 801868868, 4_0, 3, 1
801868918, 801868918, 4_0, 3, 1
801868952, 801868985, 4_0, 3, 1
801869001, 801869001, 1_4, 3, 1
801869118, 801869251, 1_2, 3, 1
801869268, 801869418, 1_3, 3, 1
801869534, 801869750, 4_0, 3, 1
801869784, 801869850, 4_0, 3, 1
801874245, 801874478, 4_0, 3, 2
801874612, 801874612, 1_3, 3, 2
801874645, 801874662, 1_3, 3, 2
801874778, 801874845, 1_2, 3, 2
801875061, 801875144, 4_0, 3, 2
801882920, 801883103, 1_3, 3, 3
801883236, 801883319, 1_2, 3, 3
801883336, 801883436, 1_3, 3, 3
801883652, 801883935, 4_0, 3, 3
801884168, 801884168, 1_2, 3, 3
801888280, 801888280, 4_0, 3, 4
801888347, 801888380, 4_0, 3, 4
801888480, 801888497, 4_0, 3, 4
801888563, 801888563, 4_0, 3, 4
801888580, 801888580, 1_4, 3, 4
801888613, 801888613, 4_0, 3, 4
801888646, 801888646, 4_0, 3, 4
801888663, 801888663, 1_4, 3, 4
801888881, 801889047, 1_3, 3, 4
801889163, 801889513, 4_0, 3, 4
801894291, 801894441, 1_3, 3, 5
801894574, 801894641, 1_2, 3, 5
801894657, 801894690, 1_3, 3, 5
801894757, 801894774, 1_3, 3, 5
801894890, 801895173, 4_0, 3, 5
801895290, 801895356, 1_2, 3, 5
801895373, 801895639, 1_3, 3, 5
801901167, 801901384, 1_3, 3, 6
801901400, 801901567, 1_2, 3, 6
801901584, 801901584, 1_3, 3, 6
801901700, 801902183, 4_0, 3, 6
801906345, 801906362, 2_3, 3, 7
801906478, 801906511, 1_3, 3, 7
801906528, 801906528, 2_3, 3, 7
801906545, 801906811, 1_3, 3, 7
801906828, 801906828, 1_4, 3, 7
801907044, 801907161, 4_0, 3, 7
801907377, 801907427, 2_4, 3, 7
801907477, 801907627, 2_5, 3, 7
801912322, 801912539, 1_3, 3, 8
801912555, 801912738, 1_2, 3, 8
801912855, 801913271, 4_0, 3, 8
801919049, 801919099, 1_2, 3, 9
801919115, 801919232, 1_3, 3, 9
801919348, 801919731, 4_0, 3, 9
801924642, 801924759, 2_3, 3, 10
801924775, 801924775, 2_2, 3, 10
801924892, 801925009, 1_2, 3, 10
801925025, 801925025, 1_3, 3, 10
801925058, 801925058, 1_3, 3, 10
801925075, 801925075, 1_2, 3, 10
801925108, 801925258, 1_3, 3, 10
801925475, 801925608, 4_0, 3, 10
801925624, 801925624, 1_5, 3, 10
801925841, 801925907, 2_3, 3, 10
801925924, 801926107, 2_2, 3, 10
801926224, 801926390, 3_2, 3, 10
801926407, 801926673, 3_3, 3, 10
801926707, 801926740, 3_3, 3, 10
801926856, 801927006, 3_4, 3, 10
801927223, 801927273, 1_5, 3, 10
