begin_AOI_fix, final_AOI_fix, AOI, game, round
283612120, 283612403, 2_3, 1, 7
283612420, 283612470, 2_2, 1, 7
283612686, 283612869, 1_3, 1, 7
283612986, 283613169, 2_3, 1, 7
283613285, 283613585, 1_2, 1, 7
283613801, 283614584, 4_0, 1, 7
283614850, 283615200, 1_4, 1, 7
283636064, 283636281, 2_3, 1, 8
283636414, 283636547, 1_3, 1, 8
283636581, 283636897, 1_2, 1, 8
283637014, 283637014, 2_2, 1, 8
283637030, 283637297, 2_3, 1, 8
283637413, 283637580, 1_3, 1, 8
283637696, 283637779, 1_2, 1, 8
283637896, 283638029, 2_2, 1, 8
283638246, 283638262, 1_5, 1, 8
283638279, 283638462, 1_4, 1, 8
283638678, 283638695, 3_5, 1, 8
283638712, 283638861, 3_4, 1, 8
283639078, 283639444, 4_0, 1, 8
283639461, 283639461, 1_4, 1, 8
283639611, 283639711, 1_3, 1, 8
283639744, 283639744, 1_3, 1, 8
283639777, 283639810, 1_3, 1, 8
283639844, 283639860, 1_3, 1, 8
283639977, 283639977, 1_4, 1, 8
283639994, 283640410, 4_0, 1, 8
283640526, 283640526, 1_3, 1, 8
283640560, 283640659, 1_3, 1, 8
283640776, 283640776, 1_4, 1, 8
283640793, 283640926, 4_0, 1, 8
283641042, 283641042, 1_5, 1, 8
283641059, 283641092, 4_0, 1, 8
283641109, 283641109, 1_5, 1, 8
283641293, 283641460, 2_5, 1, 8
283641576, 283641709, 1_5, 1, 8
283641726, 283641892, 1_4, 1, 8
283641909, 283644090, 4_0, 1, 8
283644107, 283644107, 1_5, 1, 8
283644123, 283644390, 4_0, 1, 8
283662790, 283663073, 1_3, 1, 9
283663189, 283663306, 2_3, 1, 9
283663522, 283663555, 1_3, 1, 9
283663589, 283663622, 1_3, 1, 9
283663639, 283663805, 1_2, 1, 9
283663922, 283663972, 2_2, 1, 9
283664188, 283664405, 4_0, 1, 9
283671681, 283671898, 1_3, 1, 10
283671915, 283672214, 2_3, 1, 10
283672331, 283672431, 1_3, 1, 10
283672447, 283672680, 1_2, 1, 10
283672797, 283672847, 2_2, 1, 10
283672963, 283673113, 1_4, 1, 10
283673330, 283673513, 2_4, 1, 10
283673529, 283673529, 2_5, 1, 10
283673862, 283674012, 1_5, 1, 10
283674029, 283674495, 4_0, 1, 10
283674712, 283674761, 3_5, 1, 10
283675128, 283675227, 4_0, 1, 10
283675444, 283675477, 2_3, 1, 10
283695525, 283695925, 2_3, 2, 1
283696041, 283696108, 1_3, 2, 1
283696125, 283696342, 1_2, 2, 1
283696459, 283696508, 2_2, 2, 1
283696725, 283697274, 4_0, 2, 1
283707565, 283707948, 1_3, 2, 2
283708064, 283708147, 1_2, 2, 2
283708264, 283708430, 2_3, 2, 2
283708464, 283708497, 2_3, 2, 2
283708530, 283708680, 2_2, 2, 2
283708797, 283708880, 1_2, 2, 2
283709180, 283709180, 4_0, 2, 2
283709446, 283709662, 4_0, 2, 2
283709779, 283709829, 1_4, 2, 2
283720268, 283720501, 1_3, 2, 3
283720518, 283720518, 1_2, 2, 3
283720551, 283720568, 1_2, 2, 3
283720618, 283720618, 1_2, 2, 3
283720651, 283720651, 1_2, 2, 3
283720767, 283720967, 2_3, 2, 3
283721084, 283721117, 1_3, 2, 3
283721234, 283721384, 4_0, 2, 3
283731157, 283731606, 1_3, 2, 4
283731723, 283731906, 2_3, 2, 4
283731939, 283731989, 2_3, 2, 4
283732206, 283732906, 4_0, 2, 4
283740830, 283741030, 2_3, 2, 5
283741147, 283741180, 1_3, 2, 5
283741213, 283741330, 1_3, 2, 5
283741546, 283741613, 1_2, 2, 5
283741729, 283741896, 2_2, 2, 5
283742112, 283742379, 4_0, 2, 5
283752102, 283752586, 1_3, 2, 6
283752702, 283752769, 1_4, 2, 6
283752785, 283752785, 1_3, 2, 6
283752902, 283752985, 1_2, 2, 6
283753102, 283753335, 2_2, 2, 6
283753352, 283753485, 2_3, 2, 6
283753601, 283753601, 1_3, 2, 6
283753818, 283754117, 4_0, 2, 6
283760427, 283760427, 1_4, 2, 7
283760443, 283760593, 4_0, 2, 7
283760610, 283760610, 1_4, 2, 7
283760726, 283760776, 1_3, 2, 7
283760893, 283760960, 2_3, 2, 7
283761076, 283761159, 1_4, 2, 7
283761176, 283761392, 1_3, 2, 7
283761409, 283761609, 1_2, 2, 7
283761725, 283761858, 2_2, 2, 7
283761875, 283762108, 2_3, 2, 7
283762225, 283762308, 2_4, 2, 7
283762325, 283762525, 1_4, 2, 7
283762542, 283762825, 4_0, 2, 7
283762842, 283762842, 1_5, 2, 7
283762858, 283762958, 4_0, 2, 7
283763091, 283763208, 1_2, 2, 7
283763324, 283763508, 2_2, 2, 7
283763724, 283763890, 1_5, 2, 7
283764290, 283764423, 3_5, 2, 7
283764640, 283765189, 4_0, 2, 7
283765206, 283765206, 1_5, 2, 7
283765222, 283765838, 4_0, 2, 7
283765955, 283766071, 1_4, 2, 7
283775895, 283776161, 2_3, 2, 8
283776178, 283776361, 1_3, 2, 8
283776394, 283776594, 1_3, 2, 8
283776710, 283776777, 1_2, 2, 8
283776893, 283777110, 2_2, 2, 8
283777226, 283777376, 2_3, 2, 8
283777593, 283777759, 1_4, 2, 8
283777876, 283778076, 4_0, 2, 8
283778192, 283778309, 1_5, 2, 8
283786334, 283786367, 2_3, 2, 9
283786567, 283786584, 1_3, 2, 9
283786717, 283786767, 2_3, 2, 9
283786883, 283787116, 1_3, 2, 9
283787233, 283787333, 1_2, 2, 9
283787449, 283787616, 2_2, 2, 9
283787732, 283787915, 1_4, 2, 9
283788032, 283788265, 4_0, 2, 9
283788948, 283789014, 1_5, 2, 9
283789131, 283789181, 1_4, 2, 9
283789297, 283789414, 2_4, 2, 9
283789530, 283789630, 2_3, 2, 9
283789647, 283789780, 1_3, 2, 9
283789813, 283789847, 1_3, 2, 9
283790063, 283790130, 3_3, 2, 9
283790146, 283790363, 3_2, 2, 9
283790379, 283790429, 3_1, 2, 9
283790463, 283790812, 3_1, 2, 9
283791029, 283791029, 3_4, 2, 9
283791062, 283791062, 3_4, 2, 9
283791095, 283791295, 3_5, 2, 9
283791495, 283791645, 2_5, 2, 9
283791861, 283791994, 1_5, 2, 9
283792011, 283792211, 1_4, 2, 9
283792227, 283792227, 1_3, 2, 9
283792344, 283792344, 1_2, 2, 9
283792377, 283792561, 1_1, 2, 9
283792778, 283792828, 2_3, 2, 9
283792844, 283793044, 2_4, 2, 9
283793161, 283793327, 3_4, 2, 9
283793444, 283793444, 3_2, 2, 9
283793460, 283793493, 3_3, 2, 9
283793510, 283793510, 3_2, 2, 9
283793627, 283793810, 3_1, 2, 9
283806213, 283806347, 1_3, 2, 10
283806463, 283806530, 2_3, 2, 10
283806546, 283806713, 2_4, 2, 10
283806729, 283806913, 1_3, 2, 10
283807046, 283807079, 1_2, 2, 10
283807296, 283807412, 4_0, 2, 10
283829140, 283829423, 1_3, 3, 1
283829439, 283829689, 1_2, 3, 1
283829805, 283830055, 2_3, 3, 1
283830072, 283830355, 2_2, 3, 1
283830471, 283830588, 1_2, 3, 1
283830738, 283830738, 1_4, 3, 1
283830771, 283830771, 1_3, 3, 1
283830788, 283830788, 1_4, 3, 1
283830838, 283830921, 1_4, 3, 1
283830954, 283830954, 1_5, 3, 1
283830971, 283831137, 1_4, 3, 1
283831254, 283831387, 2_4, 3, 1
283831603, 283831703, 4_0, 3, 1
283831820, 283831903, 1_3, 3, 1
283832120, 283832153, 2_3, 3, 1
283832170, 283832386, 2_2, 3, 1
283832520, 283832520, 1_2, 3, 1
283832553, 283832553, 1_2, 3, 1
283840827, 283840961, 1_3, 3, 2
283840994, 283840994, 1_3, 3, 2
283841044, 283841044, 1_3, 3, 2
283841060, 283841277, 2_3, 3, 2
283841410, 283841560, 1_3, 3, 2
283841676, 283842076, 2_3, 3, 2
283842193, 283842359, 1_2, 3, 2
283842477, 283842693, 1_4, 3, 2
283842909, 283843142, 4_0, 3, 2
283843159, 283843159, 1_5, 3, 2
283843176, 283843242, 4_0, 3, 2
283847804, 283847837, 1_3, 3, 3
283847871, 283847970, 1_3, 3, 3
283848004, 283848004, 1_3, 3, 3
283848037, 283848037, 1_3, 3, 3
283848070, 283848453, 1_3, 3, 3
283848570, 283848636, 1_2, 3, 3
283848753, 283848836, 2_2, 3, 3
283848953, 283849086, 1_4, 3, 3
283849302, 283849535, 4_0, 3, 3
283849652, 283849718, 1_5, 3, 3
283850035, 283850135, 3_5, 3, 3
283850151, 283850401, 3_4, 3, 3
283850518, 283850850, 2_4, 3, 3
283850967, 283851183, 1_4, 3, 3
283851500, 283851550, 3_3, 3, 3
283851683, 283851750, 3_2, 3, 3
283851766, 283852099, 3_1, 3, 3
283852232, 283852500, 3_2, 3, 3
283852516, 283852816, 3_3, 3, 3
283852932, 283853116, 2_3, 3, 3
283853132, 283853332, 2_2, 3, 3
283853365, 283853449, 2_2, 3, 3
283853565, 283853582, 1_3, 3, 3
283853615, 283853665, 1_3, 3, 3
283853782, 283854331, 4_0, 3, 3
283854547, 283854547, 3_3, 3, 3
283854581, 283854647, 3_3, 3, 3
283858759, 283858992, 1_3, 3, 4
283859225, 283859259, 2_2, 3, 4
283859475, 283859492, 1_3, 3, 4
283859508, 283859658, 1_2, 3, 4
283859791, 283859958, 1_4, 3, 4
283859974, 283860241, 4_0, 3, 4
283860624, 283860640, 3_4, 3, 4
283860724, 283860740, 2_4, 3, 4
283864837, 283865186, 1_3, 3, 5
283865203, 283865236, 1_2, 3, 5
283865286, 283865303, 1_3, 3, 5
283865319, 283865336, 1_2, 3, 5
283865386, 283865386, 1_2, 3, 5
283865519, 283865519, 2_3, 3, 5
283865536, 283865536, 2_2, 3, 5
283865553, 283865553, 2_3, 3, 5
283865586, 283865586, 2_2, 3, 5
283865752, 283865935, 1_4, 3, 5
283866052, 283866119, 4_0, 3, 5
283866335, 283866335, 3_3, 3, 5
283866352, 283866352, 3_4, 3, 5
283866385, 283866551, 3_4, 3, 5
283866868, 283866884, 4_0, 3, 5
283866901, 283866901, 1_5, 3, 5
283866918, 283867617, 4_0, 3, 5
283872095, 283872362, 1_3, 3, 6
283872378, 283872629, 1_2, 3, 6
283872646, 283872646, 1_3, 3, 6
283872762, 283873029, 1_4, 3, 6
283873145, 283873295, 4_0, 3, 6
283873428, 283873428, 1_3, 3, 6
283873445, 283873445, 1_2, 3, 6
283873461, 283873495, 1_3, 3, 6
283873528, 283873528, 1_3, 3, 6
283873561, 283873594, 1_2, 3, 6
283873611, 283873611, 1_3, 3, 6
283873661, 283873661, 1_2, 3, 6
283873778, 283873977, 2_3, 3, 6
283873994, 283874144, 2_4, 3, 6
283874260, 283874327, 1_4, 3, 6
283878456, 283878722, 1_3, 3, 7
283878855, 283879238, 1_4, 3, 7
283879355, 283879438, 2_4, 3, 7
283879455, 283879455, 1_4, 3, 7
283879571, 283879904, 4_0, 3, 7
283880120, 283880187, 1_2, 3, 7
283880304, 283880387, 1_3, 3, 7
283884333, 283884383, 4_0, 3, 8
283884483, 283884483, 1_4, 3, 8
283884550, 283884550, 1_4, 3, 8
283884683, 283884683, 1_4, 3, 8
283884700, 283884700, 1_5, 3, 8
283884716, 283884716, 4_0, 3, 8
283884733, 283885016, 1_4, 3, 8
283885033, 283885066, 2_4, 3, 8
283885132, 283885182, 2_4, 3, 8
283885399, 283885482, 1_3, 3, 8
283885599, 283885732, 1_2, 3, 8
283885848, 283885848, 2_2, 3, 8
283885882, 283885915, 2_2, 3, 8
283886131, 283886215, 4_0, 3, 8
283886264, 283886281, 4_0, 3, 8
283886264, 283886281, 4_0, 3, 8
283890143, 283890160, 1_3, 3, 9
283890177, 283890193, 1_4, 3, 9
283890210, 283890243, 1_3, 3, 9
283890260, 283890277, 1_4, 3, 9
283890310, 283890327, 1_4, 3, 9
283890343, 283890343, 1_3, 3, 9
283890476, 283890476, 1_3, 3, 9
283891076, 283891159, 4_0, 3, 9
283891076, 283891159, 4_0, 3, 9
283895472, 283895472, 2_3, 3, 10
283895555, 283895555, 1_3, 3, 10
283895588, 283895588, 2_3, 3, 10
283895622, 283895622, 2_3, 3, 10
283895655, 283895672, 2_3, 3, 10
283895805, 283895838, 2_4, 3, 10
283896055, 283896071, 1_4, 3, 10
283896537, 283896537, 2_4, 3, 10
283896687, 283896770, 1_3, 3, 10
283896787, 283896887, 1_2, 3, 10
