begin_AOI_fix, final_AOI_fix, AOI, game, round
415450653, 415450902, 2_3, 1, 1
415451019, 415451085, 3_3, 1, 1
415451102, 415451102, 3_2, 1, 1
415451219, 415451368, 3_1, 1, 1
415451385, 415451618, 3_2, 1, 1
415451735, 415451818, 3_3, 1, 1
415451934, 415452101, 2_3, 1, 1
415454165, 415454165, 3_3, 1, 1
415454165, 415454165, 3_3, 1, 1
415476241, 415476524, 3_3, 1, 2
415476557, 415476907, 3_2, 1, 2
415477023, 415477106, 3_1, 1, 2
415477240, 415477373, 2_2, 1, 2
415477389, 415477539, 2_3, 1, 2
415477656, 415477806, 3_3, 1, 2
415477822, 415478105, 3_4, 1, 2
415478222, 415478338, 2_4, 1, 2
415478372, 415478538, 2_5, 1, 2
415478754, 415478754, 3_5, 1, 2
415478788, 415478821, 3_5, 1, 2
415478838, 415478838, 3_4, 1, 2
415478971, 415478971, 3_2, 1, 2
415478988, 415478988, 3_3, 1, 2
415479071, 415479187, 3_2, 1, 2
415479404, 415479487, 1_2, 1, 2
415479504, 415479787, 1_3, 1, 2
415479804, 415479804, 1_2, 1, 2
415479921, 415480037, 1_1, 1, 2
415480254, 415480454, 4_0, 1, 2
415480687, 415480687, 2_4, 1, 2
415480720, 415480786, 2_4, 1, 2
415480803, 415480803, 2_3, 1, 2
415502116, 415502366, 2_3, 1, 3
415502482, 415502615, 3_3, 1, 3
415502649, 415502865, 3_2, 1, 3
415502981, 415503081, 2_2, 1, 3
415503098, 415503314, 2_3, 1, 3
415503331, 415503464, 2_2, 1, 3
415503481, 415503681, 3_2, 1, 3
415503714, 415503964, 3_3, 1, 3
415504180, 415504663, 4_0, 1, 3
415504680, 415504680, 1_5, 1, 3
415504997, 415505030, 3_5, 1, 3
415505163, 415505213, 3_2, 1, 3
415505263, 415505297, 3_2, 1, 3
415517751, 415518001, 2_3, 1, 4
415518117, 415518267, 3_3, 1, 4
415518300, 415518617, 3_2, 1, 4
415518733, 415518899, 2_2, 1, 4
415518916, 415519133, 2_3, 1, 4
415519249, 415519415, 3_3, 1, 4
415519732, 415520266, 4_0, 1, 4
415520282, 415520282, 1_4, 1, 4
415520499, 415520499, 3_4, 1, 4
415520632, 415520682, 2_4, 1, 4
415520798, 415520948, 3_4, 1, 4
415520965, 415521181, 3_5, 1, 4
415521298, 415521331, 2_5, 1, 4
415521547, 415521797, 3_2, 1, 4
415536633, 415536799, 2_3, 1, 5
415536916, 415537049, 3_3, 1, 5
415537082, 415537316, 3_2, 1, 5
415537332, 415537515, 3_1, 1, 5
415537649, 415537715, 2_2, 1, 5
415537732, 415537882, 2_3, 1, 5
415538015, 415538098, 3_3, 1, 5
415538314, 415538414, 4_0, 1, 5
415538631, 415538714, 3_5, 1, 5
415538731, 415538731, 3_4, 1, 5
415538980, 415538980, 2_3, 1, 5
415538997, 415539147, 1_4, 1, 5
415539163, 415539380, 1_5, 1, 5
415539596, 415539679, 3_4, 1, 5
415539814, 415539814, 3_4, 1, 5
415539930, 415540013, 2_4, 1, 5
415540030, 415540213, 2_3, 1, 5
415540230, 415540230, 2_4, 1, 5
415540347, 415540463, 2_5, 1, 5
415540579, 415540646, 1_5, 1, 5
415540663, 415540663, 1_4, 1, 5
415540779, 415541029, 1_3, 1, 5
415541145, 415541312, 1_4, 1, 5
415541428, 415541678, 2_4, 1, 5
415541695, 415541695, 2_3, 1, 5
415541811, 415541978, 1_2, 1, 5
415542011, 415542028, 1_2, 1, 5
415542061, 415542144, 1_2, 1, 5
415542261, 415542427, 1_1, 1, 5
415542444, 415542644, 1_2, 1, 5
415542660, 415542794, 1_3, 1, 5
415543010, 415543043, 4_0, 1, 5
415543260, 415543343, 2_3, 1, 5
415543459, 415543543, 1_3, 1, 5
415543659, 415543909, 2_3, 1, 5
415560078, 415560144, 2_3, 1, 6
415560261, 415560510, 3_3, 1, 6
415560527, 415560777, 3_2, 1, 6
415560893, 415561027, 2_2, 1, 6
415561043, 415561193, 2_3, 1, 6
415561410, 415561626, 4_0, 1, 6
415561842, 415561892, 2_3, 1, 6
415562109, 415562491, 1_3, 1, 6
415562608, 415562741, 4_0, 1, 6
415562958, 415563008, 2_3, 1, 6
415577860, 415578226, 2_3, 1, 7
415578343, 415578409, 1_3, 1, 7
415578526, 415578609, 1_2, 1, 7
415578626, 415578742, 1_1, 1, 7
415578792, 415578876, 1_1, 1, 7
415578892, 415578892, 1_2, 1, 7
415579109, 415579375, 4_0, 1, 7
415579591, 415579708, 2_3, 1, 7
415579825, 415579942, 3_3, 1, 7
415588134, 415588150, 2_3, 1, 8
415588184, 415588184, 1_3, 1, 8
415588217, 415588217, 1_3, 1, 8
415588250, 415588267, 2_3, 1, 8
415588383, 415588450, 3_3, 1, 8
415588666, 415588683, 1_3, 1, 8
415588700, 415588949, 1_2, 1, 8
415589066, 415589216, 1_1, 1, 8
415589232, 415589232, 1_2, 1, 8
415589349, 415589432, 1_3, 1, 8
415589549, 415589599, 2_3, 1, 8
415589615, 415589966, 3_3, 1, 8
415589982, 415590282, 3_2, 1, 8
415590315, 415590548, 3_3, 1, 8
415591248, 415591364, 4_0, 1, 8
415591381, 415591381, 1_4, 1, 8
415591497, 415591614, 1_3, 1, 8
415591681, 415591681, 1_3, 1, 8
415600223, 415600373, 3_3, 1, 9
415600389, 415600389, 2_3, 1, 9
415600406, 415600472, 3_3, 1, 9
415600606, 415600655, 2_3, 1, 9
415600772, 415600772, 2_2, 1, 9
415600805, 415600822, 2_2, 1, 9
415601338, 415601604, 1_3, 1, 9
415602803, 415602903, 1_5, 1, 9
415602803, 415602903, 1_5, 1, 9
415610646, 415610896, 2_3, 1, 10
415610912, 415611162, 3_3, 1, 10
415611179, 415611179, 3_2, 1, 10
415611395, 415611412, 1_2, 1, 10
415612344, 415612361, 4_0, 1, 10
415612577, 415612660, 2_3, 1, 10
415648726, 415648975, 1_3, 2, 1
415649009, 415649025, 2_3, 2, 1
415649059, 415649092, 2_3, 2, 1
415649109, 415649909, 1_3, 2, 1
415650125, 415650292, 3_3, 2, 1
415650508, 415650575, 1_3, 2, 1
415650591, 415650724, 1_4, 2, 1
415650758, 415650791, 1_4, 2, 1
415650808, 415650974, 4_0, 2, 1
415650991, 415651190, 1_4, 2, 1
415651307, 415651324, 1_3, 2, 1
415651424, 415651507, 1_2, 2, 1
415673635, 415673885, 3_3, 2, 2
415674101, 415674235, 1_3, 2, 2
415674251, 415674518, 1_2, 2, 2
415674534, 415674734, 1_1, 2, 2
415674751, 415674751, 1_2, 2, 2
415674868, 415674985, 1_3, 2, 2
415675201, 415675268, 4_0, 2, 2
415675284, 415675284, 1_4, 2, 2
415675617, 415675634, 3_3, 2, 2
415675651, 415675651, 3_2, 2, 2
415675667, 415675667, 3_3, 2, 2
415675701, 415675751, 3_3, 2, 2
415675867, 415675967, 3_4, 2, 2
415675984, 415676083, 3_5, 2, 2
415676217, 415676366, 2_4, 2, 2
415676483, 415676483, 3_3, 2, 2
415676500, 415676583, 3_4, 2, 2
415676616, 415676816, 3_5, 2, 2
415677032, 415677216, 3_3, 2, 2
415677249, 415677515, 3_2, 2, 2
415677548, 415677781, 3_3, 2, 2
415684658, 415684758, 1_5, 2, 3
415684892, 415684992, 1_4, 2, 3
415685108, 415685142, 1_3, 2, 3
415685158, 415685375, 1_2, 2, 3
415685491, 415685575, 1_1, 2, 3
415685591, 415685591, 1_2, 2, 3
415685808, 415685907, 4_0, 2, 3
415685924, 415685924, 1_5, 2, 3
415686240, 415686440, 3_3, 2, 3
415686457, 415686657, 3_2, 2, 3
415686773, 415686956, 3_1, 2, 3
415686973, 415687306, 3_2, 2, 3
415687422, 415687572, 2_3, 2, 3
415687589, 415687789, 2_2, 2, 3
415687905, 415688122, 1_2, 2, 3
415688238, 415688371, 1_1, 2, 3
