begin_AOI_fix, final_AOI_fix, AOI, game, round
426675110, 426675110, 2_4, 1, 1
426675126, 426675126, 2_3, 1, 1
426675143, 426675160, 2_4, 1, 1
426675176, 426675176, 2_3, 1, 1
426675193, 426675243, 2_4, 1, 1
426675276, 426675276, 2_4, 1, 1
426675309, 426675309, 2_4, 1, 1
426675343, 426675343, 2_4, 1, 1
426675376, 426675393, 2_4, 1, 1
426675509, 426675593, 3_4, 1, 1
426675709, 426675759, 2_4, 1, 1
426675792, 426675942, 1_4, 1, 1
426675959, 426675959, 1_3, 1, 1
426676075, 426676159, 1_2, 1, 1
426676192, 426676225, 1_2, 1, 1
426676342, 426676408, 2_2, 1, 1
426676525, 426676625, 1_1, 1, 1
426676741, 426676758, 2_3, 1, 1
426676874, 426676924, 2_4, 1, 1
426676941, 426677041, 2_5, 1, 1
426677157, 426677241, 3_5, 1, 1
426677357, 426677790, 4_0, 1, 1
426690344, 426690344, 1_4, 1, 2
426690377, 426690377, 2_3, 1, 2
426690477, 426690477, 2_4, 1, 2
426690561, 426690561, 2_4, 1, 2
426690594, 426690611, 2_4, 1, 2
426690827, 426690877, 3_4, 1, 2
426690894, 426691010, 3_5, 1, 2
426691226, 426691393, 1_4, 1, 2
426691509, 426691659, 1_3, 1, 2
426691776, 426691959, 1_2, 1, 2
426691976, 426692109, 1_3, 1, 2
426692325, 426692359, 2_3, 1, 2
426692475, 426692558, 1_4, 1, 2
426692575, 426692841, 1_5, 1, 2
426692974, 426693074, 2_5, 1, 2
426693191, 426693307, 3_5, 1, 2
426693424, 426694057, 4_0, 1, 2
426705311, 426705528, 3_4, 1, 3
426705644, 426705644, 2_4, 1, 3
426705861, 426706077, 1_3, 1, 3
426706110, 426706277, 1_2, 1, 3
426706293, 426706377, 1_3, 1, 3
426706593, 426706593, 3_4, 1, 3
426706643, 426706643, 3_4, 1, 3
426706660, 426707059, 4_0, 1, 3
426718214, 426718447, 3_4, 1, 4
426718564, 426718564, 2_4, 1, 4
426718680, 426718880, 1_4, 1, 4
426718896, 426719214, 1_3, 1, 4
426719347, 426719414, 1_2, 1, 4
426719630, 426719680, 3_4, 1, 4
426719713, 426719713, 3_4, 1, 4
426719763, 426719896, 3_5, 1, 4
