begin_AOI_fix, final_AOI_fix, AOI, game, round
265147112, 265147146, 3_3, 1, 1
265147229, 265147229, 3_3, 1, 1
265147262, 265147262, 2_3, 1, 1
265147279, 265147329, 3_3, 1, 1
265147346, 265147529, 2_3, 1, 1
265147745, 265147895, 3_1, 1, 1
265147928, 265148161, 3_1, 1, 1
265148194, 265148194, 3_2, 1, 1
265148211, 265148294, 3_1, 1, 1
265148328, 265148727, 3_2, 1, 1
265148744, 265148944, 3_1, 1, 1
265149160, 265149260, 1_1, 1, 1
265149293, 265149526, 1_1, 1, 1
265149543, 265149543, 1_2, 1, 1
265149560, 265149560, 1_1, 1, 1
265149676, 265149676, 1_2, 1, 1
265149693, 265149693, 1_3, 1, 1
265149709, 265149743, 1_2, 1, 1
265149759, 265149959, 1_3, 1, 1
265150076, 265150126, 2_3, 1, 1
265150159, 265150409, 2_3, 1, 1
265150525, 265150675, 1_3, 1, 1
265150792, 265150908, 1_4, 1, 1
265151125, 265151125, 2_4, 1, 1
265151258, 265151591, 3_5, 1, 1
265151641, 265151740, 3_5, 1, 1
265151857, 265152257, 3_2, 1, 1
265152373, 265152373, 3_1, 1, 1
265152440, 265152523, 3_1, 1, 1
265152556, 265152556, 3_1, 1, 1
265152589, 265152589, 3_1, 1, 1
265152623, 265152623, 3_1, 1, 1
265152639, 265152823, 3_2, 1, 1
265152939, 265153205, 2_3, 1, 1
265153322, 265153538, 3_3, 1, 1
265153655, 265153888, 3_2, 1, 1
265153905, 265153905, 3_3, 1, 1
265154038, 265154038, 3_4, 1, 1
265154071, 265154088, 3_4, 1, 1
265154171, 265154171, 3_4, 1, 1
265154204, 265154571, 3_4, 1, 1
265154687, 265154754, 3_5, 1, 1
265154787, 265154787, 3_5, 1, 1
265155103, 265155303, 4_0, 1, 1
265155336, 265155436, 4_0, 1, 1
265155553, 265155653, 1_4, 1, 1
265186484, 265186800, 2_3, 1, 2
265186917, 265186983, 3_3, 1, 2
265187000, 265187033, 3_2, 1, 2
265187066, 265187083, 3_2, 1, 2
265187100, 265187100, 3_3, 1, 2
265187116, 265187283, 3_2, 1, 2
265187399, 265187499, 2_3, 1, 2
265187516, 265187516, 2_4, 1, 2
265187632, 265187765, 1_3, 1, 2
265187782, 265188049, 1_2, 1, 2
265188082, 265188332, 1_1, 1, 2
265188548, 265188581, 3_2, 1, 2
265188615, 265188748, 3_2, 1, 2
265188765, 265189064, 3_3, 1, 2
265189081, 265189114, 3_2, 1, 2
265189247, 265189280, 3_3, 1, 2
265189297, 265189414, 3_2, 1, 2
