begin_AOI_fix, final_AOI_fix, AOI, game, round
265176723, 265176756, 2_2, 1, 1
265188627, 265189077, 2_3, 1, 2
265189193, 265189193, 1_3, 1, 2
265189243, 265189393, 1_3, 1, 2
265189543, 265189576, 1_2, 1, 2
265189726, 265189909, 1_4, 1, 2
265190026, 265190059, 1_5, 1, 2
265190275, 265190408, 3_2, 1, 2
265190425, 265190592, 3_3, 1, 2
265190708, 265190808, 2_3, 1, 2
265190825, 265191158, 2_2, 1, 2
265191174, 265192790, 2_3, 1, 2
265193007, 265193156, 1_4, 1, 2
265193273, 265193523, 2_3, 1, 2
265193639, 265193789, 2_2, 1, 2
265193906, 265193906, 1_2, 1, 2
265194039, 265194055, 1_2, 1, 2
265194205, 265194222, 1_3, 1, 2
265194455, 265194555, 3_5, 1, 2
265194771, 265194771, 3_2, 1, 2
265194888, 265195287, 2_2, 1, 2
265195504, 265195687, 3_1, 1, 2
265195720, 265196486, 3_2, 1, 2
265196603, 265196686, 3_3, 1, 2
265196802, 265196886, 2_3, 1, 2
265196902, 265197052, 2_2, 1, 2
265197169, 265197235, 1_2, 1, 2
265197268, 265197268, 1_2, 1, 2
265197385, 265197452, 1_3, 1, 2
265197668, 265198617, 4_0, 1, 2
265208190, 265208490, 2_3, 1, 3
265208507, 265208673, 2_2, 1, 3
265208890, 265209023, 1_2, 1, 3
265209139, 265209606, 1_3, 1, 3
265209622, 265210022, 1_4, 1, 3
265210138, 265210255, 2_4, 1, 3
265210388, 265210488, 1_4, 1, 3
265210704, 265210787, 3_4, 1, 3
265210904, 265211054, 3_5, 1, 3
265211071, 265211187, 3_4, 1, 3
265211220, 265211220, 3_4, 1, 3
265211254, 265211254, 3_3, 1, 3
265211270, 265211487, 3_4, 1, 3
265211603, 265211853, 3_2, 1, 3
265211870, 265212103, 3_3, 1, 3
265212219, 265212287, 3_4, 1, 3
265212403, 265212736, 2_4, 1, 3
265212770, 265212836, 2_5, 1, 3
265213053, 265213069, 3_5, 1, 3
265213103, 265213103, 3_4, 1, 3
265213219, 265213286, 3_2, 1, 3
265213319, 265213319, 3_2, 1, 3
265213336, 265213835, 3_3, 1, 3
265213952, 265214068, 2_3, 1, 3
265214185, 265214518, 3_2, 1, 3
265214751, 265214751, 2_2, 1, 3
265214767, 265214784, 2_3, 1, 3
265214801, 265214801, 2_2, 1, 3
265214817, 265215017, 2_3, 1, 3
265215134, 265215217, 1_3, 1, 3
265215234, 265215533, 1_2, 1, 3
265215749, 265218880, 4_0, 1, 3
265219096, 265219346, 2_3, 1, 3
265219462, 265219629, 2_2, 1, 3
265219645, 265221343, 2_3, 1, 3
265221460, 265221560, 3_3, 1, 3
265221676, 265221992, 2_3, 1, 3
265222209, 265222376, 1_2, 1, 3
265222393, 265222843, 1_3, 1, 3
265222959, 265223076, 1_4, 1, 3
265223109, 265223292, 1_5, 1, 3
265223309, 265223309, 1_4, 1, 3
265223425, 265224457, 1_3, 1, 3
265224574, 265226206, 2_3, 1, 3
265226222, 265226222, 2_4, 1, 3
265226239, 265226289, 2_3, 1, 3
265226322, 265226322, 2_3, 1, 3
265226355, 265226372, 2_3, 1, 3
265226405, 265226455, 2_3, 1, 3
265226572, 265226605, 1_4, 1, 3
265226622, 265226622, 4_0, 1, 3
265226638, 265227238, 1_4, 1, 3
265227254, 265228703, 4_0, 1, 3
265236445, 265236578, 1_3, 1, 4
265236695, 265236845, 2_3, 1, 4
265236961, 265237044, 1_3, 1, 4
265237261, 265237444, 3_3, 1, 4
265237560, 265238060, 3_2, 1, 4
265238176, 265238642, 2_2, 1, 4
265238759, 265238826, 1_2, 1, 4
265238942, 265239275, 1_3, 1, 4
265239292, 265239758, 1_4, 1, 4
265239774, 265240058, 1_5, 1, 4
265240274, 265240490, 3_5, 1, 4
265240507, 265240507, 3_4, 1, 4
265240624, 265241306, 3_2, 1, 4
265241439, 265241905, 3_3, 1, 4
265242022, 265242139, 2_3, 1, 4
265242256, 265242489, 1_3, 1, 4
265242506, 265242706, 1_2, 1, 4
265242822, 265242889, 3_3, 1, 4
265243105, 265243321, 2_3, 1, 4
265243538, 265243754, 3_3, 1, 4
265243771, 265244104, 3_2, 1, 4
265244121, 265244254, 3_1, 1, 4
265244304, 265244354, 3_1, 1, 4
265244387, 265244404, 3_1, 1, 4
265244520, 265245070, 3_2, 1, 4
265245352, 265245503, 4_0, 1, 4
265245536, 265246934, 4_0, 1, 4
265258089, 265258722, 1_3, 1, 5
265258938, 265258988, 3_3, 1, 5
265259005, 265259521, 3_2, 1, 5
265259637, 265259687, 3_3, 1, 5
265259804, 265259854, 2_3, 1, 5
265259970, 265260453, 2_2, 1, 5
265260487, 265260703, 2_3, 1, 5
265260720, 265260869, 2_2, 1, 5
265261103, 265261402, 1_2, 1, 5
265261419, 265261535, 1_3, 1, 5
265261552, 265261552, 1_4, 1, 5
265261585, 265261885, 1_4, 1, 5
265262101, 265262168, 3_4, 1, 5
265262184, 265262319, 3_3, 1, 5
265262335, 265263151, 3_2, 1, 5
265263184, 265263534, 3_3, 1, 5
265263551, 265263967, 3_2, 1, 5
265264083, 265264416, 2_2, 1, 5
265264533, 265264533, 3_2, 1, 5
265264566, 265264566, 3_2, 1, 5
265264583, 265264799, 3_3, 1, 5
265264816, 265265032, 3_2, 1, 5
265265249, 265265382, 1_2, 1, 5
265265399, 265265682, 1_3, 1, 5
265265898, 265265898, 4_0, 1, 5
265265915, 265265915, 1_5, 1, 5
265265931, 265267729, 4_0, 1, 5
265267763, 265268112, 4_0, 1, 5
265275255, 265275372, 3_3, 1, 6
265275388, 265275638, 2_3, 1, 6
265275755, 265275788, 2_2, 1, 6
265275904, 265276071, 3_2, 1, 6
265276187, 265276287, 3_3, 1, 6
265276404, 265276454, 2_3, 1, 6
265276570, 265276670, 1_3, 1, 6
265276787, 265276970, 1_2, 1, 6
265277087, 265277919, 1_4, 1, 6
265278035, 265278635, 4_0, 1, 6
265278651, 265278651, 1_5, 1, 6
265278668, 265279118, 4_0, 1, 6
265279134, 265279134, 1_5, 1, 6
265279151, 265281798, 4_0, 1, 6
265281831, 265281848, 4_0, 1, 6
265281881, 265286493, 4_0, 1, 6
265293353, 265293370, 3_3, 1, 7
265293420, 265293770, 3_3, 1, 7
265293886, 265294186, 3_2, 1, 7
265294302, 265294585, 2_2, 1, 7
265294802, 265295068, 1_2, 1, 7
265295185, 265295501, 1_3, 1, 7
265295618, 265296000, 2_3, 1, 7
265296117, 265296200, 3_3, 1, 7
265296217, 265296567, 3_2, 1, 7
265296583, 265296983, 3_3, 1, 7
265296999, 265297998, 3_2, 1, 7
265298115, 265298314, 3_3, 1, 7
265298431, 265298564, 3_4, 1, 7
265298881, 265299080, 3_5, 1, 7
265299297, 265299696, 4_0, 1, 7
265299929, 265300129, 1_2, 1, 7
265300346, 265300679, 3_2, 1, 7
265300895, 265301261, 1_2, 1, 7
265301328, 265301328, 1_2, 1, 7
265301361, 265301361, 1_2, 1, 7
265301478, 265301594, 1_3, 1, 7
265301711, 265302193, 4_0, 1, 7
265309320, 265309669, 2_3, 1, 8
265309886, 265310002, 3_2, 1, 8
265310019, 265310302, 3_3, 1, 8
265310419, 265310535, 2_3, 1, 8
265310652, 265310752, 1_3, 1, 8
265310768, 265310768, 1_2, 1, 8
265310901, 265311068, 1_2, 1, 8
265311184, 265311334, 2_2, 1, 8
265311451, 265311934, 3_2, 1, 8
265311950, 265312268, 3_3, 1, 8
265312284, 265312501, 3_2, 1, 8
265312717, 265312717, 1_2, 1, 8
265312734, 265313200, 1_3, 1, 8
265313316, 265314182, 4_0, 1, 8
265314315, 265314631, 1_4, 1, 8
265314648, 265314798, 1_3, 1, 8
265314914, 265315614, 2_3, 1, 8
265315730, 265316546, 1_3, 1, 8
265316679, 265317179, 1_4, 1, 8
265317295, 265317462, 4_0, 1, 8
265317678, 265317911, 3_4, 1, 8
265318028, 265318294, 3_2, 1, 8
265318327, 265319093, 3_3, 1, 8
265319210, 265319576, 2_3, 1, 8
265319692, 265319759, 3_3, 1, 8
265320009, 265320025, 3_1, 1, 8
265320059, 265320059, 3_1, 1, 8
265320092, 265320109, 3_1, 1, 8
265320142, 265320192, 3_1, 1, 8
265320225, 265320292, 3_1, 1, 8
265320325, 265320408, 3_1, 1, 8
265320442, 265320458, 3_1, 1, 8
265320575, 265320858, 3_2, 1, 8
265320974, 265321490, 2_2, 1, 8
265321607, 265321940, 3_2, 1, 8
265321957, 265322457, 3_3, 1, 8
265322573, 265322890, 2_3, 1, 8
265347980, 265348280, 2_3, 1, 9
265348297, 265348696, 3_2, 1, 9
265348729, 265348813, 3_2, 1, 9
265348829, 265349029, 3_3, 1, 9
265349046, 265349195, 3_2, 1, 9
265349412, 265349578, 2_2, 1, 9
265349695, 265349711, 1_2, 1, 9
265349745, 265349944, 1_2, 1, 9
265350061, 265350294, 1_3, 1, 9
265350411, 265350544, 1_4, 1, 9
265350760, 265350777, 2_4, 1, 9
265350894, 265351127, 3_4, 1, 9
265351143, 265351143, 3_3, 1, 9
265351276, 265351293, 3_2, 1, 9
265351326, 265351476, 3_2, 1, 9
265351593, 265351593, 2_2, 1, 9
265351709, 265352175, 2_3, 1, 9
265352393, 265353342, 4_0, 1, 9
265353375, 265353741, 4_0, 1, 9
265353958, 265353958, 3_3, 1, 9
265353974, 265354757, 3_2, 1, 9
265354973, 265355623, 4_0, 1, 9
265355739, 265355839, 1_4, 1, 9
265355956, 265363964, 4_0, 1, 9
265370457, 265370656, 1_3, 1, 10
265370773, 265370823, 2_3, 1, 10
265370840, 265370989, 2_2, 1, 10
265371206, 265371389, 3_2, 1, 10
265371506, 265371572, 3_3, 1, 10
265371689, 265371739, 2_3, 1, 10
265371855, 265372188, 1_3, 1, 10
265372306, 265373771, 4_0, 1, 10
265373987, 265374154, 1_3, 1, 10
265374370, 265374603, 2_3, 1, 10
265374753, 265374753, 3_3, 1, 10
265374786, 265374786, 3_3, 1, 10
265374803, 265375203, 2_3, 1, 10
265375319, 265376151, 1_3, 1, 10
265376268, 265376717, 4_0, 1, 10
265414196, 265414262, 2_3, 2, 1
265414279, 265414279, 2_4, 2, 1
265414629, 265414962, 3_2, 2, 1
265414978, 265415378, 3_3, 2, 1
265415411, 265415411, 3_2, 2, 1
265415444, 265415511, 3_2, 2, 1
265415544, 265415544, 3_3, 2, 1
265415661, 265415727, 2_3, 2, 1
265415844, 265415927, 1_3, 2, 1
265415944, 265416343, 1_2, 2, 1
265416460, 265416560, 2_2, 2, 1
265416576, 265416776, 2_3, 2, 1
265416893, 265417209, 1_3, 2, 1
265417226, 265417542, 1_4, 2, 1
265417659, 265417742, 2_4, 2, 1
265417858, 265418058, 1_4, 2, 1
265418175, 265418541, 4_0, 2, 1
265418657, 265418757, 1_4, 2, 1
265418874, 265419007, 2_4, 2, 1
265419124, 265419223, 3_4, 2, 1
265419240, 265419357, 3_3, 2, 1
265419407, 265419573, 3_3, 2, 1
265419690, 265420039, 2_3, 2, 1
265420156, 265420422, 1_3, 2, 1
265420439, 265420555, 1_2, 2, 1
265420589, 265420622, 1_2, 2, 1
265420838, 265421155, 2_2, 2, 1
265421288, 265421554, 2_3, 2, 1
265421771, 265421904, 4_0, 2, 1
265422020, 265422254, 1_4, 2, 1
265422471, 265422471, 2_4, 2, 1
265422504, 265422504, 2_4, 2, 1
265422621, 265422737, 3_4, 2, 1
265422870, 265422870, 3_2, 2, 1
265422937, 265423120, 3_2, 2, 1
265423137, 265423270, 3_3, 2, 1
265423486, 265423803, 2_3, 2, 1
265423919, 265424036, 1_3, 2, 1
265424252, 265424469, 3_2, 2, 1
265424685, 265424685, 1_2, 2, 1
265424702, 265424702, 1_1, 2, 1
265424735, 265424918, 1_3, 2, 1
265432060, 265432077, 2_3, 2, 2
265432143, 265432143, 1_3, 2, 2
265432193, 265432193, 1_3, 2, 2
265432210, 265432210, 2_3, 2, 2
265432344, 265432377, 2_3, 2, 2
265432494, 265432644, 3_2, 2, 2
265432860, 265432877, 1_2, 2, 2
265432910, 265433160, 1_2, 2, 2
265433276, 265433343, 1_3, 2, 2
265433459, 265433643, 2_3, 2, 2
265433759, 265433859, 3_3, 2, 2
265433876, 265434025, 3_2, 2, 2
265434142, 265434275, 2_2, 2, 2
265434492, 265436756, 4_0, 2, 2
265436872, 265436872, 1_4, 2, 2
265436905, 265437022, 1_4, 2, 2
265443233, 265443399, 1_3, 2, 3
265443416, 265443566, 2_3, 2, 3
265443682, 265443832, 3_2, 2, 3
265444049, 265444232, 1_2, 2, 3
265444448, 265444548, 2_3, 2, 3
265444831, 265445996, 4_0, 2, 3
265446030, 265446030, 4_0, 2, 3
265446063, 265446063, 4_0, 2, 3
265446130, 265446812, 4_0, 2, 3
265447028, 265447495, 2_2, 2, 3
265447511, 265447728, 2_3, 2, 3
265447861, 265447961, 3_3, 2, 3
265447977, 265448111, 3_2, 2, 3
265448127, 265448144, 3_3, 2, 3
265448260, 265448543, 3_4, 2, 3
265448760, 265448843, 2_4, 2, 3
265448860, 265448943, 2_5, 2, 3
265448976, 265448993, 2_5, 2, 3
265449010, 265449010, 2_4, 2, 3
265449126, 265449209, 3_5, 2, 3
265449343, 265449343, 2_5, 2, 3
265449376, 265449376, 2_5, 2, 3
265449409, 265449442, 2_5, 2, 3
265449476, 265449476, 2_5, 2, 3
265449509, 265449509, 2_5, 2, 3
265449542, 265449576, 2_5, 2, 3
265449792, 265449809, 1_5, 2, 3
265449825, 265450008, 4_0, 2, 3
265461463, 265461663, 1_3, 2, 4
265461780, 265461829, 2_3, 2, 4
265461946, 265462246, 3_2, 2, 4
265462262, 265462430, 3_3, 2, 4
265462546, 265462596, 2_3, 2, 4
265462713, 265462763, 1_3, 2, 4
265462779, 265462779, 1_2, 2, 4
265462796, 265462796, 1_3, 2, 4
265462829, 265462846, 1_2, 2, 4
265462863, 265462863, 1_3, 2, 4
265462979, 265463062, 2_3, 2, 4
265463279, 265463412, 3_3, 2, 4
265463429, 265463628, 3_2, 2, 4
265463745, 265463812, 2_2, 2, 4
265463828, 265464244, 2_3, 2, 4
265464477, 265464827, 4_0, 2, 4
265464844, 265464844, 1_4, 2, 4
265464960, 265465277, 2_2, 2, 4
265465393, 265465809, 3_2, 2, 4
265465943, 265466009, 3_1, 2, 4
265466059, 265466076, 3_1, 2, 4
265466126, 265466126, 3_1, 2, 4
265466242, 265466725, 3_2, 2, 4
265466841, 265466841, 3_3, 2, 4
265466858, 265467124, 2_3, 2, 4
265467241, 265467241, 1_1, 2, 4
265467258, 265467591, 1_2, 2, 4
265467807, 265468123, 3_2, 2, 4
265468340, 265468540, 4_0, 2, 4
265468656, 265469106, 1_4, 2, 4
265469322, 265469505, 3_4, 2, 4
265469522, 265469705, 3_3, 2, 4
265469822, 265469838, 3_4, 2, 4
265469855, 265469938, 3_5, 2, 4
265469971, 265470005, 3_5, 2, 4
265470038, 265470088, 3_5, 2, 4
265470204, 265470421, 2_5, 2, 4
265470637, 265470920, 4_0, 2, 4
265471137, 265471336, 3_2, 2, 4
265471453, 265471736, 2_2, 2, 4
265471969, 265471986, 1_2, 2, 4
265472036, 265472036, 1_1, 2, 4
265472052, 265472486, 1_2, 2, 4
265472703, 265473335, 4_0, 2, 4
265473552, 265473685, 3_2, 2, 4
265473801, 265473918, 2_2, 2, 4
265474034, 265474084, 2_3, 2, 4
265474101, 265474284, 1_3, 2, 4
265474301, 265474301, 1_2, 2, 4
265479611, 265479611, 2_3, 2, 5
265479645, 265479861, 2_3, 2, 5
265479978, 265480194, 3_2, 2, 5
265480311, 265480344, 2_2, 2, 5
265480477, 265480477, 1_2, 2, 5
265480610, 265480793, 1_3, 2, 5
265480810, 265480977, 1_2, 2, 5
265481010, 265481027, 1_2, 2, 5
265481143, 265481343, 2_2, 2, 5
265481459, 265481726, 3_2, 2, 5
265481742, 265481959, 3_3, 2, 5
265481975, 265482142, 3_4, 2, 5
265482258, 265482376, 3_5, 2, 5
265482609, 265482942, 4_0, 2, 5
265482959, 265482959, 1_4, 2, 5
265483075, 265483142, 1_3, 2, 5
265483175, 265483308, 1_3, 2, 5
265483325, 265483491, 1_2, 2, 5
265483708, 265484141, 2_2, 2, 5
265484257, 265484490, 3_2, 2, 5
265484607, 265484707, 2_2, 2, 5
265484823, 265484973, 1_2, 2, 5
265485189, 265485356, 1_3, 2, 5
265485473, 265485805, 4_0, 2, 5
265485922, 265486038, 1_4, 2, 5
265486055, 265486488, 1_3, 2, 5
265486605, 265487187, 1_2, 2, 5
265487404, 265487886, 4_0, 2, 5
265488203, 265488419, 1_4, 2, 5
265488436, 265488436, 1_3, 2, 5
265488552, 265488569, 1_2, 2, 5
265488602, 265488602, 1_2, 2, 5
265488636, 265488685, 1_2, 2, 5
265488719, 265489385, 1_2, 2, 5
265489518, 265490217, 1_3, 2, 5
265490234, 265490517, 1_4, 2, 5
265490633, 265491666, 4_0, 2, 5
265500290, 265500623, 2_3, 2, 6
265500740, 265500989, 3_2, 2, 6
265501006, 265501189, 3_3, 2, 6
265501406, 265501439, 1_2, 2, 6
265501555, 265501805, 1_3, 2, 6
265501922, 265502021, 2_3, 2, 6
265502038, 265502188, 2_2, 2, 6
265502306, 265502472, 3_2, 2, 6
265502489, 265502738, 3_3, 2, 6
265502772, 265502921, 3_2, 2, 6
265503138, 265503271, 1_2, 2, 6
265503487, 265504403, 4_0, 2, 6
265510247, 265510463, 2_3, 2, 7
265510496, 265510496, 2_3, 2, 7
265510513, 265510679, 1_2, 2, 7
265510896, 265510896, 3_3, 2, 7
265510929, 265511095, 3_2, 2, 7
265511329, 265511379, 1_2, 2, 7
265511412, 265511545, 1_2, 2, 7
265511662, 265512228, 1_3, 2, 7
265512345, 265512861, 2_3, 2, 7
265512994, 265513361, 1_3, 2, 7
265513377, 265513677, 1_2, 2, 7
265513710, 265513793, 1_2, 2, 7
265513827, 265513877, 1_2, 2, 7
265513893, 265513893, 1_1, 2, 7
265513910, 265514077, 1_2, 2, 7
265514193, 265514626, 2_2, 2, 7
265514643, 265514809, 2_3, 2, 7
265514926, 265515175, 1_3, 2, 7
265515292, 265515408, 4_0, 2, 7
265515875, 265515991, 1_1, 2, 7
265516207, 265516274, 1_2, 2, 7
265516307, 265516307, 1_2, 2, 7
265516424, 265516857, 2_2, 2, 7
265516973, 265517439, 3_2, 2, 7
265517456, 265517689, 3_3, 2, 7
265517806, 265517922, 2_3, 2, 7
265517939, 265518122, 2_2, 2, 7
265518239, 265518255, 1_2, 2, 7
265518305, 265518455, 1_2, 2, 7
265518671, 265519321, 1_3, 2, 7
265519537, 265519654, 3_3, 2, 7
265519670, 265519853, 3_2, 2, 7
265520070, 265520120, 1_2, 2, 7
265520153, 265520253, 1_2, 2, 7
265520469, 265520769, 4_0, 2, 7
265529610, 265529710, 1_3, 2, 8
265529743, 265529760, 1_3, 2, 8
265529893, 265530309, 2_2, 2, 8
265530426, 265530509, 1_2, 2, 8
265530626, 265530775, 1_3, 2, 8
265530892, 265530975, 2_3, 2, 8
265531092, 265531175, 3_3, 2, 8
265531192, 265531558, 3_2, 2, 8
265531774, 265531874, 1_2, 2, 8
265531991, 265532207, 1_3, 2, 8
265532325, 265532741, 4_0, 2, 8
265532857, 265532957, 1_3, 2, 8
265532974, 265533140, 1_2, 2, 8
265533157, 265533157, 1_1, 2, 8
265533174, 265533473, 1_2, 2, 8
265533507, 265533590, 1_2, 2, 8
265533723, 265533906, 1_3, 2, 8
265534023, 265534173, 2_2, 2, 8
265534206, 265534406, 2_2, 2, 8
265534522, 265534822, 1_3, 2, 8
265534938, 265535022, 2_3, 2, 8
265535138, 265535205, 3_3, 2, 8
265535221, 265535355, 3_2, 2, 8
265541714, 265541947, 2_3, 2, 9
265541997, 265541997, 2_2, 2, 9
265542114, 265542298, 3_2, 2, 9
265542531, 265542547, 1_2, 2, 9
265542581, 265542597, 1_2, 2, 9
265542714, 265542764, 1_3, 2, 9
265542880, 265542880, 2_3, 2, 9
265542997, 265543446, 2_2, 2, 9
265543463, 265543513, 2_3, 2, 9
265543530, 265543530, 2_2, 2, 9
265543546, 265544212, 2_3, 2, 9
265544329, 265544429, 1_3, 2, 9
265544445, 265544628, 1_4, 2, 9
265544745, 265545011, 2_4, 2, 9
265545045, 265545045, 2_4, 2, 9
265545078, 265545078, 2_4, 2, 9
265545294, 265545361, 3_4, 2, 9
265545477, 265545477, 2_4, 2, 9
265545494, 265545494, 2_3, 2, 9
265545511, 265545594, 2_4, 2, 9
265545744, 265545844, 2_4, 2, 9
265545860, 265546726, 1_4, 2, 9
265546843, 265548208, 4_0, 2, 9
265548324, 265548491, 1_4, 2, 9
265548607, 265548657, 2_4, 2, 9
265548691, 265548740, 2_4, 2, 9
265548857, 265548890, 3_4, 2, 9
265548924, 265549140, 3_4, 2, 9
265549173, 265549290, 3_3, 2, 9
265549323, 265549540, 3_3, 2, 9
265549556, 265549589, 3_2, 2, 9
265549723, 265550372, 3_2, 2, 9
265550488, 265550988, 3_3, 2, 9
265551005, 265551504, 3_2, 2, 9
265551621, 265551704, 2_2, 2, 9
265561910, 265561993, 2_3, 2, 10
265562026, 265562226, 2_3, 2, 10
265562344, 265562410, 3_2, 2, 10
265562627, 265562677, 1_2, 2, 10
265562793, 265563043, 1_3, 2, 10
265563260, 265563260, 3_3, 2, 10
265563276, 265563692, 3_2, 2, 10
265563726, 265563909, 3_3, 2, 10
265564025, 265564192, 2_3, 2, 10
265564308, 265564375, 2_2, 2, 10
265564491, 265564491, 1_2, 2, 10
265564525, 265564541, 1_2, 2, 10
265564591, 265564591, 1_1, 2, 10
265564608, 265564824, 1_2, 2, 10
265565041, 265565207, 4_0, 2, 10
265565324, 265565407, 1_4, 2, 10
265565424, 265565540, 1_3, 2, 10
265565557, 265565623, 1_2, 2, 10
265565840, 265565923, 2_3, 2, 10
265566039, 265566156, 3_3, 2, 10
265566173, 265566805, 3_2, 2, 10
265567022, 265567055, 1_2, 2, 10
265567088, 265567305, 1_2, 2, 10
265567521, 265567538, 3_2, 2, 10
265567555, 265567571, 3_1, 2, 10
265588300, 265588383, 1_3, 3, 1
265588400, 265588400, 2_3, 3, 1
265588416, 265588466, 1_3, 3, 1
265588583, 265588633, 2_3, 3, 1
265588749, 265589032, 3_2, 3, 1
265589049, 265589199, 3_3, 3, 1
265589415, 265589448, 1_2, 3, 1
265589465, 265589465, 1_3, 3, 1
265589499, 265589732, 1_3, 3, 1
265589848, 265589898, 2_3, 3, 1
265590031, 265590514, 2_2, 3, 1
265590631, 265591696, 3_2, 3, 1
265591912, 265595310, 4_0, 3, 1
265595426, 265595792, 1_4, 3, 1
265595909, 265596209, 2_3, 3, 1
265596325, 265596492, 1_3, 3, 1
265604800, 265604966, 2_3, 3, 2
265605083, 265605150, 3_3, 3, 2
265605366, 265605383, 1_3, 3, 2
265605399, 265605599, 1_2, 3, 2
265605649, 265605732, 1_2, 3, 2
265605765, 265605865, 1_2, 3, 2
265605932, 265606048, 1_2, 3, 2
265606265, 265606381, 3_2, 3, 2
265606498, 265606664, 3_3, 3, 2
265606881, 265607231, 4_0, 3, 2
265607447, 265607597, 1_2, 3, 2
265607713, 265607896, 1_3, 3, 2
265617853, 265617869, 2_3, 3, 3
265618003, 265618202, 1_3, 3, 3
265618319, 265618868, 1_2, 3, 3
265618985, 265619551, 1_3, 3, 3
265619667, 265619901, 4_0, 3, 3
265620017, 265620134, 1_4, 3, 3
265620150, 265620283, 1_3, 3, 3
265620317, 265620433, 1_3, 3, 3
265620650, 265620716, 3_3, 3, 3
265620733, 265621382, 3_2, 3, 3
265621499, 265621898, 2_2, 3, 3
265622015, 265622065, 3_2, 3, 3
265628225, 265628242, 2_3, 3, 4
265628275, 265628575, 2_3, 3, 4
265628692, 265628891, 1_3, 3, 4
265628908, 265628925, 1_2, 3, 4
265629058, 265629274, 1_2, 3, 4
