begin_AOI_fix, final_AOI_fix, AOI, game, round
713044962, 713045145, 4_0, 1, 1
713045361, 713045394, 2_3, 1, 1
713045511, 713045544, 1_2, 1, 1
713045661, 713045827, 1_1, 1, 1
713046094, 713046377, 2_2, 1, 1
713046493, 713046626, 3_2, 1, 1
713046643, 713047126, 3_1, 1, 1
713047242, 713047392, 2_2, 1, 1
713047509, 713047792, 1_2, 1, 1
713047825, 713047825, 1_1, 1, 1
713047925, 713048108, 1_1, 1, 1
713048225, 713048275, 1_2, 1, 1
713048391, 713048558, 2_2, 1, 1
713048692, 713048808, 1_2, 1, 1
713048825, 713048991, 1_1, 1, 1
713049108, 713049191, 2_2, 1, 1
713049408, 713049541, 3_2, 1, 1
713049674, 713049774, 3_1, 1, 1
713049790, 713049790, 3_2, 1, 1
713050023, 713050223, 2_3, 1, 1
713050340, 713050523, 1_3, 1, 1
713050656, 713050723, 1_2, 1, 1
713050839, 713050956, 2_3, 1, 1
713051072, 713051455, 3_3, 1, 1
713051572, 713051655, 2_4, 1, 1
713051772, 713052071, 1_4, 1, 1
713052288, 713052338, 3_4, 1, 1
713052354, 713052554, 3_5, 1, 1
713052670, 713053603, 4_0, 1, 1
713082456, 713082456, 3_3, 1, 2
713082572, 713082572, 2_3, 1, 2
713082606, 713082606, 2_2, 1, 2
713082622, 713082872, 2_3, 1, 2
713083088, 713083238, 1_2, 1, 2
713083255, 713083521, 1_1, 1, 2
713083638, 713083688, 2_2, 1, 2
713083904, 713084021, 3_2, 1, 2
713084037, 713084087, 3_1, 1, 2
713084220, 713084254, 3_1, 1, 2
713084287, 713084304, 3_1, 1, 2
713084420, 713084520, 2_2, 1, 2
713084537, 713084770, 2_3, 1, 2
713084886, 713085036, 1_3, 1, 2
713085053, 713085419, 1_2, 1, 2
713085536, 713085902, 2_3, 1, 2
713086018, 713086018, 1_3, 1, 2
713086335, 713086384, 3_3, 1, 2
713086401, 713086668, 3_2, 1, 2
713086684, 713086867, 3_1, 1, 2
713086901, 713086934, 3_1, 1, 2
713087050, 713087134, 2_2, 1, 2
713087250, 713087467, 1_2, 1, 2
713087683, 713087833, 3_3, 1, 2
713087949, 713088282, 2_3, 1, 2
713088399, 713088700, 3_3, 1, 2
713088733, 713088783, 3_3, 1, 2
713088999, 713089282, 1_3, 1, 2
713089499, 713089532, 3_3, 1, 2
713089549, 713089798, 3_2, 1, 2
713089915, 713090048, 3_1, 1, 2
713090198, 713090231, 3_3, 1, 2
713090264, 713090264, 3_3, 1, 2
713090314, 713090331, 3_3, 1, 2
713090364, 713090431, 3_3, 1, 2
713090547, 713090814, 3_4, 1, 2
713091030, 713091047, 2_4, 1, 2
713091163, 713091413, 1_4, 1, 2
713091530, 713091663, 2_4, 1, 2
713091779, 713091846, 3_4, 1, 2
713091863, 713092046, 3_5, 1, 2
713092162, 713092295, 2_5, 1, 2
713092412, 713092562, 1_5, 1, 2
713092678, 713092878, 2_5, 1, 2
713093094, 713093128, 3_5, 1, 2
713093144, 713093744, 4_0, 1, 2
713093860, 713093977, 3_4, 1, 2
713094093, 713094360, 3_2, 1, 2
713113190, 713113473, 2_3, 1, 3
713113689, 713113956, 1_1, 1, 3
713113972, 713113972, 1_2, 1, 3
713114006, 713114189, 1_2, 1, 3
713114305, 713114405, 2_2, 1, 3
713114522, 713114672, 3_2, 1, 3
713114688, 713114705, 3_1, 1, 3
713114921, 713114954, 2_3, 1, 3
713115071, 713115254, 1_3, 1, 3
713115371, 713115487, 2_3, 1, 3
713115604, 713115887, 3_3, 1, 3
713116003, 713116186, 3_2, 1, 3
713116203, 713116203, 3_1, 1, 3
713116336, 713116353, 3_1, 1, 3
713116386, 713116486, 3_1, 1, 3
713116519, 713116519, 3_1, 1, 3
713116636, 713117002, 3_3, 1, 3
713117119, 713117318, 2_3, 1, 3
713117335, 713117585, 2_4, 1, 3
713117801, 713117851, 1_4, 1, 3
713118068, 713118267, 3_4, 1, 3
713118284, 713118484, 3_3, 1, 3
713118601, 713118801, 4_0, 1, 3
713118918, 713119067, 3_4, 1, 3
713119084, 713119251, 3_3, 1, 3
713119284, 713119683, 3_2, 1, 3
713119800, 713119833, 3_4, 1, 3
713119916, 713120116, 3_4, 1, 3
713120233, 713120449, 2_4, 1, 3
713120566, 713120865, 3_4, 1, 3
713120982, 713121099, 3_5, 1, 3
713150218, 713150467, 3_3, 1, 4
713150601, 713150617, 2_2, 1, 4
713150684, 713150701, 2_2, 1, 4
713150850, 713150867, 2_2, 1, 4
713151000, 713151100, 1_2, 1, 4
713151117, 713151333, 1_3, 1, 4
713151450, 713151766, 2_3, 1, 4
713151882, 713151999, 1_2, 1, 4
713152116, 713152332, 1_1, 1, 4
713152548, 713152831, 3_2, 1, 4
713152848, 713153181, 3_3, 1, 4
713153198, 713153614, 3_2, 1, 4
713153730, 713153764, 2_2, 1, 4
713153880, 713154213, 2_3, 1, 4
713154330, 713154446, 3_3, 1, 4
713154663, 713154779, 1_3, 1, 4
713154812, 713155112, 1_2, 1, 4
713155129, 713155495, 1_3, 1, 4
713155712, 713155945, 3_3, 1, 4
713156078, 713156228, 4_0, 1, 4
713156244, 713156377, 3_4, 1, 4
713156394, 713156594, 4_0, 1, 4
713164352, 713164352, 3_3, 1, 5
713164469, 713164769, 2_3, 1, 5
713164785, 713164968, 2_2, 1, 5
713165085, 713165218, 1_2, 1, 5
713165335, 713165385, 1_3, 1, 5
713165501, 713165568, 2_3, 1, 5
713165684, 713165817, 3_3, 1, 5
713165834, 713166101, 3_2, 1, 5
713166117, 713166350, 3_1, 1, 5
713166383, 713166383, 3_1, 1, 5
713166400, 713166700, 3_2, 1, 5
713166716, 713166900, 3_3, 1, 5
713167116, 713167166, 4_0, 1, 5
713167282, 713167449, 3_3, 1, 5
713167665, 713167715, 2_4, 1, 5
713167932, 713167932, 3_3, 1, 5
713167965, 713167998, 3_2, 1, 5
713197617, 713197750, 1_3, 1, 6
713197767, 713197767, 1_2, 1, 6
713197783, 713197917, 1_3, 1, 6
713197933, 713198216, 1_2, 1, 6
713198333, 713198617, 2_3, 1, 6
713198733, 713198900, 1_3, 1, 6
713199016, 713199016, 2_3, 1, 6
713199233, 713199316, 3_3, 1, 6
713199333, 713199699, 3_2, 1, 6
713199915, 713200132, 1_2, 1, 6
713200148, 713200398, 1_1, 1, 6
713200515, 713200848, 2_2, 1, 6
713201064, 713201297, 4_0, 1, 6
713201314, 713201680, 3_4, 1, 6
713201797, 713201963, 2_4, 1, 6
713202080, 713202229, 3_5, 1, 6
713202346, 713202363, 4_0, 1, 6
713226021, 713226337, 1_3, 1, 7
713226553, 713226986, 3_2, 1, 7
713227003, 713227236, 3_3, 1, 7
713227669, 713227735, 1_2, 1, 7
713227752, 713227935, 1_3, 1, 7
713228052, 713228168, 2_3, 1, 7
713228385, 713228568, 3_3, 1, 7
713228685, 713228885, 4_0, 1, 7
713229001, 713229318, 3_3, 1, 7
713229334, 713229617, 3_2, 1, 7
713229634, 713230433, 3_3, 1, 7
713230450, 713230566, 3_2, 1, 7
713250079, 713250246, 2_3, 1, 8
713250362, 713250429, 1_3, 1, 8
713250445, 713250678, 1_2, 1, 8
713250795, 713250878, 1_1, 1, 8
713250995, 713251061, 2_2, 1, 8
713251178, 713251411, 3_2, 1, 8
713251428, 713251677, 3_3, 1, 8
713251794, 713252094, 2_3, 1, 8
713252310, 713253192, 4_0, 1, 8
713253409, 713253708, 3_2, 1, 8
713253858, 713253891, 3_1, 1, 8
713253925, 713253958, 3_1, 1, 8
713253991, 713254008, 3_2, 1, 8
713254025, 713254041, 3_1, 1, 8
