begin_AOI_fix, final_AOI_fix, AOI, game, round
900029939, 900030155, 3_3, 1, 1
900030372, 900030372, 2_3, 1, 1
900030488, 900030672, 2_2, 1, 1
900030788, 900030955, 1_2, 1, 1
900030971, 900031088, 1_1, 1, 1
900031304, 900031304, 3_1, 1, 1
900031321, 900031354, 3_2, 1, 1
900031371, 900031704, 3_1, 1, 1
900031721, 900031887, 3_2, 1, 1
900031937, 900031937, 3_2, 1, 1
900031970, 900032187, 3_3, 1, 1
900032420, 900032553, 3_5, 1, 1
900032669, 900032819, 2_5, 1, 1
900032936, 900033169, 1_5, 1, 1
900033285, 900033368, 4_0, 1, 1
900033585, 900033652, 2_4, 1, 1
900033768, 900033951, 3_4, 1, 1
900034168, 900034417, 1_4, 1, 1
900034634, 900034900, 3_4, 1, 1
900035017, 900035300, 3_3, 1, 1
900035416, 900035533, 3_2, 1, 1
900035749, 900035982, 1_1, 1, 1
900036199, 900036465, 4_0, 1, 1
900036582, 900036698, 1_4, 1, 1
900036815, 900036815, 1_2, 1, 1
900037031, 900037164, 2_2, 1, 1
900037197, 900037431, 2_2, 1, 1
900037547, 900037780, 1_2, 1, 1
900037997, 900038096, 3_2, 1, 1
900038113, 900038513, 3_1, 1, 1
900038779, 900039395, 3_2, 1, 1
900039612, 900039612, 2_2, 1, 1
900039628, 900039628, 2_3, 1, 1
900039778, 900039845, 2_2, 1, 1
900040061, 900040128, 3_2, 1, 1
900040144, 900040327, 3_1, 1, 1
900040660, 900040843, 1_1, 1, 1
900040960, 900041060, 1_2, 1, 1
900041293, 900041326, 1_1, 1, 1
900041343, 900041343, 1_2, 1, 1
900041559, 900041559, 1_1, 1, 1
900041576, 900041776, 1_2, 1, 1
900041809, 900042109, 1_2, 1, 1
900042575, 900042641, 3_3, 1, 1
900042658, 900042658, 3_4, 1, 1
900042675, 900043257, 3_3, 1, 1
900043274, 900043274, 3_4, 1, 1
900043291, 900043490, 3_3, 1, 1
900043507, 900043507, 3_2, 1, 1
900043624, 900043674, 3_1, 1, 1
900043690, 900043690, 3_2, 1, 1
900043807, 900044173, 2_3, 1, 1
900044190, 900044190, 2_4, 1, 1
900044473, 900044539, 2_3, 1, 1
900044656, 900044872, 1_3, 1, 1
900044989, 900045205, 1_2, 1, 1
900045338, 900045372, 1_1, 1, 1
900045388, 900045388, 1_2, 1, 1
900045505, 900045738, 1_3, 1, 1
900046221, 900046404, 2_4, 1, 1
900046520, 900046920, 3_4, 1, 1
900046953, 900047170, 3_5, 1, 1
900047386, 900047519, 2_5, 1, 1
900047636, 900047736, 1_5, 1, 1
900047852, 900047869, 4_0, 1, 1
900047902, 900049018, 4_0, 1, 1
900049051, 900049051, 4_0, 1, 1
900058324, 900058756, 2_3, 1, 2
900058873, 900058923, 2_2, 1, 2
900059040, 900059140, 3_2, 1, 2
900059356, 900059356, 1_2, 1, 2
900059389, 900059522, 1_2, 1, 2
900059556, 900059639, 1_2, 1, 2
900059872, 900059955, 3_2, 1, 2
900059972, 900059972, 3_3, 1, 2
900059988, 900060005, 3_2, 1, 2
900060122, 900060122, 3_4, 1, 2
900060138, 900060138, 3_3, 1, 2
900060155, 900060155, 3_4, 1, 2
900060172, 900060205, 3_3, 1, 2
900060238, 900060238, 3_3, 1, 2
900060255, 900060255, 3_4, 1, 2
900060571, 900060571, 1_3, 1, 2
900060704, 900060921, 1_3, 1, 2
900061037, 900061270, 2_3, 1, 2
900061287, 900061503, 1_3, 1, 2
900061520, 900061986, 1_2, 1, 2
900062003, 900062253, 1_3, 1, 2
900062469, 900062852, 3_4, 1, 2
900062869, 900063335, 3_5, 1, 2
900063368, 900063401, 3_5, 1, 2
900063967, 900064100, 1_5, 1, 2
900064217, 900064750, 4_0, 1, 2
900064766, 900064766, 1_5, 1, 2
900064783, 900064933, 4_0, 1, 2
900065149, 900065316, 2_5, 1, 2
900065432, 900065599, 1_5, 1, 2
900065815, 900065815, 3_5, 1, 2
900066032, 900066082, 2_4, 1, 2
900066098, 900066381, 2_3, 1, 2
900066398, 900066398, 2_4, 1, 2
900066415, 900066415, 2_3, 1, 2
900066431, 900066431, 2_4, 1, 2
900066464, 900066464, 2_4, 1, 2
900066681, 900066748, 2_2, 1, 2
900066764, 900066764, 2_3, 1, 2
900066897, 900066947, 2_5, 1, 2
900066964, 900066964, 2_4, 1, 2
900067280, 900067330, 1_2, 1, 2
900067547, 900067680, 3_2, 1, 2
900067713, 900067946, 3_1, 1, 2
900068063, 900068296, 3_2, 1, 2
900068512, 900069112, 4_0, 1, 2
900080665, 900080665, 2_3, 1, 3
900080698, 900080698, 2_3, 1, 3
900080715, 900080715, 1_3, 1, 3
900080732, 900080732, 2_4, 1, 3
900080748, 900080798, 2_3, 1, 3
900080832, 900080848, 2_3, 1, 3
900080865, 900080882, 1_3, 1, 3
900081115, 900081115, 1_4, 1, 3
900081131, 900081131, 1_3, 1, 3
900081697, 900081830, 3_4, 1, 3
900081847, 900081997, 3_5, 1, 3
900082313, 900082313, 2_5, 1, 3
900082580, 900082663, 1_5, 1, 3
900082879, 900083079, 2_4, 1, 3
900083212, 900083295, 3_3, 1, 3
900083612, 900083612, 2_3, 1, 3
900083928, 900083978, 3_2, 1, 3
900084028, 900084028, 2_2, 1, 3
900084161, 900084161, 2_2, 1, 3
900084294, 900084378, 3_1, 1, 3
900084594, 900084594, 1_1, 1, 3
900085077, 900085110, 4_0, 1, 3
900085127, 900085127, 1_5, 1, 3
900085144, 900085210, 4_0, 1, 3
900085243, 900085260, 4_0, 1, 3
900085543, 900085543, 1_4, 1, 3
900085660, 900085976, 1_3, 1, 3
900085992, 900086176, 1_4, 1, 3
900086625, 900086792, 2_4, 1, 3
900086908, 900087108, 1_4, 1, 3
900087324, 900087408, 3_4, 1, 3
900087441, 900087607, 3_5, 1, 3
900087724, 900087857, 2_5, 1, 3
900087974, 900088406, 1_5, 1, 3
900088556, 900088556, 2_4, 1, 3
900088590, 900088590, 2_4, 1, 3
900088623, 900088673, 2_4, 1, 3
900088789, 900088922, 3_4, 1, 3
900089039, 900089206, 2_4, 1, 3
900089322, 900089389, 1_4, 1, 3
900089505, 900090055, 4_0, 1, 3
900090171, 900090188, 1_4, 1, 3
900090171, 900090188, 1_4, 1, 3
900099577, 900099760, 3_3, 1, 4
900099894, 900099977, 2_4, 1, 4
900100093, 900100193, 1_4, 1, 4
900100210, 900100293, 1_5, 1, 4
900100326, 900100559, 1_5, 1, 4
900100776, 900100892, 3_5, 1, 4
900101009, 900101042, 3_4, 1, 4
900101059, 900101142, 3_3, 1, 4
900101359, 900101725, 1_3, 1, 4
900101841, 900102091, 2_3, 1, 4
900102108, 900102274, 2_2, 1, 4
900102291, 900102590, 1_2, 1, 4
900102607, 900102890, 1_3, 1, 4
900103007, 900103173, 1_4, 1, 4
900103390, 900103439, 3_4, 1, 4
900103556, 900103689, 2_4, 1, 4
900103806, 900104255, 3_4, 1, 4
900104372, 900104422, 2_4, 1, 4
900104538, 900104671, 1_4, 1, 4
900104788, 900105987, 4_0, 1, 4
900106103, 900106220, 1_4, 1, 4
900106253, 900106619, 1_4, 1, 4
900106736, 900107035, 1_3, 1, 4
900114494, 900114594, 2_3, 1, 5
900114727, 900114893, 1_3, 1, 5
900115160, 900115160, 1_3, 1, 5
900115193, 900115193, 1_3, 1, 5
900115309, 900115409, 1_2, 1, 5
900115443, 900115692, 1_2, 1, 5
900115909, 900116075, 3_3, 1, 5
900116342, 900116525, 2_3, 1, 5
900116641, 900116774, 1_3, 1, 5
900116791, 900116958, 1_2, 1, 5
900117074, 900117174, 2_2, 1, 5
900117291, 900117524, 3_3, 1, 5
900117540, 900117540, 3_4, 1, 5
900117973, 900118006, 2_4, 1, 5
900118123, 900118273, 1_4, 1, 5
900118406, 900118506, 4_0, 1, 5
900118639, 900118805, 1_5, 1, 5
900119222, 900119371, 4_0, 1, 5
900119405, 900119421, 4_0, 1, 5
900119638, 900119638, 1_1, 1, 5
900119854, 900119871, 3_1, 1, 5
900120004, 900120154, 3_2, 1, 5
900120270, 900120520, 2_2, 1, 5
900120637, 900120637, 3_2, 1, 5
900120653, 900120653, 3_3, 1, 5
900120920, 900121020, 3_2, 1, 5
900121136, 900121203, 2_2, 1, 5
900121319, 900121369, 1_2, 1, 5
900121402, 900121402, 1_2, 1, 5
900121436, 900121586, 1_2, 1, 5
900121602, 900121835, 1_3, 1, 5
900122052, 900122368, 3_3, 1, 5
900129410, 900129710, 1_3, 1, 6
900129727, 900129727, 1_2, 1, 6
900129743, 900129743, 1_3, 1, 6
900129760, 900129760, 1_2, 1, 6
900129793, 900130043, 1_2, 1, 6
900130159, 900130259, 1_3, 1, 6
900130376, 900130392, 2_3, 1, 6
900130675, 900130809, 3_3, 1, 6
900131025, 900131058, 3_2, 1, 6
900131275, 900131491, 3_5, 1, 6
900131508, 900131708, 3_4, 1, 6
900131824, 900131907, 2_4, 1, 6
900132124, 900132407, 1_4, 1, 6
900132973, 900133089, 1_5, 1, 6
900133123, 900133206, 1_5, 1, 6
900133239, 900133272, 1_5, 1, 6
900133489, 900133855, 3_5, 1, 6
900133888, 900134405, 3_5, 1, 6
900134438, 900135070, 3_5, 1, 6
900135287, 900135353, 3_2, 1, 6
900135387, 900135603, 3_2, 1, 6
900135720, 900135886, 3_3, 1, 6
900136019, 900136119, 2_3, 1, 6
900136336, 900136535, 1_3, 1, 6
900136552, 900136602, 1_4, 1, 6
900137068, 900137068, 2_4, 1, 6
900137085, 900137135, 2_3, 1, 6
900137251, 900137518, 1_3, 1, 6
900137551, 900137584, 1_3, 1, 6
900137618, 900138150, 1_3, 1, 6
900138184, 900138500, 1_3, 1, 6
900138533, 900138733, 1_3, 1, 6
900138750, 900139183, 1_4, 1, 6
900139299, 900139882, 4_0, 1, 6
900140098, 900140314, 1_3, 1, 6
900145958, 900145958, 2_3, 1, 7
900145975, 900146274, 1_3, 1, 7
900146291, 900146491, 1_2, 1, 7
900146508, 900146508, 1_3, 1, 7
900146524, 900146557, 1_2, 1, 7
900146574, 900146574, 1_3, 1, 7
900146791, 900146924, 3_3, 1, 7
900147240, 900147307, 3_4, 1, 7
900147323, 900147323, 3_5, 1, 7
900147340, 900147340, 3_4, 1, 7
900147573, 900147573, 3_4, 1, 7
900147789, 900147923, 3_2, 1, 7
900148139, 900148239, 3_5, 1, 7
900148355, 900148439, 2_5, 1, 7
900148672, 900148988, 1_5, 1, 7
900149055, 900149055, 1_5, 1, 7
900149271, 900149338, 3_5, 1, 7
900149754, 900149820, 3_4, 1, 7
900149937, 900150153, 2_4, 1, 7
900150270, 900150386, 1_4, 1, 7
900150503, 900151086, 4_0, 1, 7
900159260, 900159310, 1_3, 1, 8
900159343, 900159360, 1_3, 1, 8
900159393, 900159393, 2_3, 1, 8
900159526, 900159526, 2_3, 1, 8
900159543, 900159543, 2_4, 1, 8
900159560, 900159643, 2_3, 1, 8
900159659, 900159676, 2_2, 1, 8
900159792, 900159809, 2_3, 1, 8
900159926, 900159959, 1_2, 1, 8
900159992, 900160059, 1_2, 1, 8
900160292, 900160375, 3_2, 1, 8
900160592, 900160708, 1_3, 1, 8
900160825, 900161091, 2_3, 1, 8
900161208, 900161374, 3_3, 1, 8
900161491, 900161557, 3_2, 1, 8
900161957, 900162157, 3_3, 1, 8
900162789, 900162872, 3_4, 1, 8
900163089, 900163155, 2_4, 1, 8
900163272, 900163388, 1_4, 1, 8
900163522, 900163705, 1_5, 1, 8
900164021, 900164088, 3_5, 1, 8
900164304, 900164354, 2_5, 1, 8
900164571, 900164770, 1_5, 1, 8
900164887, 900165253, 4_0, 1, 8
900165370, 900165453, 1_5, 1, 8
900165936, 900165969, 4_0, 1, 8
900166185, 900166269, 1_1, 1, 8
900166285, 900166502, 1_2, 1, 8
900166618, 900166768, 1_3, 1, 8
900166801, 900166868, 1_3, 1, 8
900173494, 900173494, 2_4, 1, 9
900173527, 900173527, 2_5, 1, 9
900173544, 900173610, 2_4, 1, 9
900173644, 900173644, 2_4, 1, 9
900173760, 900173793, 1_4, 1, 9
900173910, 900174110, 1_3, 1, 9
900174126, 900174126, 1_4, 1, 9
900174143, 900174176, 1_3, 1, 9
900174210, 900174226, 1_3, 1, 9
900174243, 900174426, 1_2, 1, 9
900174543, 900174576, 2_3, 1, 9
900174809, 900174859, 3_3, 1, 9
900174976, 900175492, 3_2, 1, 9
900175708, 900175708, 3_3, 1, 9
900175924, 900175924, 2_4, 1, 9
900175941, 900175974, 2_3, 1, 9
900176024, 900176041, 2_3, 1, 9
900176157, 900176157, 3_4, 1, 9
900176873, 900176990, 1_4, 1, 9
900177023, 900177489, 1_4, 1, 9
900177506, 900177806, 1_5, 1, 9
900177839, 900178055, 1_5, 1, 9
900178355, 900178438, 4_0, 1, 9
900178472, 900178721, 4_0, 1, 9
900178888, 900179137, 1_3, 1, 9
900179354, 900179487, 3_3, 1, 9
900179604, 900179753, 3_2, 1, 9
900179986, 900180253, 3_2, 1, 9
900180569, 900181734, 4_0, 1, 9
900197334, 900197866, 2_3, 1, 10
900197883, 900198499, 1_3, 1, 10
900198516, 900198765, 1_2, 1, 10
