begin_AOI_fix, final_AOI_fix, AOI, game, round
301652954, 301653420, 2_3, 1, 1
301653437, 301653437, 2_2, 1, 1
301653670, 301653886, 1_1, 1, 1
301653903, 301653986, 1_2, 1, 1
301654020, 301654036, 1_1, 1, 1
301654253, 301654336, 3_3, 1, 1
301654453, 301654502, 3_2, 1, 1
301654519, 301654536, 3_3, 1, 1
301654552, 301654569, 3_2, 1, 1
301654686, 301654835, 2_2, 1, 1
301654952, 301655085, 2_3, 1, 1
301655202, 301655285, 3_3, 1, 1
301655501, 301655668, 1_3, 1, 1
301655684, 301655684, 1_2, 1, 1
301655801, 301656001, 1_1, 1, 1
301656017, 301656017, 1_2, 1, 1
301656134, 301656200, 1_3, 1, 1
301656234, 301656267, 1_3, 1, 1
301656384, 301656533, 1_4, 1, 1
301656650, 301656833, 2_4, 1, 1
301656950, 301657050, 2_5, 1, 1
301657166, 301657316, 1_5, 1, 1
301657349, 301657432, 1_5, 1, 1
301657649, 301657899, 3_5, 1, 1
301657915, 301657915, 3_4, 1, 1
301658132, 301658132, 3_3, 1, 1
301658348, 301658581, 3_1, 1, 1
301658798, 301658915, 2_5, 1, 1
301659048, 301659115, 3_5, 1, 1
301659232, 301659431, 2_5, 1, 1
301659548, 301659698, 1_5, 1, 1
301659731, 301659831, 1_5, 1, 1
301659864, 301659881, 1_4, 1, 1
301659914, 301659914, 1_5, 1, 1
301659947, 301659981, 1_4, 1, 1
301660014, 301660064, 1_4, 1, 1
301660097, 301660114, 1_4, 1, 1
301660230, 301660297, 2_4, 1, 1
301660413, 301660713, 3_4, 1, 1
301660830, 301661113, 2_4, 1, 1
301661129, 301661129, 2_3, 1, 1
301661262, 301661446, 3_3, 1, 1
301661662, 301661662, 1_3, 1, 1
301661795, 301661829, 1_2, 1, 1
301661845, 301661895, 1_1, 1, 1
301662028, 301662245, 1_1, 1, 1
301662478, 301662478, 1_2, 1, 1
301662494, 301662511, 1_3, 1, 1
301662628, 301662794, 2_3, 1, 1
301662911, 301663144, 3_3, 1, 1
301663360, 301663377, 4_0, 1, 1
301663410, 301663410, 4_0, 1, 1
301663443, 301663460, 4_0, 1, 1
301663510, 301663593, 4_0, 1, 1
301679644, 301680043, 2_3, 1, 2
301680410, 301680509, 3_1, 1, 2
301680526, 301680726, 3_2, 1, 2
301680842, 301680959, 3_3, 1, 2
301680976, 301681292, 3_4, 1, 2
301681408, 301681425, 3_5, 1, 2
301681458, 301681475, 3_5, 1, 2
301681691, 301682241, 1_1, 1, 2
301682357, 301682674, 2_2, 1, 2
301682690, 301682773, 2_3, 1, 2
301682890, 301683323, 1_3, 1, 2
301683340, 301683656, 1_4, 1, 2
301683772, 301684005, 2_4, 1, 2
301684122, 301684255, 3_4, 1, 2
301684571, 301684588, 1_1, 1, 2
301684805, 301684871, 1_5, 1, 2
301685121, 301685171, 3_5, 1, 2
301685287, 301685404, 2_5, 1, 2
301685620, 301685770, 1_1, 1, 2
301686336, 301686602, 2_2, 1, 2
301687452, 301687485, 3_5, 1, 2
301687518, 301687685, 3_5, 1, 2
301687701, 301687701, 3_4, 1, 2
301687735, 301687751, 2_3, 1, 2
301687768, 301688034, 2_2, 1, 2
301688700, 301688833, 2_3, 1, 2
301688851, 301689167, 3_3, 1, 2
301689384, 301689650, 2_3, 1, 2
301689767, 301689967, 3_3, 1, 2
301690183, 301690183, 2_3, 1, 2
301690299, 301690333, 3_3, 1, 2
301690549, 301690649, 4_0, 1, 2
301690699, 301690799, 4_0, 1, 2
301690899, 301691048, 4_0, 1, 2
301691099, 301691332, 4_0, 1, 2
301691565, 301691598, 2_3, 1, 2
301691631, 301691698, 2_3, 1, 2
301698941, 301699340, 2_3, 1, 3
301699457, 301699673, 3_3, 1, 3
301699890, 301700039, 1_3, 1, 3
301700056, 301700056, 1_2, 1, 3
301700173, 301700306, 1_1, 1, 3
301700522, 301700556, 1_4, 1, 3
301700689, 301700705, 1_5, 1, 3
301700822, 301700872, 2_5, 1, 3
301700922, 301700955, 2_5, 1, 3
301701072, 301701171, 3_5, 1, 3
301701288, 301701321, 3_3, 1, 3
301701438, 301701554, 3_2, 1, 3
301701954, 301701987, 3_3, 1, 3
301702004, 301702004, 3_2, 1, 3
301702037, 301702487, 3_3, 1, 3
301702620, 301702770, 2_3, 1, 3
301702886, 301703269, 1_1, 1, 3
301703286, 301703485, 1_2, 1, 3
301703702, 301703935, 3_3, 1, 3
301703952, 301703952, 3_2, 1, 3
301703968, 301703985, 3_3, 1, 3
301704002, 301704002, 3_2, 1, 3
301704018, 301704051, 3_3, 1, 3
301704068, 301704085, 3_2, 1, 3
301704102, 301704201, 3_3, 1, 3
301704218, 301704418, 3_2, 1, 3
301704767, 301704784, 4_0, 1, 3
301704867, 301705050, 4_0, 1, 3
301705101, 301705101, 4_0, 1, 3
301705134, 301705134, 4_0, 1, 3
301705167, 301705200, 4_0, 1, 3
