begin_AOI_fix, final_AOI_fix, AOI, game, round
891981924, 891981924, 3_3, 1, 1
891981957, 891981974, 2_3, 1, 1
891982007, 891982407, 2_3, 1, 1
891982623, 891982806, 3_1, 1, 1
891982823, 891983056, 3_2, 1, 1
891983273, 891983322, 1_2, 1, 1
891983339, 891983655, 1_3, 1, 1
891983772, 891983938, 1_4, 1, 1
891984055, 891984255, 2_4, 1, 1
891984438, 891984438, 2_5, 1, 1
891984654, 891984772, 4_0, 1, 1
891984788, 891984788, 1_4, 1, 1
891985021, 891985288, 3_5, 1, 1
891985504, 891985787, 3_2, 1, 1
891986004, 891986337, 4_0, 1, 1
891986553, 891987019, 3_1, 1, 1
892002652, 892002652, 1_3, 1, 2
892002968, 892003002, 3_3, 1, 2
892003018, 892003251, 2_3, 1, 2
892003368, 892003601, 1_3, 1, 2
892003618, 892003901, 1_2, 1, 2
892004017, 892004784, 2_3, 1, 2
892004901, 892005150, 1_2, 1, 2
892005267, 892005467, 1_1, 1, 2
892005583, 892005766, 2_2, 1, 2
892005783, 892005949, 2_3, 1, 2
892006066, 892006282, 3_3, 1, 2
892006415, 892006832, 3_2, 1, 2
892006948, 892007081, 3_1, 1, 2
892007298, 892007497, 1_2, 1, 2
892007514, 892007514, 1_3, 1, 2
892007647, 892007647, 2_4, 1, 2
892007681, 892007681, 2_4, 1, 2
892007714, 892007714, 2_4, 1, 2
892007731, 892007997, 1_5, 1, 2
892008113, 892008896, 4_0, 1, 2
892009112, 892010311, 2_3, 1, 2
892026028, 892026577, 2_3, 1, 3
892026694, 892026694, 1_3, 1, 3
892026727, 892026727, 1_2, 1, 3
892026744, 892026744, 1_3, 1, 3
892026811, 892027377, 1_3, 1, 3
892027493, 892027659, 2_3, 1, 3
892027676, 892027676, 2_2, 1, 3
892027793, 892028209, 1_1, 1, 3
892028325, 892028325, 2_3, 1, 3
892028375, 892028442, 2_3, 1, 3
892028558, 892028692, 3_3, 1, 3
892028808, 892029158, 3_2, 1, 3
892029174, 892029790, 3_3, 1, 3
892029907, 892030090, 2_2, 1, 3
892030207, 892030423, 1_3, 1, 3
892030456, 892031755, 1_2, 1, 3
892031771, 892032221, 1_3, 1, 3
892032338, 892032404, 2_3, 1, 3
892032437, 892032687, 2_3, 1, 3
892032903, 892033419, 4_0, 1, 3
892033536, 892033603, 1_5, 1, 3
892033619, 892033619, 4_0, 1, 3
892033636, 892034002, 1_5, 1, 3
892034502, 892035035, 3_5, 1, 3
892035169, 892035535, 1_5, 1, 3
892035551, 892035984, 1_4, 1, 3
892036201, 892036284, 2_4, 1, 3
892036500, 892036717, 1_1, 1, 3
892036950, 892037150, 1_4, 1, 3
892037366, 892037666, 3_4, 1, 3
892037782, 892037832, 2_4, 1, 3
892048854, 892048920, 1_3, 1, 4
892048937, 892048937, 1_2, 1, 4
892048954, 892049070, 1_3, 1, 4
892049087, 892049520, 2_3, 1, 4
892049653, 892049719, 1_4, 1, 4
892049736, 892049936, 1_5, 1, 4
892050052, 892050369, 2_5, 1, 4
892050502, 892050718, 3_5, 1, 4
892050951, 892050968, 2_4, 1, 4
892051168, 892051318, 1_1, 1, 4
892051367, 892051551, 1_1, 1, 4
892051767, 892051834, 3_1, 1, 4
892052050, 892052416, 2_2, 1, 4
892052533, 892052699, 1_2, 1, 4
892052716, 892053099, 1_1, 1, 4
892053315, 892053665, 2_2, 1, 4
892053781, 892054131, 1_2, 1, 4
892054347, 892054597, 2_3, 1, 4
892054715, 892054981, 1_3, 1, 4
892055097, 892055197, 1_4, 1, 4
892055314, 892055497, 2_4, 1, 4
