begin_AOI_fix, final_AOI_fix, AOI, game, round
422719103, 422719402, 3_3, 1, 1
422719619, 422719785, 2_3, 1, 1
422720002, 422720018, 4_0, 1, 1
422720435, 422720701, 1_1, 1, 1
422720817, 422720884, 1_2, 1, 1
422721184, 422721184, 2_2, 1, 1
422721300, 422721400, 1_3, 1, 1
422721517, 422721651, 2_3, 1, 1
422721767, 422721851, 1_3, 1, 1
422721867, 422722050, 1_4, 1, 1
422722184, 422722217, 2_4, 1, 1
422722233, 422722233, 2_3, 1, 1
422722250, 422722400, 2_4, 1, 1
422722533, 422722750, 3_3, 1, 1
422722766, 422722883, 3_2, 1, 1
422722916, 422723049, 2_2, 1, 1
422723166, 422723232, 1_2, 1, 1
422723449, 422723549, 3_2, 1, 1
422723565, 422723882, 3_1, 1, 1
422724098, 422724098, 3_4, 1, 1
422724115, 422724281, 3_3, 1, 1
422724398, 422724398, 2_3, 1, 1
422724514, 422724747, 1_3, 1, 1
422724864, 422725047, 2_3, 1, 1
422725164, 422725180, 1_3, 1, 1
422725297, 422725380, 1_2, 1, 1
422725496, 422725696, 1_4, 1, 1
422725896, 422725896, 2_5, 1, 1
422726113, 422726113, 3_4, 1, 1
422726229, 422726229, 4_0, 1, 1
422726262, 422726279, 4_0, 1, 1
422726312, 422726312, 4_0, 1, 1
422726346, 422726346, 4_0, 1, 1
422726462, 422726562, 3_4, 1, 1
422726579, 422726579, 3_3, 1, 1
422726595, 422726595, 3_4, 1, 1
422726713, 422726796, 2_4, 1, 1
422726813, 422726813, 2_5, 1, 1
422726846, 422727046, 2_5, 1, 1
422747144, 422747244, 2_3, 1, 2
422747277, 422747277, 2_3, 1, 2
422747310, 422747361, 2_3, 1, 2
422747394, 422747627, 2_3, 1, 2
422747843, 422747943, 1_3, 1, 2
422747960, 422748176, 1_2, 1, 2
422748292, 422748592, 2_2, 1, 2
422748709, 422748775, 2_3, 1, 2
422748892, 422748975, 1_3, 1, 2
422749192, 422749474, 3_3, 1, 2
422749508, 422749807, 3_2, 1, 2
422749924, 422750174, 3_3, 1, 2
422750307, 422750307, 3_2, 1, 2
422750340, 422750357, 3_2, 1, 2
422750390, 422750423, 3_2, 1, 2
422750440, 422750440, 3_1, 1, 2
422750473, 422750473, 3_2, 1, 2
422750490, 422750490, 3_1, 1, 2
422750507, 422750507, 3_2, 1, 2
422750623, 422750706, 2_3, 1, 2
422750723, 422750723, 2_2, 1, 2
422750840, 422751106, 3_1, 1, 2
422751223, 422751289, 3_2, 1, 2
422751322, 422751773, 3_2, 1, 2
422751889, 422751973, 2_2, 1, 2
422752089, 422752206, 1_2, 1, 2
422752322, 422752522, 1_3, 1, 2
422752639, 422752738, 1_4, 1, 2
422752855, 422752955, 2_4, 1, 2
422752988, 422753088, 2_4, 1, 2
422753205, 422753471, 3_4, 1, 2
422753588, 422753637, 3_5, 1, 2
422753854, 422754037, 1_5, 1, 2
422754154, 422754253, 2_5, 1, 2
422754370, 422754420, 1_5, 1, 2
422754636, 422754703, 3_5, 1, 2
422754819, 422755219, 4_0, 1, 2
422755435, 422755619, 1_2, 1, 2
422755735, 422755802, 2_2, 1, 2
422755918, 422755935, 1_3, 1, 2
422756151, 422756235, 2_3, 1, 2
422756451, 422756567, 3_3, 1, 2
422756601, 422756618, 3_3, 1, 2
422771287, 422771287, 4_0, 1, 3
422771321, 422771554, 4_0, 1, 3
422771771, 422771854, 2_4, 1, 3
422771971, 422772054, 1_3, 1, 3
422772071, 422772071, 1_2, 1, 3
422772087, 422772254, 1_3, 1, 3
422772370, 422772404, 2_3, 1, 3
422772420, 422772470, 2_2, 1, 3
422772504, 422772504, 2_2, 1, 3
422772520, 422772587, 2_3, 1, 3
422772603, 422772670, 2_2, 1, 3
422772703, 422772737, 2_2, 1, 3
422773053, 422773186, 3_2, 1, 3
422773303, 422773569, 3_3, 1, 3
422773586, 422773885, 3_2, 1, 3
422774002, 422774068, 3_3, 1, 3
422774285, 422774368, 3_1, 1, 3
422774485, 422774601, 3_3, 1, 3
422774718, 422774718, 2_3, 1, 3
