game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 20, 10, 27.0, 2014-08-13 16:37:47.168000, 2014-08-13 16:37:55.258000, 2014-08-13 16:37:58.387000, 2014-08-13 16:38:06.948000
1, 2, 20, 10, 27.0, 2014-08-13 16:38:06.948000, 2014-08-13 16:38:09.923000, 2014-08-13 16:38:37.752000, 2014-08-13 16:38:47.712000
1, 3, 20, 10, 27.0, 2014-08-13 16:38:47.712000, 2014-08-13 16:38:50.321000, 2014-08-13 16:38:57.648000, 2014-08-13 16:39:01.044000
1, 4, 20, 5, 22.5, 2014-08-13 16:39:01.045000, 2014-08-13 16:39:03.385000, 2014-08-13 16:39:25.983000, 2014-08-13 16:39:34.242000
1, 5,  0 , 5, 24.5, 2014-08-13 16:39:34.243000, 2014-08-13 16:39:37.284000, 2014-08-13 16:39:47.613000, 2014-08-13 16:39:53.774000
1, 6, 20, 10, 27.0, 2014-08-13 16:39:53.775000, 2014-08-13 16:39:57.249000, 2014-08-13 16:40:04.577000, 2014-08-13 16:40:08.107000
1, 7, 20, 0, 18.0, 2014-08-13 16:40:08.107000, 2014-08-13 16:40:14.265000, 2014-08-13 16:40:22.591000, 2014-08-13 16:40:32.122000
1, 8, 20, 0, 18.0, 2014-08-13 16:40:32.122000, 2014-08-13 16:40:36.397000, 2014-08-13 16:40:38.724000, 2014-08-13 16:40:41.154000
1, 9,  0 , 0, 20.0, 2014-08-13 16:40:41.155000, 2014-08-13 16:40:43.663000, 2014-08-13 16:41:17.487000, 2014-08-13 16:41:21.519000
1, 10,  0 , 0, 20.0, 2014-08-13 16:41:21.519000, 2014-08-13 16:41:23.644000, 2014-08-13 16:41:39.968000, 2014-08-13 16:41:41.534000
2, 1,  0 , 10, 26.0, 2014-08-13 16:41:52.918000, 2014-08-13 16:41:55.275000, 2014-08-13 16:42:23.600000, 2014-08-13 16:42:29.431000
2, 2,  0 , 0, 20.0, 2014-08-13 16:42:29.432000, 2014-08-13 16:42:32.223000, 2014-08-13 16:42:41.548000, 2014-08-13 16:42:43.580000
2, 3,  0 , 0, 20.0, 2014-08-13 16:42:43.581000, 2014-08-13 16:42:45.672000, 2014-08-13 16:42:52.497000, 2014-08-13 16:42:53.963000
2, 4,  0 , 10, 26.0, 2014-08-13 16:42:53.963000, 2014-08-13 16:42:56.372000, 2014-08-13 16:43:10.697000, 2014-08-13 16:43:14.728000
2, 5, 10, 10, 22.0, 2014-08-13 16:43:14.729000, 2014-08-13 16:43:16.986000, 2014-08-13 16:43:28.811000, 2014-08-13 16:43:33.410000
2, 6, 10, 4, 18.4, 2014-08-13 16:43:33.411000, 2014-08-13 16:43:36.119000, 2014-08-13 16:43:49.450000, 2014-08-13 16:43:52.475000
2, 7,  4 , 4, 20.8, 2014-08-13 16:43:52.476000, 2014-08-13 16:43:55.001000, 2014-08-13 16:43:59.830000, 2014-08-13 16:44:01.825000
2, 8,  4 , 1, 19.0, 2014-08-13 16:44:01.826000, 2014-08-13 16:44:03.916000, 2014-08-13 16:44:19.010000, 2014-08-13 16:44:23.474000
2, 9,  1 , 1, 20.2, 2014-08-13 16:44:23.474000, 2014-08-13 16:44:25.748000, 2014-08-13 16:44:31.077000, 2014-08-13 16:44:33.973000
2, 10,  1 , 0, 19.6, 2014-08-13 16:44:33.973000, 2014-08-13 16:44:36.114000, 2014-08-13 16:44:51.444000, 2014-08-13 16:44:54.371000
3, 1, 10, 0, 17.5, 2014-08-13 16:45:03.456000, 2014-08-13 16:45:07.613000, 2014-08-13 16:45:17.443000, 2014-08-13 16:45:20.203000
3, 2,  0 , 10, 27.5, 2014-08-13 16:45:20.204000, 2014-08-13 16:45:22.812000, 2014-08-13 16:45:34.141000, 2014-08-13 16:45:39.502000
3, 3, 10, 10, 25.0, 2014-08-13 16:45:39.502000, 2014-08-13 16:45:41.428000, 2014-08-13 16:45:47.259000, 2014-08-13 16:45:50.585000
3, 4, 10, 10, 25.0, 2014-08-13 16:45:50.585000, 2014-08-13 16:45:52.677000, 2014-08-13 16:45:57.504000, 2014-08-13 16:45:59.901000
3, 5, 10, 10, 25.0, 2014-08-13 16:45:59.901000, 2014-08-13 16:46:01.960000, 2014-08-13 16:46:05.788000, 2014-08-13 16:46:07.650000
3, 6, 10, 10, 25.0, 2014-08-13 16:46:07.651000, 2014-08-13 16:46:09.442000, 2014-08-13 16:46:17.771000, 2014-08-13 16:46:18.866000
3, 7, 10, 0, 17.5, 2014-08-13 16:46:18.867000, 2014-08-13 16:46:20.575000, 2014-08-13 16:46:28.404000, 2014-08-13 16:46:30.432000
3, 8,  0 , 0, 20.0, 2014-08-13 16:46:30.433000, 2014-08-13 16:46:32.375000, 2014-08-13 16:46:37.700000, 2014-08-13 16:46:40.798000
3, 9,  0 , 20, 35.0, 2014-08-13 16:46:40.799000, 2014-08-13 16:46:42.807000, 2014-08-13 16:46:53.633000, 2014-08-13 16:46:58.430000
3, 10, 20, 0, 15.0, 2014-08-13 16:46:58.431000, 2014-08-13 16:47:03.356000, 2014-08-13 16:47:06.683000, 2014-08-13 16:47:08.280000
