game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 10, 10, 28.0, 2014-08-08 12:29:21.444000, 2014-08-08 12:29:28.643000, 2014-08-08 12:29:31.369000, 2014-08-08 12:29:36.635000
1, 2, 10, 15, 32.5, 2014-08-08 12:29:36.635000, 2014-08-08 12:29:49.776000, 2014-08-08 12:29:52.108000, 2014-08-08 12:29:59.769000
1, 3,  4 , 15, 33.1, 2014-08-08 12:29:59.770000, 2014-08-08 12:30:13.144000, 2014-08-08 12:30:15.475000, 2014-08-08 12:30:27.303000
1, 4, 10, 10, 28.0, 2014-08-08 12:30:27.304000, 2014-08-08 12:30:35.978000, 2014-08-08 12:30:38.305000, 2014-08-08 12:30:45.771000
1, 5, 15, 11, 28.4, 2014-08-08 12:30:45.772000, 2014-08-08 12:30:50.278000, 2014-08-08 12:30:56.612000, 2014-08-08 12:31:09.971000
1, 6, 10, 13, 30.7, 2014-08-08 12:31:09.972000, 2014-08-08 12:31:19.846000, 2014-08-08 12:31:22.179000, 2014-08-08 12:31:28.605000
1, 7, 20, 13, 29.7, 2014-08-08 12:31:28.606000, 2014-08-08 12:31:31.747000, 2014-08-08 12:31:34.078000, 2014-08-08 12:31:40.872000
1, 8, 10, 15, 32.5, 2014-08-08 12:31:40.873000, 2014-08-08 12:31:51.613000, 2014-08-08 12:32:01.946000, 2014-08-08 12:32:17.141000
1, 9,  8 , 15, 32.7, 2014-08-08 12:32:17.142000, 2014-08-08 12:32:23.897000, 2014-08-08 12:32:26.230000, 2014-08-08 12:32:36.091000
1, 10, 10, 12, 29.8, 2014-08-08 12:32:36.092000, 2014-08-08 12:32:43.166000, 2014-08-08 12:32:45.498000, 2014-08-08 12:32:53.125000
2, 1, 20, 10, 22.5, 2014-08-08 12:33:17.593000, 2014-08-08 12:33:32.135000, 2014-08-08 12:33:34.465000, 2014-08-08 12:33:49.394000
2, 2, 15, 15, 27.5, 2014-08-08 12:33:49.394000, 2014-08-08 12:33:56.468000, 2014-08-08 12:33:58.805000, 2014-08-08 12:34:13.577000
2, 3, 18, 16, 27.5, 2014-08-08 12:34:13.578000, 2014-08-08 12:34:19.287000, 2014-08-08 12:34:21.617000, 2014-08-08 12:34:34.179000
2, 4,  8 , 18, 31.5, 2014-08-08 12:34:34.180000, 2014-08-08 12:34:37.937000, 2014-08-08 12:34:40.267000, 2014-08-08 12:34:52.929000
2, 5, 15, 2, 17.75, 2014-08-08 12:34:52.929000, 2014-08-08 12:34:55.371000, 2014-08-08 12:34:57.703000, 2014-08-08 12:35:07.963000
2, 6,  1 , 14, 30.25, 2014-08-08 12:35:07.964000, 2014-08-08 12:35:14.355000, 2014-08-08 12:35:16.690000, 2014-08-08 12:35:27.714000
2, 7,  2 , 10, 27.0, 2014-08-08 12:35:27.714000, 2014-08-08 12:35:33.606000, 2014-08-08 12:35:35.933000, 2014-08-08 12:35:49.298000
2, 8,  9 , 3, 20.0, 2014-08-08 12:35:49.298000, 2014-08-08 12:35:59.240000, 2014-08-08 12:36:01.567000, 2014-08-08 12:36:06.932000
2, 9, 12, 6, 21.5, 2014-08-08 12:36:06.933000, 2014-08-08 12:36:11.606000, 2014-08-08 12:36:13.936000, 2014-08-08 12:36:16.832000
2, 10, 10, 10, 25.0, 2014-08-08 12:36:16.833000, 2014-08-08 12:36:22.024000, 2014-08-08 12:36:24.352000, 2014-08-08 12:36:28.683000
3, 1, 15, 10, 20.0, 2014-08-08 12:36:43.101000, 2014-08-08 12:36:49.342000, 2014-08-08 12:36:51.671000, 2014-08-08 12:36:59.267000
3, 2, 10, 13, 23.8, 2014-08-08 12:36:59.268000, 2014-08-08 12:37:10.209000, 2014-08-08 12:37:12.540000, 2014-08-08 12:37:19.734000
3, 3, 10, 13, 23.8, 2014-08-08 12:37:19.735000, 2014-08-08 12:37:25.509000, 2014-08-08 12:37:27.841000, 2014-08-08 12:37:37.169000
3, 4, 12, 12, 22.4, 2014-08-08 12:37:37.170000, 2014-08-08 12:37:39.477000, 2014-08-08 12:37:41.806000, 2014-08-08 12:37:45.202000
3, 5, 15, 14, 22.4, 2014-08-08 12:37:45.203000, 2014-08-08 12:37:52.744000, 2014-08-08 12:37:55.108000, 2014-08-08 12:37:59.102000
3, 6, 15, 16, 23.6, 2014-08-08 12:37:59.103000, 2014-08-08 12:38:01.994000, 2014-08-08 12:38:04.328000, 2014-08-08 12:38:10.853000
3, 7, 16, 17, 23.8, 2014-08-08 12:38:10.853000, 2014-08-08 12:38:14.178000, 2014-08-08 12:38:16.511000, 2014-08-08 12:38:22.770000
3, 8, 17, 18, 24.0, 2014-08-08 12:38:22.770000, 2014-08-08 12:38:27.045000, 2014-08-08 12:38:29.376000, 2014-08-08 12:38:34.304000
3, 9, 18, 19, 24.2, 2014-08-08 12:38:34.305000, 2014-08-08 12:38:36.280000, 2014-08-08 12:38:38.612000, 2014-08-08 12:38:40.971000
3, 10, 19, 20, 24.4, 2014-08-08 12:38:40.987000, 2014-08-08 12:38:42.495000, 2014-08-08 12:38:44.830000, 2014-08-08 12:38:54.239000
