game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 10, 20, 37.0, 2014-08-08 14:43:28.328000, 2014-08-08 14:43:33.376000, 2014-08-08 14:43:37.871000, 2014-08-08 14:43:43.634000
1, 2, 20, 18, 34.2, 2014-08-08 14:43:43.635000, 2014-08-08 14:43:48.043000, 2014-08-08 14:44:05.876000, 2014-08-08 14:44:18.969000
1, 3, 20, 20, 36.0, 2014-08-08 14:44:18.970000, 2014-08-08 14:44:23.477000, 2014-08-08 14:44:28.303000, 2014-08-08 14:44:36.304000
1, 4, 20, 19, 35.1, 2014-08-08 14:44:36.304000, 2014-08-08 14:44:40.311000, 2014-08-08 14:44:47.142000, 2014-08-08 14:44:52.803000
1, 5, 19, 20, 36.1, 2014-08-08 14:44:52.804000, 2014-08-08 14:44:55.812000, 2014-08-08 14:45:02.143000, 2014-08-08 14:45:07.071000
1, 6, 18, 20, 36.2, 2014-08-08 14:45:07.072000, 2014-08-08 14:45:10.328000, 2014-08-08 14:45:17.159000, 2014-08-08 14:45:19.555000
1, 7, 20, 18, 34.2, 2014-08-08 14:45:19.555000, 2014-08-08 14:45:21.663000, 2014-08-08 14:45:33.492000, 2014-08-08 14:45:39.122000
1, 8, 20, 19, 35.1, 2014-08-08 14:45:39.123000, 2014-08-08 14:45:41.362000, 2014-08-08 14:45:46.696000, 2014-08-08 14:45:50.189000
1, 9, 20, 18, 34.2, 2014-08-08 14:45:50.189000, 2014-08-08 14:45:56.130000, 2014-08-08 14:46:00.960000, 2014-08-08 14:46:03.489000
1, 10, 17, 20, 36.3, 2014-08-08 14:46:03.490000, 2014-08-08 14:46:05.949000, 2014-08-08 14:46:24.781000, 2014-08-08 14:46:28.274000
2, 1, 20, 20, 30.0, 2014-08-08 14:46:38.826000, 2014-08-08 14:46:42.531000, 2014-08-08 14:46:59.860000, 2014-08-08 14:47:08.792000
2, 2, 20, 20, 30.0, 2014-08-08 14:47:08.793000, 2014-08-08 14:47:11.166000, 2014-08-08 14:47:13.494000, 2014-08-08 14:47:15.792000
2, 3, 20, 20, 30.0, 2014-08-08 14:47:15.793000, 2014-08-08 14:47:18.933000, 2014-08-08 14:47:21.261000, 2014-08-08 14:47:23.726000
2, 4, 20, 20, 30.0, 2014-08-08 14:47:23.727000, 2014-08-08 14:47:26.284000, 2014-08-08 14:47:28.611000, 2014-08-08 14:47:31.276000
2, 5, 20, 20, 30.0, 2014-08-08 14:47:31.276000, 2014-08-08 14:47:33.483000, 2014-08-08 14:47:35.812000, 2014-08-08 14:47:38.009000
2, 6, 20, 20, 30.0, 2014-08-08 14:47:38.010000, 2014-08-08 14:47:39.952000, 2014-08-08 14:47:43.278000, 2014-08-08 14:47:44.810000
2, 7, 20, 20, 30.0, 2014-08-08 14:47:44.811000, 2014-08-08 14:47:47.018000, 2014-08-08 14:47:51.845000, 2014-08-08 14:47:54.811000
2, 8, 20, 20, 30.0, 2014-08-08 14:47:54.811000, 2014-08-08 14:47:56.919000, 2014-08-08 14:47:59.746000, 2014-08-08 14:48:01.310000
2, 9, 20, 20, 30.0, 2014-08-08 14:48:01.311000, 2014-08-08 14:48:03.786000, 2014-08-08 14:48:07.113000, 2014-08-08 14:48:08.877000
2, 10, 20, 20, 30.0, 2014-08-08 14:48:08.878000, 2014-08-08 14:48:11.119000, 2014-08-08 14:48:15.447000, 2014-08-08 14:48:16.244000
3, 1, 20, 20, 24.0, 2014-08-08 14:48:25.397000, 2014-08-08 14:48:27.203000, 2014-08-08 14:48:48.531000, 2014-08-08 14:48:50.595000
3, 2, 20, 20, 24.0, 2014-08-08 14:48:50.596000, 2014-08-08 14:48:53.070000, 2014-08-08 14:48:55.900000, 2014-08-08 14:48:56.829000
3, 3, 20, 20, 24.0, 2014-08-08 14:48:56.830000, 2014-08-08 14:48:58.537000, 2014-08-08 14:49:05.365000, 2014-08-08 14:49:07.230000
3, 4, 20, 20, 24.0, 2014-08-08 14:49:07.230000, 2014-08-08 14:49:09.172000, 2014-08-08 14:49:12.499000, 2014-08-08 14:49:13.329000
3, 5, 20, 20, 24.0, 2014-08-08 14:49:13.330000, 2014-08-08 14:49:14.838000, 2014-08-08 14:49:19.166000, 2014-08-08 14:49:20.763000
3, 6, 20, 20, 24.0, 2014-08-08 14:49:20.764000, 2014-08-08 14:49:22.771000, 2014-08-08 14:49:26.134000, 2014-08-08 14:49:27.897000
3, 7, 20, 20, 24.0, 2014-08-08 14:49:27.898000, 2014-08-08 14:49:29.671000, 2014-08-08 14:49:34.500000, 2014-08-08 14:49:35.764000
3, 8, 20, 20, 24.0, 2014-08-08 14:49:35.765000, 2014-08-08 14:49:37.906000, 2014-08-08 14:49:44.734000, 2014-08-08 14:49:45.964000
3, 9, 20, 20, 24.0, 2014-08-08 14:49:45.965000, 2014-08-08 14:49:48.872000, 2014-08-08 14:49:53.199000, 2014-08-08 14:49:54.565000
3, 10, 20, 20, 24.0, 2014-08-08 14:49:54.565000, 2014-08-08 14:49:57.840000, 2014-08-08 14:50:04.667000, 2014-08-08 14:50:06.398000
