game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 10, 10, 28.0, 2014-08-04 13:32:29.558000, 2014-08-04 13:32:39.012000, 2014-08-04 13:32:42.374000, 2014-08-04 13:32:49.936000
1, 2, 20, 10, 27.0, 2014-08-04 13:32:49.937000, 2014-08-04 13:33:06.912000, 2014-08-04 13:33:09.240000, 2014-08-04 13:33:18.171000
1, 3, 20, 10, 27.0, 2014-08-04 13:33:18.172000, 2014-08-04 13:33:22.629000, 2014-08-04 13:33:40.223000, 2014-08-04 13:33:47.755000
1, 4, 20, 15, 31.5, 2014-08-04 13:33:47.756000, 2014-08-04 13:33:50.596000, 2014-08-04 13:34:04.427000, 2014-08-04 13:34:14.457000
1, 5, 20, 20, 36.0, 2014-08-04 13:34:14.458000, 2014-08-04 13:34:17.297000, 2014-08-04 13:34:19.624000, 2014-08-04 13:34:22.624000
1, 6, 20, 20, 36.0, 2014-08-04 13:34:22.624000, 2014-08-04 13:34:23.966000, 2014-08-04 13:34:26.791000, 2014-08-04 13:34:29.190000
1, 7, 20, 20, 36.0, 2014-08-04 13:34:29.191000, 2014-08-04 13:34:30.398000, 2014-08-04 13:34:40.224000, 2014-08-04 13:34:41.658000
1, 8, 20, 20, 36.0, 2014-08-04 13:34:41.658000, 2014-08-04 13:34:43.266000, 2014-08-04 13:34:50.358000, 2014-08-04 13:34:52.525000
1, 9, 20, 20, 36.0, 2014-08-04 13:34:52.525000, 2014-08-04 13:34:53.602000, 2014-08-04 13:34:55.925000, 2014-08-04 13:34:57.391000
1, 10, 20, 20, 36.0, 2014-08-04 13:34:57.392000, 2014-08-04 13:34:58.500000, 2014-08-04 13:35:02.826000, 2014-08-04 13:35:03.759000
2, 1, 20, 10, 18.0, 2014-08-04 13:35:15.311000, 2014-08-04 13:35:17.383000, 2014-08-04 13:35:24.712000, 2014-08-04 13:35:28.576000
2, 2, 20, 20, 24.0, 2014-08-04 13:35:28.576000, 2014-08-04 13:35:29.984000, 2014-08-04 13:35:32.312000, 2014-08-04 13:35:34.210000
2, 3, 20, 10, 18.0, 2014-08-04 13:35:34.210000, 2014-08-04 13:35:35.317000, 2014-08-04 13:35:43.146000, 2014-08-04 13:35:50.776000
2, 4,  1 , 10, 25.6, 2014-08-04 13:35:50.777000, 2014-08-04 13:35:55.252000, 2014-08-04 13:35:57.581000, 2014-08-04 13:36:02.611000
2, 5, 10, 10, 22.0, 2014-08-04 13:36:02.612000, 2014-08-04 13:36:05.685000, 2014-08-04 13:36:08.010000, 2014-08-04 13:36:11.878000
2, 6, 15, 10, 20.0, 2014-08-04 13:36:11.878000, 2014-08-04 13:36:14.489000, 2014-08-04 13:36:16.814000, 2014-08-04 13:36:18.178000
2, 7, 15, 20, 26.0, 2014-08-04 13:36:18.178000, 2014-08-04 13:36:20.335000, 2014-08-04 13:36:24.165000, 2014-08-04 13:36:27.161000
2, 8, 17, 20, 25.2, 2014-08-04 13:36:27.162000, 2014-08-04 13:36:30.053000, 2014-08-04 13:36:32.385000, 2014-08-04 13:36:33.912000
2, 9, 20, 17, 22.2, 2014-08-04 13:36:33.912000, 2014-08-04 13:36:34.986000, 2014-08-04 13:36:38.818000, 2014-08-04 13:36:40.578000
2, 10, 20, 20, 24.0, 2014-08-04 13:36:40.578000, 2014-08-04 13:36:41.687000, 2014-08-04 13:36:44.514000, 2014-08-04 13:36:45.746000
3, 1, 20, 10, 22.5, 2014-08-04 13:36:51.431000, 2014-08-04 13:36:52.337000, 2014-08-04 13:37:07.167000, 2014-08-04 13:37:08.429000
3, 2, 20, 15, 26.25, 2014-08-04 13:37:08.430000, 2014-08-04 13:37:09.404000, 2014-08-04 13:37:14.742000, 2014-08-04 13:37:15.980000
3, 3, 20, 20, 30.0, 2014-08-04 13:37:15.981000, 2014-08-04 13:37:17.138000, 2014-08-04 13:37:19.465000, 2014-08-04 13:37:20.563000
3, 4, 20, 20, 30.0, 2014-08-04 13:37:20.563000, 2014-08-04 13:37:21.405000, 2014-08-04 13:37:26.233000, 2014-08-04 13:37:27.130000
3, 5, 20, 20, 30.0, 2014-08-04 13:37:27.131000, 2014-08-04 13:37:28.405000, 2014-08-04 13:37:35.234000, 2014-08-04 13:37:36.497000
3, 6, 20, 20, 30.0, 2014-08-04 13:37:36.498000, 2014-08-04 13:37:37.372000, 2014-08-04 13:37:42.201000, 2014-08-04 13:37:44.098000
3, 7, 20, 20, 30.0, 2014-08-04 13:37:44.098000, 2014-08-04 13:37:45.239000, 2014-08-04 13:37:49.567000, 2014-08-04 13:37:51.231000
3, 8, 20, 20, 30.0, 2014-08-04 13:37:51.232000, 2014-08-04 13:37:52.173000, 2014-08-04 13:37:58.500000, 2014-08-04 13:37:59.764000
3, 9, 20, 19, 29.25, 2014-08-04 13:37:59.765000, 2014-08-04 13:38:00.773000, 2014-08-04 13:38:09.608000, 2014-08-04 13:38:16.515000
3, 10, 20, 20, 30.0, 2014-08-04 13:38:16.516000, 2014-08-04 13:38:17.774000, 2014-08-04 13:38:20.133000, 2014-08-04 13:38:21.566000
