game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 12, 12, 29.6, 2014-08-07 11:23:09.706000, 2014-08-07 11:23:15.299000, 2014-08-07 11:23:49.399000, 2014-08-07 11:24:00.826000
1, 2, 14, 15, 32.1, 2014-08-07 11:24:00.827000, 2014-08-07 11:24:05.969000, 2014-08-07 11:24:08.302000, 2014-08-07 11:24:19.460000
1, 3, 16, 15, 31.9, 2014-08-07 11:24:19.461000, 2014-08-07 11:24:24.803000, 2014-08-07 11:24:27.136000, 2014-08-07 11:24:35.194000
1, 4, 18, 15, 31.7, 2014-08-07 11:24:35.194000, 2014-08-07 11:24:37.736000, 2014-08-07 11:24:40.072000, 2014-08-07 11:24:47.544000
1, 5, 16, 18, 34.6, 2014-08-07 11:24:47.545000, 2014-08-07 11:24:50.220000, 2014-08-07 11:24:52.554000, 2014-08-07 11:24:57.111000
1, 6, 20, 18, 34.2, 2014-08-07 11:24:57.112000, 2014-08-07 11:25:00.553000, 2014-08-07 11:25:02.885000, 2014-08-07 11:25:10.612000
1, 7, 20, 20, 36.0, 2014-08-07 11:25:10.613000, 2014-08-07 11:25:12.987000, 2014-08-07 11:25:15.314000, 2014-08-07 11:25:19.446000
1, 8, 20, 20, 36.0, 2014-08-07 11:25:19.446000, 2014-08-07 11:25:22.788000, 2014-08-07 11:25:26.616000, 2014-08-07 11:25:28.913000
1, 9, 20, 20, 36.0, 2014-08-07 11:25:28.914000, 2014-08-07 11:25:30.421000, 2014-08-07 11:25:34.248000, 2014-08-07 11:25:37.946000
1, 10, 20, 20, 36.0, 2014-08-07 11:25:37.946000, 2014-08-07 11:25:39.173000, 2014-08-07 11:25:41.999000, 2014-08-07 11:25:42.997000
2, 1, 20, 10, 18.0, 2014-08-07 11:25:55.315000, 2014-08-07 11:25:57.106000, 2014-08-07 11:26:11.436000, 2014-08-07 11:26:18.431000
2, 2, 17, 20, 25.2, 2014-08-07 11:26:18.432000, 2014-08-07 11:26:24.540000, 2014-08-07 11:26:26.873000, 2014-08-07 11:26:28.299000
2, 3, 20, 20, 24.0, 2014-08-07 11:26:28.300000, 2014-08-07 11:26:29.574000, 2014-08-07 11:26:32.904000, 2014-08-07 11:26:34.065000
2, 4, 20, 20, 24.0, 2014-08-07 11:26:34.065000, 2014-08-07 11:26:35.290000, 2014-08-07 11:26:39.619000, 2014-08-07 11:26:40.715000
2, 5, 20, 20, 24.0, 2014-08-07 11:26:40.716000, 2014-08-07 11:26:41.841000, 2014-08-07 11:26:48.168000, 2014-08-07 11:26:49.932000
2, 6, 20, 20, 24.0, 2014-08-07 11:26:49.933000, 2014-08-07 11:26:51.308000, 2014-08-07 11:26:54.636000, 2014-08-07 11:26:58.366000
2, 7, 20, 20, 24.0, 2014-08-07 11:26:58.367000, 2014-08-07 11:26:59.942000, 2014-08-07 11:27:02.270000, 2014-08-07 11:27:04.866000
2, 8, 20, 20, 24.0, 2014-08-07 11:27:04.866000, 2014-08-07 11:27:06.391000, 2014-08-07 11:27:08.720000, 2014-08-07 11:27:10.516000
2, 9, 20, 20, 24.0, 2014-08-07 11:27:10.517000, 2014-08-07 11:27:12.176000, 2014-08-07 11:27:14.504000, 2014-08-07 11:27:15.933000
2, 10, 20, 20, 24.0, 2014-08-07 11:27:15.933000, 2014-08-07 11:27:17.141000, 2014-08-07 11:27:23.472000, 2014-08-07 11:27:25.033000
3, 1, 20, 20, 30.0, 2014-08-07 11:27:34.285000, 2014-08-07 11:27:35.458000, 2014-08-07 11:27:38.288000, 2014-08-07 11:27:39.318000
3, 2, 20, 20, 30.0, 2014-08-07 11:27:39.318000, 2014-08-07 11:27:40.360000, 2014-08-07 11:27:43.689000, 2014-08-07 11:27:44.717000
3, 3, 20, 20, 30.0, 2014-08-07 11:27:44.718000, 2014-08-07 11:27:46.044000, 2014-08-07 11:27:52.372000, 2014-08-07 11:27:53.634000
3, 4, 20, 20, 30.0, 2014-08-07 11:27:53.635000, 2014-08-07 11:27:54.860000, 2014-08-07 11:27:57.689000, 2014-08-07 11:27:58.985000
3, 5, 20, 20, 30.0, 2014-08-07 11:27:58.985000, 2014-08-07 11:28:00.411000, 2014-08-07 11:28:03.739000, 2014-08-07 11:28:05.101000
3, 6, 20, 20, 30.0, 2014-08-07 11:28:05.102000, 2014-08-07 11:28:06.293000, 2014-08-07 11:28:10.622000, 2014-08-07 11:28:11.652000
3, 7, 20, 20, 30.0, 2014-08-07 11:28:11.652000, 2014-08-07 11:28:12.961000, 2014-08-07 11:28:15.791000, 2014-08-07 11:28:17.118000
3, 8, 20, 20, 30.0, 2014-08-07 11:28:17.119000, 2014-08-07 11:28:18.411000, 2014-08-07 11:28:21.770000, 2014-08-07 11:28:22.735000
3, 9, 20, 20, 30.0, 2014-08-07 11:28:22.736000, 2014-08-07 11:28:23.778000, 2014-08-07 11:28:28.106000, 2014-08-07 11:28:29.203000
3, 10, 20, 20, 30.0, 2014-08-07 11:28:29.203000, 2014-08-07 11:28:30.179000, 2014-08-07 11:28:34.006000, 2014-08-07 11:28:36.736000
