game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 10, 8, 26.2, 2014-08-01 11:27:54.012000, 2014-08-01 11:28:07.728000, 2014-08-01 11:28:16.394000, 2014-08-01 11:28:38.022000
1, 2, 10, 9, 27.1, 2014-08-01 11:28:38.022000, 2014-08-01 11:28:44.713000, 2014-08-01 11:28:47.046000, 2014-08-01 11:28:51.905000
1, 3, 10, 2, 20.8, 2014-08-01 11:28:51.905000, 2014-08-01 11:28:55.947000, 2014-08-01 11:29:05.277000, 2014-08-01 11:29:08.506000
1, 4,  0 , 10, 29.0, 2014-08-01 11:29:08.507000, 2014-08-01 11:29:11.764000, 2014-08-01 11:29:17.090000, 2014-08-01 11:29:20.490000
1, 5,  1 , 1, 20.8, 2014-08-01 11:29:20.490000, 2014-08-01 11:29:29.065000, 2014-08-01 11:29:34.393000, 2014-08-01 11:29:38.690000
1, 6,  0 , 5, 24.5, 2014-08-01 11:29:38.691000, 2014-08-01 11:29:49.598000, 2014-08-01 11:29:51.926000, 2014-08-01 11:29:54.324000
1, 7,  3 , 0, 19.7, 2014-08-01 11:29:54.324000, 2014-08-01 11:29:57.916000, 2014-08-01 11:30:00.244000, 2014-08-01 11:30:02.408000
1, 8, 20, 4, 21.6, 2014-08-01 11:30:02.408000, 2014-08-01 11:30:25.249000, 2014-08-01 11:30:27.579000, 2014-08-01 11:30:36.708000
1, 9,  0 , 15, 33.5, 2014-08-01 11:30:36.709000, 2014-08-01 11:30:51.750000, 2014-08-01 11:30:54.083000, 2014-08-01 11:30:57.710000
1, 10, 10, 10, 28.0, 2014-08-01 11:30:57.711000, 2014-08-01 11:31:00.251000, 2014-08-01 11:31:02.577000, 2014-08-01 11:31:04.710000
2, 1, 10, 0, 16.0, 2014-08-01 11:31:20.295000, 2014-08-01 11:31:23.468000, 2014-08-01 11:31:25.795000, 2014-08-01 11:31:28.861000
2, 2,  0 , 10, 26.0, 2014-08-01 11:31:28.862000, 2014-08-01 11:31:36.219000, 2014-08-01 11:31:38.546000, 2014-08-01 11:31:40.811000
2, 3,  2 , 15, 28.2, 2014-08-01 11:31:40.812000, 2014-08-01 11:31:49.120000, 2014-08-01 11:31:51.452000, 2014-08-01 11:31:56.311000
2, 4,  5 , 1, 18.6, 2014-08-01 11:31:56.312000, 2014-08-01 11:31:59.938000, 2014-08-01 11:32:02.266000, 2014-08-01 11:32:05.395000
2, 5,  2 , 3, 21.0, 2014-08-01 11:32:05.396000, 2014-08-01 11:32:09.837000, 2014-08-01 11:32:12.164000, 2014-08-01 11:32:15.162000
2, 6,  2 , 0, 19.2, 2014-08-01 11:32:15.163000, 2014-08-01 11:32:20.738000, 2014-08-01 11:32:23.066000, 2014-08-01 11:32:25.096000
2, 7,  0 , 20, 32.0, 2014-08-01 11:32:25.096000, 2014-08-01 11:32:27.604000, 2014-08-01 11:32:29.930000, 2014-08-01 11:32:36.296000
2, 8,  0 , 13, 27.8, 2014-08-01 11:32:36.297000, 2014-08-01 11:32:44.537000, 2014-08-01 11:32:46.871000, 2014-08-01 11:32:48.597000
2, 9,  0 , 0, 20.0, 2014-08-01 11:32:48.598000, 2014-08-01 11:32:53.021000, 2014-08-01 11:32:55.347000, 2014-08-01 11:32:56.947000
2, 10,  0 , 0, 20.0, 2014-08-01 11:32:56.947000, 2014-08-01 11:32:59.055000, 2014-08-01 11:33:13.881000, 2014-08-01 11:33:15.514000
3, 1, 10, 15, 28.75, 2014-08-01 11:33:36.367000, 2014-08-01 11:33:38.307000, 2014-08-01 11:33:40.641000, 2014-08-01 11:33:47.098000
3, 2, 20, 10, 22.5, 2014-08-01 11:33:47.099000, 2014-08-01 11:33:49.741000, 2014-08-01 11:33:52.072000, 2014-08-01 11:33:55.199000
3, 3, 20, 20, 30.0, 2014-08-01 11:33:55.199000, 2014-08-01 11:33:56.609000, 2014-08-01 11:33:58.935000, 2014-08-01 11:34:00.966000
3, 4, 20, 20, 30.0, 2014-08-01 11:34:00.967000, 2014-08-01 11:34:02.342000, 2014-08-01 11:34:06.670000, 2014-08-01 11:34:08.134000
3, 5, 20, 20, 30.0, 2014-08-01 11:34:08.134000, 2014-08-01 11:34:10.041000, 2014-08-01 11:34:12.369000, 2014-08-01 11:34:14.033000
3, 6, 20, 20, 30.0, 2014-08-01 11:34:14.034000, 2014-08-01 11:34:16.041000, 2014-08-01 11:34:19.870000, 2014-08-01 11:34:23.100000
3, 7, 20, 20, 30.0, 2014-08-01 11:34:23.101000, 2014-08-01 11:34:24.442000, 2014-08-01 11:34:26.769000, 2014-08-01 11:34:27.767000
3, 8, 20, 20, 30.0, 2014-08-01 11:34:27.768000, 2014-08-01 11:34:30.075000, 2014-08-01 11:34:32.403000, 2014-08-01 11:34:33.700000
3, 9, 20, 20, 30.0, 2014-08-01 11:34:33.701000, 2014-08-01 11:34:35.076000, 2014-08-01 11:34:37.908000, 2014-08-01 11:34:38.935000
3, 10, 20, 20, 30.0, 2014-08-01 11:34:38.935000, 2014-08-01 11:34:40.242000, 2014-08-01 11:34:43.099000, 2014-08-01 11:34:44.367000
