game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 10, 10, 28.0, 2014-08-05 10:45:22.645000, 2014-08-05 10:45:27.820000, 2014-08-05 10:45:38.381000, 2014-08-05 10:45:42.912000
1, 2, 11, 15, 32.4, 2014-08-05 10:45:42.913000, 2014-08-05 10:45:45.537000, 2014-08-05 10:45:48.872000, 2014-08-05 10:45:53.729000
1, 3, 16, 15, 31.9, 2014-08-05 10:45:53.730000, 2014-08-05 10:45:57.237000, 2014-08-05 10:46:01.071000, 2014-08-05 10:46:04.196000
1, 4, 18, 16, 32.6, 2014-08-05 10:46:04.197000, 2014-08-05 10:46:06.038000, 2014-08-05 10:46:11.370000, 2014-08-05 10:46:13.963000
1, 5, 18, 20, 36.2, 2014-08-05 10:46:13.964000, 2014-08-05 10:46:15.989000, 2014-08-05 10:46:18.818000, 2014-08-05 10:46:20.481000
1, 6, 20, 20, 36.0, 2014-08-05 10:46:20.482000, 2014-08-05 10:46:21.890000, 2014-08-05 10:46:26.716000, 2014-08-05 10:46:28.048000
1, 7, 20, 20, 36.0, 2014-08-05 10:46:28.049000, 2014-08-05 10:46:29.322000, 2014-08-05 10:46:31.650000, 2014-08-05 10:46:32.649000
1, 8, 20, 20, 36.0, 2014-08-05 10:46:32.650000, 2014-08-05 10:46:33.860000, 2014-08-05 10:46:36.685000, 2014-08-05 10:46:37.617000
1, 9, 20, 20, 36.0, 2014-08-05 10:46:37.617000, 2014-08-05 10:46:38.725000, 2014-08-05 10:46:41.551000, 2014-08-05 10:46:42.417000
1, 10, 20, 20, 36.0, 2014-08-05 10:46:42.418000, 2014-08-05 10:46:43.491000, 2014-08-05 10:46:46.819000, 2014-08-05 10:46:48.984000
2, 1, 20, 20, 24.0, 2014-08-05 10:46:59.905000, 2014-08-05 10:47:02.761000, 2014-08-05 10:47:06.090000, 2014-08-05 10:47:07.121000
2, 2, 20, 20, 24.0, 2014-08-05 10:47:07.121000, 2014-08-05 10:47:08.129000, 2014-08-05 10:47:10.957000, 2014-08-05 10:47:11.955000
2, 3, 20, 20, 24.0, 2014-08-05 10:47:11.955000, 2014-08-05 10:47:12.862000, 2014-08-05 10:47:15.191000, 2014-08-05 10:47:16.022000
2, 4, 20, 20, 24.0, 2014-08-05 10:47:16.023000, 2014-08-05 10:47:16.996000, 2014-08-05 10:47:19.324000, 2014-08-05 10:47:20.923000
2, 5, 20, 20, 24.0, 2014-08-05 10:47:20.923000, 2014-08-05 10:47:21.881000, 2014-08-05 10:47:24.209000, 2014-08-05 10:47:25.340000
2, 6, 20, 20, 24.0, 2014-08-05 10:47:25.341000, 2014-08-05 10:47:26.615000, 2014-08-05 10:47:28.943000, 2014-08-05 10:47:30.074000
2, 7, 20, 20, 24.0, 2014-08-05 10:47:30.075000, 2014-08-05 10:47:31.015000, 2014-08-05 10:47:33.343000, 2014-08-05 10:47:34.241000
2, 8, 20, 20, 24.0, 2014-08-05 10:47:34.241000, 2014-08-05 10:47:35.350000, 2014-08-05 10:47:37.679000, 2014-08-05 10:47:38.542000
2, 9, 20, 20, 24.0, 2014-08-05 10:47:38.542000, 2014-08-05 10:47:39.483000, 2014-08-05 10:47:42.311000, 2014-08-05 10:47:43.275000
2, 10, 20, 20, 24.0, 2014-08-05 10:47:43.276000, 2014-08-05 10:47:44.116000, 2014-08-05 10:47:46.946000, 2014-08-05 10:47:48.143000
3, 1, 20, 20, 30.0, 2014-08-05 10:47:56.729000, 2014-08-05 10:47:57.802000, 2014-08-05 10:48:00.133000, 2014-08-05 10:48:01.528000
3, 2, 20, 20, 30.0, 2014-08-05 10:48:01.529000, 2014-08-05 10:48:04.336000, 2014-08-05 10:48:06.665000, 2014-08-05 10:48:07.529000
3, 3, 20, 20, 30.0, 2014-08-05 10:48:07.529000, 2014-08-05 10:48:08.571000, 2014-08-05 10:48:10.899000, 2014-08-05 10:48:11.730000
3, 4, 20, 20, 30.0, 2014-08-05 10:48:11.730000, 2014-08-05 10:48:12.638000, 2014-08-05 10:48:14.966000, 2014-08-05 10:48:15.564000
3, 5, 20, 20, 30.0, 2014-08-05 10:48:15.564000, 2014-08-05 10:48:16.438000, 2014-08-05 10:48:18.766000, 2014-08-05 10:48:19.463000
3, 6, 20, 20, 30.0, 2014-08-05 10:48:19.464000, 2014-08-05 10:48:20.339000, 2014-08-05 10:48:22.668000, 2014-08-05 10:48:23.531000
3, 7, 20, 20, 30.0, 2014-08-05 10:48:23.532000, 2014-08-05 10:48:24.406000, 2014-08-05 10:48:26.734000, 2014-08-05 10:48:27.665000
3, 8, 20, 20, 30.0, 2014-08-05 10:48:27.665000, 2014-08-05 10:48:28.606000, 2014-08-05 10:48:30.937000, 2014-08-05 10:48:31.532000
3, 9, 20, 20, 30.0, 2014-08-05 10:48:31.533000, 2014-08-05 10:48:32.370000, 2014-08-05 10:48:34.702000, 2014-08-05 10:48:35.566000
3, 10, 20, 20, 30.0, 2014-08-05 10:48:35.567000, 2014-08-05 10:48:36.475000, 2014-08-05 10:48:39.303000, 2014-08-05 10:48:40.167000
