game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 10, 10, 28.0, 2014-08-15 13:29:57.082000, 2014-08-15 13:30:05.367000, 2014-08-15 13:30:08.395000, 2014-08-15 13:30:13.126000
1, 2, 11, 20, 36.9, 2014-08-15 13:30:13.127000, 2014-08-15 13:30:20.900000, 2014-08-15 13:30:23.232000, 2014-08-15 13:30:28.892000
1, 3, 20, 12, 28.8, 2014-08-15 13:30:28.892000, 2014-08-15 13:30:35.832000, 2014-08-15 13:30:38.164000, 2014-08-15 13:30:43.191000
1, 4, 20, 20, 36.0, 2014-08-15 13:30:43.191000, 2014-08-15 13:30:48.865000, 2014-08-15 13:30:51.191000, 2014-08-15 13:30:55.723000
1, 5, 20, 20, 36.0, 2014-08-15 13:30:55.724000, 2014-08-15 13:31:01.398000, 2014-08-15 13:31:03.725000, 2014-08-15 13:31:07.322000
1, 6, 20, 20, 36.0, 2014-08-15 13:31:07.323000, 2014-08-15 13:31:11.663000, 2014-08-15 13:31:13.990000, 2014-08-15 13:31:17.988000
1, 7, 20, 20, 36.0, 2014-08-15 13:31:17.989000, 2014-08-15 13:31:22.196000, 2014-08-15 13:31:24.522000, 2014-08-15 13:31:27.221000
1, 8, 20, 20, 36.0, 2014-08-15 13:31:27.222000, 2014-08-15 13:31:32.613000, 2014-08-15 13:31:34.939000, 2014-08-15 13:31:37.271000
1, 9, 20, 20, 36.0, 2014-08-15 13:31:37.272000, 2014-08-15 13:31:39.278000, 2014-08-15 13:31:41.605000, 2014-08-15 13:31:44.070000
1, 10, 20, 20, 36.0, 2014-08-15 13:31:44.071000, 2014-08-15 13:31:46.578000, 2014-08-15 13:31:48.904000, 2014-08-15 13:31:51.803000
2, 1, 20, 20, 30.0, 2014-08-15 13:32:03.287000, 2014-08-15 13:32:06.161000, 2014-08-15 13:32:08.488000, 2014-08-15 13:32:11.118000
2, 2, 20, 20, 30.0, 2014-08-15 13:32:11.119000, 2014-08-15 13:32:13.892000, 2014-08-15 13:32:16.221000, 2014-08-15 13:32:18.118000
2, 3, 20, 20, 30.0, 2014-08-15 13:32:18.118000, 2014-08-15 13:32:21.426000, 2014-08-15 13:32:23.754000, 2014-08-15 13:32:25.351000
2, 4, 20, 20, 30.0, 2014-08-15 13:32:25.351000, 2014-08-15 13:32:28.324000, 2014-08-15 13:32:30.654000, 2014-08-15 13:32:32.584000
2, 5, 20, 20, 30.0, 2014-08-15 13:32:32.584000, 2014-08-15 13:32:34.825000, 2014-08-15 13:32:37.154000, 2014-08-15 13:32:39.317000
2, 6, 20, 20, 30.0, 2014-08-15 13:32:39.317000, 2014-08-15 13:32:43.657000, 2014-08-15 13:32:45.985000, 2014-08-15 13:32:48.549000
2, 7, 20, 20, 30.0, 2014-08-15 13:32:48.550000, 2014-08-15 13:32:50.824000, 2014-08-15 13:32:53.153000, 2014-08-15 13:32:54.749000
2, 8, 20, 20, 30.0, 2014-08-15 13:32:54.750000, 2014-08-15 13:32:56.790000, 2014-08-15 13:32:59.118000, 2014-08-15 13:33:00.649000
2, 9, 20, 20, 30.0, 2014-08-15 13:33:00.649000, 2014-08-15 13:33:02.990000, 2014-08-15 13:33:05.317000, 2014-08-15 13:33:06.781000
2, 10, 20, 20, 30.0, 2014-08-15 13:33:06.782000, 2014-08-15 13:33:09.057000, 2014-08-15 13:33:11.385000, 2014-08-15 13:33:13.648000
3, 1, 20, 20, 24.0, 2014-08-15 13:33:22.432000, 2014-08-15 13:33:24.456000, 2014-08-15 13:33:26.783000, 2014-08-15 13:33:29.047000
3, 2, 20, 20, 24.0, 2014-08-15 13:33:29.047000, 2014-08-15 13:33:32.955000, 2014-08-15 13:33:35.282000, 2014-08-15 13:33:37.046000
3, 3, 20, 20, 24.0, 2014-08-15 13:33:37.047000, 2014-08-15 13:33:38.589000, 2014-08-15 13:33:40.916000, 2014-08-15 13:33:42.580000
3, 4, 20, 20, 24.0, 2014-08-15 13:33:42.580000, 2014-08-15 13:33:43.954000, 2014-08-15 13:33:46.281000, 2014-08-15 13:33:48.179000
3, 5, 20, 20, 24.0, 2014-08-15 13:33:48.179000, 2014-08-15 13:33:50.020000, 2014-08-15 13:33:52.348000, 2014-08-15 13:33:54.478000
3, 6, 20, 20, 24.0, 2014-08-15 13:33:54.479000, 2014-08-15 13:33:57.287000, 2014-08-15 13:33:59.614000, 2014-08-15 13:34:01.745000
3, 7, 20, 20, 24.0, 2014-08-15 13:34:01.745000, 2014-08-15 13:34:03.603000, 2014-08-15 13:34:05.959000, 2014-08-15 13:34:07.694000
3, 8, 20, 20, 24.0, 2014-08-15 13:34:07.695000, 2014-08-15 13:34:09.169000, 2014-08-15 13:34:11.498000, 2014-08-15 13:34:13.227000
3, 9, 20, 20, 24.0, 2014-08-15 13:34:13.228000, 2014-08-15 13:34:15.368000, 2014-08-15 13:34:17.696000, 2014-08-15 13:34:19.727000
3, 10, 20, 20, 24.0, 2014-08-15 13:34:19.727000, 2014-08-15 13:34:21.685000, 2014-08-15 13:34:24.012000, 2014-08-15 13:34:25.676000
