game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 20, 12, 28.8, 2014-08-15 11:27:32.281000, 2014-08-15 11:27:40.292000, 2014-08-15 11:27:43.394000, 2014-08-15 11:27:49.900000
1, 2, 18, 20, 36.2, 2014-08-15 11:27:49.901000, 2014-08-15 11:27:56.494000, 2014-08-15 11:27:58.828000, 2014-08-15 11:28:02.469000
1, 3, 20, 20, 36.0, 2014-08-15 11:28:02.469000, 2014-08-15 11:28:07.177000, 2014-08-15 11:28:10.503000, 2014-08-15 11:28:14.602000
1, 4, 20, 20, 36.0, 2014-08-15 11:28:14.602000, 2014-08-15 11:28:16.578000, 2014-08-15 11:28:19.903000, 2014-08-15 11:28:23.169000
1, 5, 20, 20, 36.0, 2014-08-15 11:28:23.170000, 2014-08-15 11:28:25.844000, 2014-08-15 11:28:28.171000, 2014-08-15 11:28:30.069000
1, 6, 20, 20, 36.0, 2014-08-15 11:28:30.069000, 2014-08-15 11:28:31.712000, 2014-08-15 11:28:36.038000, 2014-08-15 11:28:37.536000
1, 7, 20, 20, 36.0, 2014-08-15 11:28:37.536000, 2014-08-15 11:28:39.678000, 2014-08-15 11:28:46.506000, 2014-08-15 11:28:48.303000
1, 8, 20, 20, 36.0, 2014-08-15 11:28:48.304000, 2014-08-15 11:28:50.345000, 2014-08-15 11:28:54.672000, 2014-08-15 11:28:57.003000
1, 9, 20, 20, 36.0, 2014-08-15 11:28:57.004000, 2014-08-15 11:28:59.362000, 2014-08-15 11:29:04.190000, 2014-08-15 11:29:06.554000
1, 10, 20, 20, 36.0, 2014-08-15 11:29:06.554000, 2014-08-15 11:29:09.995000, 2014-08-15 11:29:21.824000, 2014-08-15 11:29:26.154000
2, 1, 18, 20, 24.8, 2014-08-15 11:29:36.439000, 2014-08-15 11:29:45.864000, 2014-08-15 11:29:48.197000, 2014-08-15 11:29:50.388000
2, 2, 20, 19, 23.4, 2014-08-15 11:29:50.389000, 2014-08-15 11:29:52.197000, 2014-08-15 11:30:08.530000, 2014-08-15 11:30:12.690000
2, 3, 20, 20, 24.0, 2014-08-15 11:30:12.690000, 2014-08-15 11:30:14.432000, 2014-08-15 11:30:20.760000, 2014-08-15 11:30:22.090000
2, 4, 20, 20, 24.0, 2014-08-15 11:30:22.091000, 2014-08-15 11:30:23.731000, 2014-08-15 11:30:37.561000, 2014-08-15 11:30:39.057000
2, 5, 20, 20, 24.0, 2014-08-15 11:30:39.057000, 2014-08-15 11:30:41.231000, 2014-08-15 11:30:46.060000, 2014-08-15 11:30:47.290000
2, 6, 20, 20, 24.0, 2014-08-15 11:30:47.291000, 2014-08-15 11:30:48.866000, 2014-08-15 11:31:00.696000, 2014-08-15 11:31:01.891000
2, 7, 20, 20, 24.0, 2014-08-15 11:31:01.892000, 2014-08-15 11:31:03.301000, 2014-08-15 11:31:08.129000, 2014-08-15 11:31:10.424000
2, 8, 20, 20, 24.0, 2014-08-15 11:31:10.425000, 2014-08-15 11:31:12.166000, 2014-08-15 11:31:15.995000, 2014-08-15 11:31:18.691000
2, 9, 20, 20, 24.0, 2014-08-15 11:31:18.692000, 2014-08-15 11:31:20.201000, 2014-08-15 11:31:34.531000, 2014-08-15 11:31:36.293000
2, 10, 20, 20, 24.0, 2014-08-15 11:31:36.293000, 2014-08-15 11:31:38.634000, 2014-08-15 11:31:42.963000, 2014-08-15 11:31:44.359000
3, 1, 20, 20, 30.0, 2014-08-15 11:31:53.344000, 2014-08-15 11:31:55.318000, 2014-08-15 11:32:00.647000, 2014-08-15 11:32:04.510000
3, 2, 20, 20, 30.0, 2014-08-15 11:32:04.511000, 2014-08-15 11:32:06.052000, 2014-08-15 11:32:08.382000, 2014-08-15 11:32:09.743000
3, 3, 20, 20, 30.0, 2014-08-15 11:32:09.744000, 2014-08-15 11:32:11.285000, 2014-08-15 11:32:14.114000, 2014-08-15 11:32:15.210000
3, 4, 20, 20, 30.0, 2014-08-15 11:32:15.211000, 2014-08-15 11:32:16.520000, 2014-08-15 11:32:22.350000, 2014-08-15 11:32:23.578000
3, 5, 20, 20, 30.0, 2014-08-15 11:32:23.578000, 2014-08-15 11:32:24.986000, 2014-08-15 11:32:29.814000, 2014-08-15 11:32:31.244000
3, 6, 20, 20, 30.0, 2014-08-15 11:32:31.244000, 2014-08-15 11:32:32.621000, 2014-08-15 11:32:39.448000, 2014-08-15 11:32:40.911000
3, 7, 20, 20, 30.0, 2014-08-15 11:32:40.911000, 2014-08-15 11:32:42.587000, 2014-08-15 11:32:48.416000, 2014-08-15 11:32:49.478000
3, 8, 20, 20, 30.0, 2014-08-15 11:32:49.478000, 2014-08-15 11:32:50.821000, 2014-08-15 11:32:55.649000, 2014-08-15 11:32:57.078000
3, 9, 20, 20, 30.0, 2014-08-15 11:32:57.079000, 2014-08-15 11:32:58.353000, 2014-08-15 11:33:11.685000, 2014-08-15 11:33:13.246000
3, 10, 20, 20, 30.0, 2014-08-15 11:33:13.247000, 2014-08-15 11:33:15.021000, 2014-08-15 11:33:19.879000, 2014-08-15 11:33:21.212000
