game, round, contribution, opponent_1_contrib, payoff, choice_screen_onset, choice_screen_ended, summary_screen_onset, summary_screen_ended
1, 1, 10, 11, 28.9, 2014-07-31 14:20:15.638000, 2014-07-31 14:20:25.546000, 2014-07-31 14:20:28.377000, 2014-07-31 14:20:33.571000
1, 2, 11, 13, 30.6, 2014-07-31 14:20:33.571000, 2014-07-31 14:20:36.679000, 2014-07-31 14:20:48.512000, 2014-07-31 14:20:53.571000
1, 3, 13, 11, 28.6, 2014-07-31 14:20:53.572000, 2014-07-31 14:20:56.480000, 2014-07-31 14:21:32.312000, 2014-07-31 14:21:35.374000
1, 4, 15, 16, 32.9, 2014-07-31 14:21:35.375000, 2014-07-31 14:21:38.915000, 2014-07-31 14:21:52.249000, 2014-07-31 14:21:54.707000
1, 5, 18, 8, 25.4, 2014-07-31 14:21:54.707000, 2014-07-31 14:22:01.666000, 2014-07-31 14:22:18.999000, 2014-07-31 14:22:22.158000
1, 6,  0 , 13, 31.7, 2014-07-31 14:22:22.159000, 2014-07-31 14:22:24.402000, 2014-07-31 14:22:43.732000, 2014-07-31 14:22:45.959000
1, 7,  0 , 10, 29.0, 2014-07-31 14:22:45.960000, 2014-07-31 14:22:47.701000, 2014-07-31 14:23:07.026000, 2014-07-31 14:23:12.127000
1, 8, 13, 5, 23.2, 2014-07-31 14:23:12.127000, 2014-07-31 14:23:17.819000, 2014-07-31 14:23:21.649000, 2014-07-31 14:23:26.344000
1, 9,  5 , 15, 33.0, 2014-07-31 14:23:26.345000, 2014-07-31 14:23:28.421000, 2014-07-31 14:23:41.013000, 2014-07-31 14:23:42.878000
1, 10,  5 , 1, 20.4, 2014-07-31 14:23:42.878000, 2014-07-31 14:23:45.285000, 2014-07-31 14:23:57.114000, 2014-07-31 14:24:00.910000
2, 1, 10, 10, 22.0, 2014-07-31 14:24:10.427000, 2014-07-31 14:24:13.635000, 2014-07-31 14:24:39.957000, 2014-07-31 14:24:41.657000
2, 2,  0 , 13, 27.8, 2014-07-31 14:24:41.658000, 2014-07-31 14:24:43.948000, 2014-07-31 14:24:52.782000, 2014-07-31 14:24:55.240000
2, 3, 10, 13, 23.8, 2014-07-31 14:24:55.240000, 2014-07-31 14:24:57.183000, 2014-07-31 14:25:05.012000, 2014-07-31 14:25:07.672000
2, 4,  0 , 8, 24.8, 2014-07-31 14:25:07.673000, 2014-07-31 14:25:09.847000, 2014-07-31 14:25:14.943000, 2014-07-31 14:25:16.371000
2, 5, 10, 0, 16.0, 2014-07-31 14:25:16.372000, 2014-07-31 14:25:17.996000, 2014-07-31 14:25:31.822000, 2014-07-31 14:25:34.054000
2, 6, 15, 5, 17.0, 2014-07-31 14:25:34.054000, 2014-07-31 14:25:36.812000, 2014-07-31 14:25:46.138000, 2014-07-31 14:25:47.470000
2, 7,  0 , 12, 27.2, 2014-07-31 14:25:47.470000, 2014-07-31 14:25:49.211000, 2014-07-31 14:25:59.305000, 2014-07-31 14:26:00.535000
2, 8,  0 , 12, 27.2, 2014-07-31 14:26:00.536000, 2014-07-31 14:26:01.894000, 2014-07-31 14:26:15.988000, 2014-07-31 14:26:17.218000
2, 9, 10, 5, 19.0, 2014-07-31 14:26:17.218000, 2014-07-31 14:26:20.359000, 2014-07-31 14:26:27.691000, 2014-07-31 14:26:28.984000
2, 10,  0 , 1, 20.6, 2014-07-31 14:26:28.984000, 2014-07-31 14:26:30.609000, 2014-07-31 14:26:36.936000, 2014-07-31 14:26:39.033000
3, 1, 15, 15, 27.5, 2014-07-31 14:26:45.983000, 2014-07-31 14:26:49.107000, 2014-07-31 14:26:57.941000, 2014-07-31 14:26:59.398000
3, 2, 10, 5, 21.25, 2014-07-31 14:26:59.399000, 2014-07-31 14:27:01.689000, 2014-07-31 14:27:08.022000, 2014-07-31 14:27:09.248000
3, 3,  0 , 0, 20.0, 2014-07-31 14:27:09.248000, 2014-07-31 14:27:10.822000, 2014-07-31 14:27:20.647000, 2014-07-31 14:27:21.947000
3, 4,  0 , 5, 23.75, 2014-07-31 14:27:21.947000, 2014-07-31 14:27:23.621000, 2014-07-31 14:27:29.454000, 2014-07-31 14:27:31.046000
3, 5,  0 , 3, 22.25, 2014-07-31 14:27:31.047000, 2014-07-31 14:27:32.921000, 2014-07-31 14:27:44.753000, 2014-07-31 14:27:46.712000
3, 6,  0 , 1, 20.75, 2014-07-31 14:27:46.712000, 2014-07-31 14:27:48.503000, 2014-07-31 14:27:55.863000, 2014-07-31 14:27:57.195000
3, 7,  0 , 0, 20.0, 2014-07-31 14:27:57.195000, 2014-07-31 14:27:59.402000, 2014-07-31 14:28:06.226000, 2014-07-31 14:28:07.261000
3, 8,  0 , 0, 20.0, 2014-07-31 14:28:07.261000, 2014-07-31 14:28:08.936000, 2014-07-31 14:28:14.260000, 2014-07-31 14:28:15.460000
3, 9,  0 , 0, 20.0, 2014-07-31 14:28:15.460000, 2014-07-31 14:28:17.118000, 2014-07-31 14:28:20.943000, 2014-07-31 14:28:22.143000
3, 10,  0 , 2, 21.5, 2014-07-31 14:28:22.144000, 2014-07-31 14:28:24.451000, 2014-07-31 14:28:29.279000, 2014-07-31 14:28:30.676000
